#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C),Ch: 2 - Light   (lux)
10352,06/09/2023 23:38:00,26.98,0.00
10353,06/09/2023 23:40:00,26.98,0.00
10354,06/09/2023 23:42:00,26.94,0.00
10355,06/09/2023 23:44:00,26.94,0.00
10356,06/09/2023 23:46:00,26.94,0.00
10357,06/09/2023 23:48:00,26.94,0.00
10358,06/09/2023 23:50:00,26.94,0.00
10359,06/09/2023 23:52:00,26.94,0.00
10360,06/09/2023 23:54:00,26.98,0.00
10361,06/09/2023 23:56:00,26.98,0.00
10362,06/09/2023 23:58:00,26.98,0.00
10363,06/10/2023 00:00:00,26.98,0.00
10364,06/10/2023 00:02:00,26.94,0.00
10365,06/10/2023 00:04:00,26.94,0.00
10366,06/10/2023 00:06:00,26.94,0.00
10367,06/10/2023 00:08:00,26.94,0.00
10368,06/10/2023 00:10:00,26.94,0.00
10369,06/10/2023 00:12:00,26.90,0.00
10370,06/10/2023 00:14:00,26.90,0.00
10371,06/10/2023 00:16:00,26.90,0.00
10372,06/10/2023 00:18:00,26.85,0.00
10373,06/10/2023 00:20:00,26.85,0.00
10374,06/10/2023 00:22:00,26.81,0.00
10375,06/10/2023 00:24:00,26.85,0.00
10376,06/10/2023 00:26:00,26.85,0.00
10377,06/10/2023 00:28:00,26.81,0.00
10378,06/10/2023 00:30:00,26.90,0.00
10379,06/10/2023 00:32:00,26.81,0.00
10380,06/10/2023 00:34:00,26.81,0.00
10381,06/10/2023 00:36:00,26.85,0.00
10382,06/10/2023 00:38:00,26.85,0.00
10383,06/10/2023 00:40:00,26.81,0.00
10384,06/10/2023 00:42:00,26.81,0.00
10385,06/10/2023 00:44:00,26.81,0.00
10386,06/10/2023 00:46:00,26.85,0.00
10387,06/10/2023 00:48:00,26.81,0.00
10388,06/10/2023 00:50:00,26.81,0.00
10389,06/10/2023 00:52:00,26.81,0.00
10390,06/10/2023 00:54:00,26.81,0.00
10391,06/10/2023 00:56:00,26.77,0.00
10392,06/10/2023 00:58:00,26.72,0.00
10393,06/10/2023 01:00:00,26.77,0.00
10394,06/10/2023 01:02:00,26.72,0.00
10395,06/10/2023 01:04:00,26.68,0.00
10396,06/10/2023 01:06:00,26.68,0.00
10397,06/10/2023 01:08:00,26.72,0.00
10398,06/10/2023 01:10:00,26.68,0.00
10399,06/10/2023 01:12:00,26.68,0.00
10400,06/10/2023 01:14:00,26.68,0.00
10401,06/10/2023 01:16:00,26.72,0.00
10402,06/10/2023 01:18:00,26.68,0.00
10403,06/10/2023 01:20:00,26.64,0.00
10404,06/10/2023 01:22:00,26.68,0.00
10405,06/10/2023 01:24:00,26.64,0.00
10406,06/10/2023 01:26:00,26.68,0.00
10407,06/10/2023 01:28:00,26.68,0.00
10408,06/10/2023 01:30:00,26.68,0.00
10409,06/10/2023 01:32:00,26.64,0.00
10410,06/10/2023 01:34:00,26.72,0.00
10411,06/10/2023 01:36:00,26.68,0.00
10412,06/10/2023 01:38:00,26.68,0.00
10413,06/10/2023 01:40:00,26.68,0.00
10414,06/10/2023 01:42:00,26.72,0.00
10415,06/10/2023 01:44:00,26.68,0.00
10416,06/10/2023 01:46:00,26.68,0.00
10417,06/10/2023 01:48:00,26.68,0.00
10418,06/10/2023 01:50:00,26.68,0.00
10419,06/10/2023 01:52:00,26.68,0.00
10420,06/10/2023 01:54:00,26.64,0.00
10421,06/10/2023 01:56:00,26.68,0.00
10422,06/10/2023 01:58:00,26.64,0.00
10423,06/10/2023 02:00:00,26.60,0.00
10424,06/10/2023 02:02:00,26.68,0.00
10425,06/10/2023 02:04:00,26.68,0.00
10426,06/10/2023 02:06:00,26.64,0.00
10427,06/10/2023 02:08:00,26.64,0.00
10428,06/10/2023 02:10:00,26.64,0.00
10429,06/10/2023 02:12:00,26.64,0.00
10430,06/10/2023 02:14:00,26.64,0.00
10431,06/10/2023 02:16:00,26.60,0.00
10432,06/10/2023 02:18:00,26.64,0.00
10433,06/10/2023 02:20:00,26.64,0.00
10434,06/10/2023 02:22:00,26.60,0.00
10435,06/10/2023 02:24:00,26.60,0.00
10436,06/10/2023 02:26:00,26.55,0.00
10437,06/10/2023 02:28:00,26.60,0.00
10438,06/10/2023 02:30:00,26.64,0.00
10439,06/10/2023 02:32:00,26.64,0.00
10440,06/10/2023 02:34:00,26.64,0.00
10441,06/10/2023 02:36:00,26.64,0.00
10442,06/10/2023 02:38:00,26.64,0.00
10443,06/10/2023 02:40:00,26.55,0.00
10444,06/10/2023 02:42:00,26.60,0.00
10445,06/10/2023 02:44:00,26.51,0.00
10446,06/10/2023 02:46:00,26.55,0.00
10447,06/10/2023 02:48:00,26.55,0.00
10448,06/10/2023 02:50:00,26.60,0.00
10449,06/10/2023 02:52:00,26.51,0.00
10450,06/10/2023 02:54:00,26.55,0.00
10451,06/10/2023 02:56:00,26.51,0.00
10452,06/10/2023 02:58:00,26.60,0.00
10453,06/10/2023 03:00:00,26.55,0.00
10454,06/10/2023 03:02:00,26.55,0.00
10455,06/10/2023 03:04:00,26.51,0.00
10456,06/10/2023 03:06:00,26.51,0.00
10457,06/10/2023 03:08:00,26.51,0.00
10458,06/10/2023 03:10:00,26.51,0.00
10459,06/10/2023 03:12:00,26.47,0.00
10460,06/10/2023 03:14:00,26.47,0.00
10461,06/10/2023 03:16:00,26.47,0.00
10462,06/10/2023 03:18:00,26.47,0.00
10463,06/10/2023 03:20:00,26.47,0.00
10464,06/10/2023 03:22:00,26.51,0.00
10465,06/10/2023 03:24:00,26.51,0.00
10466,06/10/2023 03:26:00,26.51,0.00
10467,06/10/2023 03:28:00,26.47,0.00
10468,06/10/2023 03:30:00,26.47,0.00
10469,06/10/2023 03:32:00,26.51,0.00
10470,06/10/2023 03:34:00,26.47,0.00
10471,06/10/2023 03:36:00,26.47,0.00
10472,06/10/2023 03:38:00,26.47,0.00
10473,06/10/2023 03:40:00,26.38,0.00
10474,06/10/2023 03:42:00,26.42,0.00
10475,06/10/2023 03:44:00,26.42,0.00
10476,06/10/2023 03:46:00,26.38,0.00
10477,06/10/2023 03:48:00,26.42,0.00
10478,06/10/2023 03:50:00,26.38,0.00
10479,06/10/2023 03:52:00,26.38,0.00
10480,06/10/2023 03:54:00,26.42,0.00
10481,06/10/2023 03:56:00,26.42,0.00
10482,06/10/2023 03:58:00,26.42,0.00
10483,06/10/2023 04:00:00,26.47,0.00
10484,06/10/2023 04:02:00,26.38,0.00
10485,06/10/2023 04:04:00,26.42,0.00
10486,06/10/2023 04:06:00,26.42,0.00
10487,06/10/2023 04:08:00,26.34,0.00
10488,06/10/2023 04:10:00,26.34,0.00
10489,06/10/2023 04:12:00,26.34,0.00
10490,06/10/2023 04:14:00,26.34,0.00
10491,06/10/2023 04:16:00,26.38,0.00
10492,06/10/2023 04:18:00,26.34,0.00
10493,06/10/2023 04:20:00,26.34,0.22
10494,06/10/2023 04:22:00,26.34,0.00
10495,06/10/2023 04:24:00,26.34,0.00
10496,06/10/2023 04:26:00,26.34,0.00
10497,06/10/2023 04:28:00,26.38,0.00
10498,06/10/2023 04:30:00,26.38,0.00
10499,06/10/2023 04:32:00,26.34,0.00
10500,06/10/2023 04:34:00,26.30,0.00
10501,06/10/2023 04:36:00,26.30,0.00
10502,06/10/2023 04:38:00,26.30,0.00
10503,06/10/2023 04:40:00,26.34,0.00
10504,06/10/2023 04:42:00,26.38,0.00
10505,06/10/2023 04:44:00,26.38,0.00
10506,06/10/2023 04:46:00,26.38,0.00
10507,06/10/2023 04:48:00,26.34,0.00
10508,06/10/2023 04:50:00,26.25,0.00
10509,06/10/2023 04:52:00,26.30,0.00
10510,06/10/2023 04:54:00,26.30,0.00
10511,06/10/2023 04:56:00,26.25,0.00
10512,06/10/2023 04:58:00,26.30,0.22
10513,06/10/2023 05:00:00,26.25,0.00
10514,06/10/2023 05:02:00,26.25,0.00
10515,06/10/2023 05:04:00,26.30,0.00
10516,06/10/2023 05:06:00,26.25,0.00
10517,06/10/2023 05:08:00,26.30,0.00
10518,06/10/2023 05:10:00,26.30,0.00
10519,06/10/2023 05:12:00,26.34,0.00
10520,06/10/2023 05:14:00,26.30,0.00
10521,06/10/2023 05:16:00,26.25,0.00
10522,06/10/2023 05:18:00,26.25,0.00
10523,06/10/2023 05:20:00,26.30,0.00
10524,06/10/2023 05:22:00,26.25,0.00
10525,06/10/2023 05:24:00,26.30,0.00
10526,06/10/2023 05:26:00,26.30,0.00
10527,06/10/2023 05:28:00,26.34,0.00
10528,06/10/2023 05:30:00,26.34,0.00
10529,06/10/2023 05:32:00,26.30,0.00
10530,06/10/2023 05:34:00,26.25,0.00
10531,06/10/2023 05:36:00,26.25,0.22
10532,06/10/2023 05:38:00,26.30,0.00
10533,06/10/2023 05:40:00,26.25,0.00
10534,06/10/2023 05:42:00,26.25,0.00
10535,06/10/2023 05:44:00,26.25,0.00
10536,06/10/2023 05:46:00,26.25,0.00
10537,06/10/2023 05:48:00,26.25,0.00
10538,06/10/2023 05:50:00,26.30,0.00
10539,06/10/2023 05:52:00,26.25,0.00
10540,06/10/2023 05:54:00,26.25,0.00
10541,06/10/2023 05:56:00,26.25,0.00
10542,06/10/2023 05:58:00,26.30,0.00
10543,06/10/2023 06:00:00,26.30,0.22
10544,06/10/2023 06:02:00,26.25,0.45
10545,06/10/2023 06:04:00,26.21,0.91
10546,06/10/2023 06:06:00,26.25,1.60
10547,06/10/2023 06:08:00,26.25,2.98
10548,06/10/2023 06:10:00,26.25,4.59
10549,06/10/2023 06:12:00,26.30,7.35
10550,06/10/2023 06:14:00,26.25,12.63
10551,06/10/2023 06:16:00,26.30,17.51
10552,06/10/2023 06:18:00,26.25,25.81
10553,06/10/2023 06:20:00,26.21,36.41
10554,06/10/2023 06:22:00,26.17,50.76
10555,06/10/2023 06:24:00,26.21,66.90
10556,06/10/2023 06:26:00,26.21,87.52
10557,06/10/2023 06:28:00,26.25,106.12
10558,06/10/2023 06:30:00,26.21,133.80
10559,06/10/2023 06:32:00,26.21,149.52
10560,06/10/2023 06:34:00,26.25,176.24
10561,06/10/2023 06:36:00,26.17,210.64
10562,06/10/2023 06:38:00,26.21,249.44
10563,06/10/2023 06:40:00,26.21,291.68
10564,06/10/2023 06:42:00,26.12,333.44
10565,06/10/2023 06:44:00,26.12,376.00
10566,06/10/2023 06:46:00,26.17,400.80
10567,06/10/2023 06:48:00,26.17,438.72
10568,06/10/2023 06:50:00,26.17,463.52
10569,06/10/2023 06:52:00,26.17,499.52
10570,06/10/2023 06:54:00,26.17,509.76
10571,06/10/2023 06:56:00,26.17,572.80
10572,06/10/2023 06:58:00,26.25,616.00
10573,06/10/2023 07:00:00,26.21,659.52
10574,06/10/2023 07:02:00,26.21,673.28
10575,06/10/2023 07:04:00,26.21,704.64
10576,06/10/2023 07:06:00,26.21,766.72
10577,06/10/2023 07:08:00,26.21,837.12
10578,06/10/2023 07:10:00,26.21,945.28
10579,06/10/2023 07:12:00,26.25,976.64
10580,06/10/2023 07:14:00,26.21,1057.60
10581,06/10/2023 07:16:00,26.21,1115.52
10582,06/10/2023 07:18:00,26.25,1120.00
10583,06/10/2023 07:20:00,26.30,1234.88
10584,06/10/2023 07:22:00,26.30,1386.24
10585,06/10/2023 07:24:00,26.25,1532.16
10586,06/10/2023 07:26:00,26.25,1460.48
10587,06/10/2023 07:28:00,26.30,1413.12
10588,06/10/2023 07:30:00,26.30,1560.32
10589,06/10/2023 07:32:00,26.30,1506.56
10590,06/10/2023 07:34:00,26.30,1369.60
10591,06/10/2023 07:36:00,26.34,1411.20
10592,06/10/2023 07:38:00,26.34,1553.28
10593,06/10/2023 07:40:00,26.34,1665.92
10594,06/10/2023 07:42:00,26.38,1716.48
10595,06/10/2023 07:44:00,26.34,1687.68
10596,06/10/2023 07:46:00,26.42,1616.00
10597,06/10/2023 07:48:00,26.42,1687.68
10598,06/10/2023 07:50:00,26.42,1782.40
10599,06/10/2023 07:52:00,26.47,1843.20
10600,06/10/2023 07:54:00,26.42,1890.56
10601,06/10/2023 07:56:00,26.47,1914.88
10602,06/10/2023 07:58:00,26.51,2081.92
10603,06/10/2023 08:00:00,26.51,2144.64
10604,06/10/2023 08:02:00,26.55,2208.64
10605,06/10/2023 08:04:00,26.51,2192.00
10606,06/10/2023 08:06:00,26.51,2236.16
10607,06/10/2023 08:08:00,26.47,2361.60
10608,06/10/2023 08:10:00,26.55,2620.16
10609,06/10/2023 08:12:00,26.60,2859.52
10610,06/10/2023 08:14:00,26.60,2970.88
10611,06/10/2023 08:16:00,26.64,2768.64
10612,06/10/2023 08:18:00,26.60,2752.00
10613,06/10/2023 08:20:00,26.64,2869.76
10614,06/10/2023 08:22:00,26.68,2965.76
10615,06/10/2023 08:24:00,26.68,3025.92
10616,06/10/2023 08:26:00,26.72,2958.08
10617,06/10/2023 08:28:00,26.72,3025.92
10618,06/10/2023 08:30:00,26.72,3077.12
10619,06/10/2023 08:32:00,26.72,3307.52
10620,06/10/2023 08:34:00,26.72,3393.28
10621,06/10/2023 08:36:00,26.77,3568.64
10622,06/10/2023 08:38:00,26.77,3692.80
10623,06/10/2023 08:40:00,26.85,3892.48
10624,06/10/2023 08:42:00,26.81,3983.36
10625,06/10/2023 08:44:00,26.85,4230.40
10626,06/10/2023 08:46:00,26.85,4179.20
10627,06/10/2023 08:48:00,26.85,4344.32
10628,06/10/2023 08:50:00,26.85,4332.80
10629,06/10/2023 08:52:00,26.90,4520.96
10630,06/10/2023 08:54:00,26.98,4597.76
10631,06/10/2023 08:56:00,26.94,4825.60
10632,06/10/2023 08:58:00,26.98,4947.20
10633,06/10/2023 09:00:00,26.94,5035.52
10634,06/10/2023 09:02:00,26.98,5159.68
10635,06/10/2023 09:04:00,27.07,5208.32
10636,06/10/2023 09:06:00,27.07,5175.04
10637,06/10/2023 09:08:00,27.11,5208.32
10638,06/10/2023 09:10:00,27.07,4462.08
10639,06/10/2023 09:12:00,27.11,4332.80
10640,06/10/2023 09:14:00,27.15,7784.96
10641,06/10/2023 09:16:00,27.20,8084.48
10642,06/10/2023 09:18:00,27.20,5475.84
10643,06/10/2023 09:20:00,27.28,10055.68
10644,06/10/2023 09:22:00,27.37,13455.36
10645,06/10/2023 09:24:00,27.37,11453.44
10646,06/10/2023 09:26:00,27.45,12938.24
10647,06/10/2023 09:28:00,27.37,4244.48
10648,06/10/2023 09:30:00,27.24,2577.92
10649,06/10/2023 09:32:00,27.11,2712.32
10650,06/10/2023 09:34:00,27.07,2499.20
10651,06/10/2023 09:36:00,27.11,2400.00
10652,06/10/2023 09:38:00,27.20,5798.40
10653,06/10/2023 09:40:00,27.28,8202.24
10654,06/10/2023 09:42:00,27.54,26992.64
10655,06/10/2023 09:44:00,27.97,23613.44
10656,06/10/2023 09:46:00,28.14,18892.80
10657,06/10/2023 09:48:00,28.18,30443.52
10658,06/10/2023 09:50:00,28.23,33320.96
10659,06/10/2023 09:52:00,28.27,28456.96
10660,06/10/2023 09:54:00,28.35,23787.52
10661,06/10/2023 09:56:00,28.31,22128.64
10662,06/10/2023 09:58:00,28.35,28958.72
10663,06/10/2023 10:00:00,28.14,12907.52
10664,06/10/2023 10:02:00,28.14,18995.20
10665,06/10/2023 10:04:00,28.35,25948.16
10666,06/10/2023 10:06:00,28.48,41441.28
10667,06/10/2023 10:08:00,28.53,34252.80
10668,06/10/2023 10:10:00,28.48,40837.12
10669,06/10/2023 10:12:00,28.53,37836.80
10670,06/10/2023 10:14:00,28.53,58941.44
10671,06/10/2023 10:16:00,28.61,47841.28
10672,06/10/2023 10:18:00,28.40,22497.28
10673,06/10/2023 10:20:00,28.61,75796.48
10674,06/10/2023 10:22:00,28.74,80199.68
10675,06/10/2023 10:24:00,28.48,33116.16
10676,06/10/2023 10:26:00,28.18,8092.16
10677,06/10/2023 10:28:00,27.97,7777.28
10678,06/10/2023 10:30:00,27.88,10188.80
10679,06/10/2023 10:32:00,27.97,11729.92
10680,06/10/2023 10:34:00,27.88,10516.48
10681,06/10/2023 10:36:00,27.84,8665.60
10682,06/10/2023 10:38:00,27.84,9489.92
10683,06/10/2023 10:40:00,27.84,10501.12
10684,06/10/2023 10:42:00,28.14,15303.68
10685,06/10/2023 10:44:00,28.05,17807.36
10686,06/10/2023 10:46:00,28.01,11345.92
10687,06/10/2023 10:48:00,27.93,9702.40
10688,06/10/2023 10:50:00,28.05,20684.80
10689,06/10/2023 10:52:00,28.05,11960.32
10690,06/10/2023 10:54:00,28.01,16419.84
10691,06/10/2023 10:56:00,28.14,16547.84
10692,06/10/2023 10:58:00,28.01,10967.04
10693,06/10/2023 11:00:00,28.10,22302.72
10694,06/10/2023 11:02:00,28.01,11422.72
10695,06/10/2023 11:04:00,27.97,11100.16
10696,06/10/2023 11:06:00,27.93,10306.56
10697,06/10/2023 11:08:00,27.93,11371.52
10698,06/10/2023 11:10:00,27.93,11724.80
10699,06/10/2023 11:12:00,27.97,10767.36
10700,06/10/2023 11:14:00,27.88,11709.44
10701,06/10/2023 11:16:00,27.93,11217.92
10702,06/10/2023 11:18:00,27.88,11320.32
10703,06/10/2023 11:20:00,27.93,12308.48
10704,06/10/2023 11:22:00,27.97,11827.20
10705,06/10/2023 11:24:00,27.93,12656.64
10706,06/10/2023 11:26:00,27.97,12881.92
10707,06/10/2023 11:28:00,27.93,13911.04
10708,06/10/2023 11:30:00,27.97,14018.56
10709,06/10/2023 11:32:00,27.93,12999.68
10710,06/10/2023 11:34:00,27.93,13148.16
10711,06/10/2023 11:36:00,27.97,14120.96
10712,06/10/2023 11:38:00,27.93,13404.16
10713,06/10/2023 11:40:00,27.93,13009.92
10714,06/10/2023 11:42:00,27.93,13905.92
10715,06/10/2023 11:44:00,27.97,14899.20
10716,06/10/2023 11:46:00,27.97,13875.20
10717,06/10/2023 11:48:00,28.01,14407.68
10718,06/10/2023 11:50:00,28.48,39761.92
10719,06/10/2023 11:52:00,28.53,21934.08
10720,06/10/2023 11:54:00,28.14,15452.16
10721,06/10/2023 11:56:00,28.10,16803.84
10722,06/10/2023 11:58:00,28.05,12364.80
10723,06/10/2023 12:00:00,28.01,13875.20
10724,06/10/2023 12:02:00,28.10,15406.08
10725,06/10/2023 12:04:00,28.53,55889.92
10726,06/10/2023 12:06:00,28.31,15805.44
10727,06/10/2023 12:08:00,28.74,37017.60
10728,06/10/2023 12:10:00,28.74,46796.80
10729,06/10/2023 12:12:00,28.74,24596.48
10730,06/10/2023 12:14:00,28.61,34191.36
10731,06/10/2023 12:16:00,28.74,29419.52
10732,06/10/2023 12:18:00,28.74,29644.80
10733,06/10/2023 12:20:00,28.65,17146.88
10734,06/10/2023 12:22:00,28.74,40192.00
10735,06/10/2023 12:24:00,28.95,37253.12
10736,06/10/2023 12:26:00,29.08,35072.00
10737,06/10/2023 12:28:00,29.04,41943.04
10738,06/10/2023 12:30:00,29.00,32880.64
10739,06/10/2023 12:32:00,28.87,40673.28
10740,06/10/2023 12:34:00,29.13,27535.36
10741,06/10/2023 12:36:00,29.17,28293.12
10742,06/10/2023 12:38:00,29.17,32675.84
10743,06/10/2023 12:40:00,29.21,36679.68
10744,06/10/2023 12:42:00,29.21,24442.88
10745,06/10/2023 12:44:00,28.83,25425.92
10746,06/10/2023 12:46:00,29.08,41349.12
10747,06/10/2023 12:48:00,29.13,45383.68
10748,06/10/2023 12:50:00,29.08,19522.56
10749,06/10/2023 12:52:00,29.21,34938.88
10750,06/10/2023 12:54:00,29.17,37181.44
10751,06/10/2023 12:56:00,28.91,20736.00
10752,06/10/2023 12:58:00,29.17,33576.96
10753,06/10/2023 13:00:00,29.17,26572.80
10754,06/10/2023 13:02:00,29.30,25077.76
10755,06/10/2023 13:04:00,29.30,42987.52
10756,06/10/2023 13:06:00,28.95,11658.24
10757,06/10/2023 13:08:00,28.70,11100.16
10758,06/10/2023 13:10:00,28.61,11269.12
10759,06/10/2023 13:12:00,28.57,13091.84
10760,06/10/2023 13:14:00,28.61,14028.80
10761,06/10/2023 13:16:00,28.48,11018.24
10762,06/10/2023 13:18:00,28.53,11985.92
10763,06/10/2023 13:20:00,28.65,14371.84
10764,06/10/2023 13:22:00,28.70,19911.68
10765,06/10/2023 13:24:00,28.61,12569.60
10766,06/10/2023 13:26:00,29.04,31948.80
10767,06/10/2023 13:28:00,29.17,36638.72
10768,06/10/2023 13:30:00,28.95,15421.44
10769,06/10/2023 13:32:00,28.95,18539.52
10770,06/10/2023 13:34:00,28.83,24750.08
10771,06/10/2023 13:36:00,29.13,27248.64
10772,06/10/2023 13:38:00,29.30,28784.64
10773,06/10/2023 13:40:00,29.30,35276.80
10774,06/10/2023 13:42:00,29.30,38676.48
10775,06/10/2023 13:44:00,29.26,30648.32
10776,06/10/2023 13:46:00,29.38,31426.56
10777,06/10/2023 13:48:00,29.43,37672.96
10778,06/10/2023 13:50:00,29.38,39997.44
10779,06/10/2023 13:52:00,29.38,33413.12
10780,06/10/2023 13:54:00,29.34,28497.92
10781,06/10/2023 13:56:00,29.21,26460.16
10782,06/10/2023 13:58:00,29.30,28672.00
10783,06/10/2023 14:00:00,29.30,29419.52
10784,06/10/2023 14:02:00,29.21,14039.04
10785,06/10/2023 14:04:00,29.13,14044.16
10786,06/10/2023 14:06:00,29.13,16035.84
10787,06/10/2023 14:08:00,28.95,24770.56
10788,06/10/2023 14:10:00,29.13,32061.44
10789,06/10/2023 14:12:00,28.91,12487.68
10790,06/10/2023 14:14:00,28.83,13690.88
10791,06/10/2023 14:16:00,29.00,12385.28
10792,06/10/2023 14:18:00,29.04,26449.92
10793,06/10/2023 14:20:00,29.13,14213.12
10794,06/10/2023 14:22:00,28.95,13066.24
10795,06/10/2023 14:24:00,28.91,26368.00
10796,06/10/2023 14:26:00,28.91,11791.36
10797,06/10/2023 14:28:00,28.87,22128.64
10798,06/10/2023 14:30:00,29.04,24412.16
10799,06/10/2023 14:32:00,28.87,12825.60
10800,06/10/2023 14:34:00,28.78,11289.60
10801,06/10/2023 14:36:00,29.00,25067.52
10802,06/10/2023 14:38:00,28.78,11776.00
10803,06/10/2023 14:40:00,28.91,14105.60
10804,06/10/2023 14:42:00,28.74,9077.76
10805,06/10/2023 14:44:00,28.74,8276.48
10806,06/10/2023 14:46:00,28.70,7872.00
10807,06/10/2023 14:48:00,28.70,7439.36
10808,06/10/2023 14:50:00,28.70,7224.32
10809,06/10/2023 14:52:00,28.61,6901.76
10810,06/10/2023 14:54:00,28.57,6251.52
10811,06/10/2023 14:56:00,28.53,5588.48
10812,06/10/2023 14:58:00,28.53,5214.72
10813,06/10/2023 15:00:00,28.53,5163.52
10814,06/10/2023 15:02:00,28.53,5233.92
10815,06/10/2023 15:04:00,28.53,5123.84
10816,06/10/2023 15:06:00,28.53,5141.76
10817,06/10/2023 15:08:00,28.48,4928.00
10818,06/10/2023 15:10:00,28.48,4744.96
10819,06/10/2023 15:12:00,28.44,4972.80
10820,06/10/2023 15:14:00,28.48,4872.96
10821,06/10/2023 15:16:00,28.44,4542.72
10822,06/10/2023 15:18:00,28.44,4509.44
10823,06/10/2023 15:20:00,28.44,4377.60
10824,06/10/2023 15:22:00,28.40,4693.76
10825,06/10/2023 15:24:00,28.40,4723.20
10826,06/10/2023 15:26:00,28.44,4928.00
10827,06/10/2023 15:28:00,28.44,5123.84
10828,06/10/2023 15:30:00,28.44,5082.88
10829,06/10/2023 15:32:00,28.40,4888.32
10830,06/10/2023 15:34:00,28.44,4817.92
10831,06/10/2023 15:36:00,28.40,4648.96
10832,06/10/2023 15:38:00,28.40,4483.84
10833,06/10/2023 15:40:00,28.40,4204.80
10834,06/10/2023 15:42:00,28.35,3888.64
10835,06/10/2023 15:44:00,28.40,3836.16
10836,06/10/2023 15:46:00,28.40,3660.80
10837,06/10/2023 15:48:00,28.35,3568.64
10838,06/10/2023 15:50:00,28.40,3865.60
10839,06/10/2023 15:52:00,28.31,3712.00
10840,06/10/2023 15:54:00,28.40,5496.32
10841,06/10/2023 15:56:00,28.31,3048.96
10842,06/10/2023 15:58:00,28.31,2856.96
10843,06/10/2023 16:00:00,28.31,2818.56
10844,06/10/2023 16:02:00,28.31,3114.24
10845,06/10/2023 16:04:00,28.27,2650.88
10846,06/10/2023 16:06:00,28.27,2819.84
10847,06/10/2023 16:08:00,28.31,2800.64
10848,06/10/2023 16:10:00,28.31,3228.16
10849,06/10/2023 16:12:00,28.40,5611.52
10850,06/10/2023 16:14:00,28.35,3290.88
10851,06/10/2023 16:16:00,28.31,3425.28
10852,06/10/2023 16:18:00,28.31,2796.80
10853,06/10/2023 16:20:00,28.27,2686.72
10854,06/10/2023 16:22:00,28.23,2495.36
10855,06/10/2023 16:24:00,28.27,2478.72
10856,06/10/2023 16:26:00,28.23,2416.64
10857,06/10/2023 16:28:00,28.27,2515.84
10858,06/10/2023 16:30:00,28.18,2482.56
10859,06/10/2023 16:32:00,28.27,2680.32
10860,06/10/2023 16:34:00,28.18,2475.52
10861,06/10/2023 16:36:00,28.18,2585.60
10862,06/10/2023 16:38:00,28.23,2607.36
10863,06/10/2023 16:40:00,28.23,2662.40
10864,06/10/2023 16:42:00,28.23,2333.44
10865,06/10/2023 16:44:00,28.18,2061.44
10866,06/10/2023 16:46:00,28.18,2072.96
10867,06/10/2023 16:48:00,28.14,1809.92
10868,06/10/2023 16:50:00,28.23,1872.64
10869,06/10/2023 16:52:00,28.18,1778.56
10870,06/10/2023 16:54:00,28.18,1685.12
10871,06/10/2023 16:56:00,28.14,1619.84
10872,06/10/2023 16:58:00,28.14,1413.12
10873,06/10/2023 17:00:00,28.18,1282.56
10874,06/10/2023 17:02:00,28.14,1086.08
10875,06/10/2023 17:04:00,28.14,1040.00
10876,06/10/2023 17:06:00,28.10,1023.36
10877,06/10/2023 17:08:00,28.10,949.12
10878,06/10/2023 17:10:00,28.14,761.60
10879,06/10/2023 17:12:00,28.14,670.08
10880,06/10/2023 17:14:00,28.05,566.88
10881,06/10/2023 17:16:00,28.05,455.04
10882,06/10/2023 17:18:00,28.10,438.24
10883,06/10/2023 17:20:00,28.05,368.48
10884,06/10/2023 17:22:00,28.05,308.24
10885,06/10/2023 17:24:00,28.01,271.52
10886,06/10/2023 17:26:00,28.10,238.16
10887,06/10/2023 17:28:00,28.05,202.16
10888,06/10/2023 17:30:00,28.05,166.08
10889,06/10/2023 17:32:00,28.01,132.88
10890,06/10/2023 17:34:00,28.01,105.08
10891,06/10/2023 17:36:00,28.01,78.90
10892,06/10/2023 17:38:00,27.97,56.22
10893,06/10/2023 17:40:00,28.01,38.70
10894,06/10/2023 17:42:00,28.01,25.32
10895,06/10/2023 17:44:00,27.97,15.19
10896,06/10/2023 17:46:00,27.97,8.95
10897,06/10/2023 17:48:00,27.97,5.28
10898,06/10/2023 17:50:00,27.97,2.98
10899,06/10/2023 17:52:00,27.97,1.60
10900,06/10/2023 17:54:00,27.93,0.91
10901,06/10/2023 17:56:00,27.97,0.45
10902,06/10/2023 17:58:00,27.93,0.22
10903,06/10/2023 18:00:00,27.93,0.00
10904,06/10/2023 18:02:00,27.93,0.00
10905,06/10/2023 18:04:00,27.93,0.00
10906,06/10/2023 18:06:00,27.93,0.00
10907,06/10/2023 18:08:00,27.93,0.00
10908,06/10/2023 18:10:00,27.93,0.00
10909,06/10/2023 18:12:00,27.93,0.00
10910,06/10/2023 18:14:00,27.93,0.00
10911,06/10/2023 18:16:00,27.93,0.00
10912,06/10/2023 18:18:00,27.93,0.00
10913,06/10/2023 18:20:00,27.93,0.00
10914,06/10/2023 18:22:00,27.88,0.00
10915,06/10/2023 18:24:00,27.88,0.00
10916,06/10/2023 18:26:00,27.88,0.00
10917,06/10/2023 18:28:00,27.88,0.00
