date,"Low Range, μS/cm (LGR S/N: 20739337, SEN S/N: 20739337)",E_Conductivity,TempInSitu,Serial,Sp_Conductance,AbsPressure,TempInSitu.depth,Depth,Serial.depth,AbsPressure_bar,Sp_Conductance.corrected,drift.correction,Sp_Cond_mS.cm,SalinityInSitu_1pCal
2021-01-20T02:47:00Z,33714,41831.3,28.39,337,45920.724170258174,107.045,28.456,0.538,877,1.0704500000000001,53150.139579377224,7229.415409119048,53.150139579377225,32.58229936734679
2021-01-20T02:48:00Z,33714,41894.4,28.39,337,45989.99282065018,106.756,28.456,0.509,877,1.06756,53222.461192357536,7232.4683717073585,53.222461192357535,32.63209485946288
2021-01-20T02:49:00Z,33714,41882.5,28.39,337,45976.92947770779,106.883,28.456,0.522,877,1.06883,53212.45081200346,7235.521334295669,53.21245081200346,32.62520148058731
2021-01-20T02:50:00Z,33714,41981.4,28.39,337,46085.497932918086,107.009,28.456,0.534,877,1.07009,53324.07222980206,7238.5742968839795,53.32407222980206,32.70207514417795
2021-01-20T02:51:00Z,33714,41894.4,28.41,337,45989.99282065018,106.847,28.456,0.518,877,1.06847,53231.62008012247,7241.62725947229,53.23162008012247,32.62464532513048
2021-01-20T02:52:00Z,33714,41851,28.41,337,45942.350040507336,106.702,28.456,0.504,877,1.06702,53187.03026256793,7244.6802220606005,53.18703026256793,32.59395580897485
2021-01-20T02:53:00Z,33714,41922,28.38,337,46020.29099419724,106.684,28.456,0.502,877,1.06684,53268.02417884615,7247.7331846489105,53.268024178846154,32.67035922572879
2021-01-20T02:54:00Z,33714,41894.4,28.41,337,45989.99282065018,107.172,28.456,0.55,877,1.07172,53240.778967887396,7250.786147237221,53.240778967887394,32.630948789419385
2021-01-20T02:55:00Z,33714,41858.9,28.41,337,45951.02234380523,106.829,28.456,0.516,877,1.06829,53204.86145363076,7253.8391098255315,53.204861453630755,32.60622762563076
2021-01-20T02:56:00Z,33714,41937.8,28.41,337,46037.63560079302,106.955,28.456,0.529,877,1.06955,53294.52767320687,7256.892072413842,53.294527673206865,32.667950203194664
2021-01-20T02:57:00Z,33714,41902.3,28.41,337,45998.66512394807,107.135,28.456,0.547,877,1.07135,53258.61015895022,7259.9450350021525,53.25861015895022,32.643223227043485
2021-01-20T02:58:00Z,33714,41965.5,28.39,337,46068.04355033119,106.865,28.456,0.52,877,1.0686499999999999,53331.04154792165,7262.997997590463,53.33104154792166,32.70687626909388
2021-01-20T02:59:00Z,33714,41910.2,28.41,337,46007.337427245955,107.262,28.456,0.559,877,1.0726200000000001,53273.388387424726,7266.050960178773,53.273388387424724,32.65339620983148
2021-01-20T03:00:00Z,33714,41858.9,28.41,337,45951.02234380523,106.829,28.456,0.516,877,1.06829,53220.12626657231,7269.1039227670835,53.220126266572315,32.616734076106624
2021-01-20T03:01:00Z,33714,41926,28.41,337,46024.68203384174,107.099,28.456,0.543,877,1.07099,53296.83891919713,7272.156885355394,53.29683891919713,32.6695410223686
2021-01-20T03:02:00Z,33714,41894.4,28.41,337,45989.99282065018,107.081,28.456,0.541,877,1.07081,53265.20266859388,7275.2098479437045,53.265202668593886,32.64776159931127
2021-01-20T03:03:00Z,33714,41906.2,28.41,337,46002.946387601456,106.937,28.456,0.527,877,1.06937,53281.20919813347,7278.262810532015,53.28120919813347,32.658781154462254
2021-01-20T03:04:00Z,33714,41729.2,28.41,337,45808.642883332264,107.117,28.456,0.545,877,1.0711700000000002,53089.95865645259,7281.315773120325,53.08995865645259,32.527158573036395
2021-01-20T03:05:00Z,33714,41918.1,28.41,337,46016.00973054385,107.117,28.456,0.545,877,1.0711700000000002,53300.378466252485,7284.3687357086355,53.30037846625249,32.671977858259645
2021-01-20T03:06:00Z,33714,41965.5,28.41,337,46068.04355033119,107.009,28.456,0.534,877,1.07009,53355.465248628134,7287.421698296946,53.355465248628136,32.709907620554574
2021-01-20T03:07:00Z,33714,41906.2,28.41,337,46002.946387601456,106.955,28.456,0.529,877,1.06955,53293.421048486714,7290.4746608852565,53.293421048486714,32.66718833259061
2021-01-20T03:08:00Z,33714,41902.3,28.41,337,45998.66512394807,106.847,28.456,0.518,877,1.06847,53292.192747421635,7293.527623473567,53.29219274742164,32.666342994001766
2021-01-20T03:09:00Z,33714,41941.8,28.41,337,46042.02664043752,106.991,28.456,0.532,877,1.06991,53338.6072264994,7296.580586061877,53.3386072264994,32.69829951549604
2021-01-20T03:10:00Z,33714,41886.5,28.42,337,45981.32051735229,106.829,28.456,0.516,877,1.06829,53280.95406600247,7299.633548650188,53.28095406600247,32.6517240328972
2021-01-20T03:11:00Z,33714,41965.5,28.39,337,46068.04355033119,106.973,28.456,0.531,877,1.06973,53370.73006156969,7302.686511238498,53.37073006156969,32.734216995072316
2021-01-20T03:12:00Z,33714,41953.7,28.41,337,46055.08998337991,107.135,28.456,0.547,877,1.07135,53360.829457206724,7305.7394738268085,53.36082945720673,32.71360111190275
2021-01-20T03:13:00Z,33714,42021,28.39,337,46128.96922539865,106.829,28.456,0.516,877,1.06829,53437.76166181377,7308.792436415119,53.437761661813774,32.78040289837751
2021-01-20T03:14:00Z,33714,41926,28.41,337,46024.68203384174,107.154,28.456,0.549,877,1.07154,53336.52743284516,7311.845399003429,53.336527432845166,32.696866997715844
2021-01-20T03:15:00Z,33714,41918.1,28.41,337,46016.00973054385,106.883,28.456,0.522,877,1.06883,53330.908092135585,7314.89836159174,53.33090809213559,32.692998531651476
2021-01-20T03:16:00Z,33714,41886.5,28.41,337,45981.32051735229,106.883,28.456,0.522,877,1.06883,53299.27184153234,7317.95132418005,53.29927184153234,32.67121661980843
2021-01-20T03:17:00Z,33714,41918.1,28.39,337,46016.00973054385,106.847,28.456,0.518,877,1.06847,53337.014017312205,7321.0042867683605,53.33701401731221,32.71099046618394
2021-01-20T03:18:00Z,33714,41910.2,28.39,337,46007.337427245955,106.72,28.456,0.505,877,1.0672,53331.39467660263,7324.057249356671,53.33139467660263,32.70711992160702
2021-01-20T03:19:00Z,33714,41890.4,28.39,337,45985.60178100568,107.388,28.456,0.572,877,1.0738800000000002,53312.71199295066,7327.1102119449815,53.31271199295066,32.6942489762127
2021-01-20T03:20:00Z,33714,41902.3,28.39,337,45998.66512394807,106.901,28.456,0.523,877,1.06901,53328.82829848136,7330.163174533292,53.32882829848136,32.705351588734835
2021-01-20T03:21:00Z,33714,41961.6,28.39,337,46063.762286677804,107.154,28.456,0.549,877,1.07154,53396.9784237994,7333.216137121602,53.3969784237994,32.752300689786345
2021-01-20T03:22:00Z,33714,41918.1,28.39,337,46016.00973054385,106.937,28.456,0.527,877,1.06937,53352.27883025376,7336.269099709913,53.35227883025376,32.72150578026804
2021-01-20T03:23:00Z,33714,41929.9,28.38,337,46028.96329749513,106.937,28.456,0.527,877,1.06937,53368.28535979336,7339.322062298223,53.36828535979336,32.73943497700793
2021-01-20T03:24:00Z,33714,41858.9,28.39,337,45951.02234380523,107.009,28.456,0.534,877,1.07009,53293.39736869176,7342.3750248865335,53.293397368691764,32.68094646264238
2021-01-20T03:25:00Z,33714,41926,28.41,337,46024.68203384174,107.334,28.456,0.566,877,1.07334,53370.110021316585,7345.427987474844,53.370110021316584,32.719991390821654
2021-01-20T03:26:00Z,33714,41969.5,28.39,337,46072.434589975695,106.955,28.456,0.529,877,1.06955,53420.91554003885,7348.480950063154,53.42091554003885,32.76879443033684
2021-01-20T03:27:00Z,33714,41890.4,28.41,337,45985.60178100568,106.973,28.456,0.531,877,1.06973,53337.13569365715,7351.533912651465,53.337135693657146,32.69728632265092
2021-01-20T03:28:00Z,33714,41858.9,28.41,337,45951.02234380523,106.756,28.456,0.509,877,1.06756,53305.609219045,7354.586875239775,53.305609219045,32.67558014470296
2021-01-20T03:29:00Z,33714,41823.4,28.41,337,45912.05186696028,107.099,28.456,0.543,877,1.07099,53269.69170478837,7357.639837828086,53.26969170478837,32.65085181717792
2021-01-20T03:30:00Z,33714,41961.6,28.41,337,46063.762286677804,106.973,28.456,0.531,877,1.06973,53424.4550870942,7360.692800416396,53.424455087094195,32.7574196798915
2021-01-20T03:31:00Z,33714,41886.5,28.41,337,45981.32051735229,106.883,28.456,0.522,877,1.06883,53345.066280356994,7363.745763004706,53.345066280356995,32.7027473358215
2021-01-20T03:32:00Z,33714,41953.7,28.39,337,46055.08998337991,106.973,28.456,0.531,877,1.06973,53421.888708972925,7366.798725593017,53.42188870897293,32.769464942230876
2021-01-20T03:33:00Z,33714,42009.1,28.39,337,46115.90588245625,107.027,28.456,0.536,877,1.07027,53485.75757063758,7369.851688181327,53.48575757063758,32.81347830195303
2021-01-20T03:34:00Z,33714,41894.4,28.41,337,45989.99282065018,107.135,28.456,0.547,877,1.07135,53362.89747141982,7372.904650769638,53.36289747141982,32.71502518159849
2021-01-20T03:35:00Z,33714,41831.3,28.41,337,45920.724170258174,106.702,28.456,0.504,877,1.06702,53296.68178361612,7375.957613357948,53.29668178361612,32.66943393656704
2021-01-20T03:36:00Z,33714,41973.5,28.39,337,46076.825629620194,107.135,28.456,0.547,877,1.07135,53455.836205566455,7379.010575946258,53.455836205566456,32.79285734821068
2021-01-20T03:37:00Z,33714,41894.4,28.39,337,45989.99282065018,107.117,28.456,0.545,877,1.0711700000000002,53372.056359184746,7382.063538534569,53.37205635918475,32.735130331050044
2021-01-20T03:38:00Z,33714,41799.9,28.41,337,45886.254509048835,106.829,28.456,0.516,877,1.06829,53271.371010171715,7385.116501122879,53.27137101017172,32.65200861426048
2021-01-20T03:39:00Z,33714,41926,28.41,337,46024.68203384174,106.973,28.456,0.531,877,1.06973,53412.851497552925,7388.16946371119,53.41285149755293,32.749427760312955
2021-01-20T03:40:00Z,33714,41977.4,28.38,337,46081.10689327359,107.081,28.456,0.541,877,1.07081,53472.32931957309,7391.2224262995,53.47232931957309,32.81114129782681
2021-01-20T03:41:00Z,33714,41989.3,28.39,337,46094.17023621598,106.774,28.456,0.511,877,1.0677400000000001,53488.445625103785,7394.27538888781,53.488445625103786,32.8153316073487
2021-01-20T03:42:00Z,33714,41941.8,28.41,337,46042.02664043752,106.72,28.456,0.505,877,1.0672,53439.35499191364,7397.328351476121,53.439354991913646,32.76768306948068
2021-01-20T03:43:00Z,33714,41945.7,28.39,337,46046.30790409091,106.847,28.456,0.518,877,1.06847,53446.68921815534,7400.381314064431,53.44668921815534,32.78655479970618
2021-01-20T03:44:00Z,33714,41894.4,28.39,337,45989.99282065018,106.919,28.456,0.525,877,1.06919,53393.42709730292,7403.434276652742,53.39342709730292,32.74985451109041
2021-01-20T03:45:00Z,33714,41902.3,28.39,337,45998.66512394807,107.19,28.456,0.552,877,1.0719,53405.152363189125,7406.487239241052,53.405152363189124,32.75793246449255
2021-01-20T03:46:00Z,33714,41890.4,28.39,337,45985.60178100568,107.045,28.456,0.538,877,1.0704500000000001,53395.14198283504,7409.540201829363,53.39514198283504,32.75103569806219
2021-01-20T03:47:00Z,33714,41843.1,28.39,337,45933.677737209444,106.883,28.456,0.522,877,1.06883,53346.27090162712,7412.593164417673,53.34627090162712,32.71736714901223
2021-01-20T03:48:00Z,33714,41965.5,28.38,337,46068.04355033119,107.226,28.456,0.556,877,1.07226,53483.68967733717,7415.646127005983,53.48368967733717,32.81897189666334
2021-01-20T03:49:00Z,33714,41914.1,28.39,337,46011.61869089935,107.135,28.456,0.547,877,1.07135,53430.31778049364,7418.699089594294,53.430317780493645,32.77527263221855
2021-01-20T03:50:00Z,33714,41870.7,28.38,337,45963.975910756504,107.262,28.456,0.559,877,1.0726200000000001,53385.727962939105,7421.752052182604,53.38572796293911,32.7514537449014
2021-01-20T03:51:00Z,33714,41906.2,28.37,337,46002.946387601456,106.919,28.456,0.525,877,1.06919,53427.75140237237,7424.805014770915,53.42775140237237,32.78732924063153
2021-01-20T03:52:00Z,33714,41933.9,28.37,337,46033.35433713963,106.883,28.456,0.522,877,1.06883,53461.21231449886,7427.857977359225,53.46121231449886,32.810397303706864
2021-01-20T03:53:00Z,33714,41902.3,28.37,337,45998.66512394807,106.937,28.456,0.527,877,1.06937,53429.576063895605,7430.910939947535,53.42957606389561,32.788587047514824
2021-01-20T03:54:00Z,33714,41874.7,28.37,337,45968.366950401,106.811,28.456,0.514,877,1.0681100000000001,53402.33085293685,7433.963902535846,53.40233085293685,32.769806300690824
2021-01-20T03:55:00Z,33714,41862.8,28.37,337,45955.30360745862,107.099,28.456,0.543,877,1.07099,53392.320472582775,7437.016865124156,53.392320472582774,32.76290541168294
2021-01-20T03:56:00Z,33714,41890.4,28.38,337,45985.60178100568,106.973,28.456,0.531,877,1.06973,53425.67160871815,7440.069827712467,53.42567160871815,32.77898224106879
2021-01-20T03:57:00Z,33714,41961.6,28.37,337,46063.762286677804,106.847,28.456,0.518,877,1.06847,53506.88507697858,7443.122790300777,53.50688507697858,32.841888312983926
2021-01-20T03:58:00Z,33714,41858.9,28.37,337,45951.02234380523,106.522,28.456,0.486,877,1.06522,53397.198096694316,7446.175752889087,53.39719809669432,32.766269098445086
2021-01-20T03:59:00Z,33714,41902.3,28.36,337,45998.66512394807,107.063,28.456,0.54,877,1.07063,53447.893839425466,7449.228715477398,53.44789383942547,32.80813363035223
2021-01-20T04:00:00Z,33714,42005.2,28.35,337,46111.62461880287,107.135,28.456,0.547,877,1.07135,53563.906296868576,7452.281678065708,53.56390629686857,32.89508457830464
2021-01-20T04:01:00Z,33714,41815.6,28.36,337,45903.4893396535,107.172,28.456,0.55,877,1.07172,53358.82398030751,7455.334640654019,53.35882398030751,32.74672354624313
2021-01-20T04:02:00Z,33714,41878.6,28.36,337,45972.648214054396,107.19,28.456,0.552,877,1.0719,53431.035817296724,7458.387603242329,53.431035817296724,32.79650902787845
2021-01-20T04:03:00Z,33714,41918.1,28.36,337,46016.00973054385,106.883,28.456,0.522,877,1.06883,53477.45029637449,7461.440565830639,53.47745029637449,32.8285159899662
2021-01-20T04:04:00Z,33714,41902.3,28.36,337,45998.66512394807,107.009,28.456,0.534,877,1.07009,53463.15865236702,7464.49352841895,53.46315865236702,32.818660007095325
2021-01-20T04:05:00Z,33714,41914.1,28.36,337,46011.61869089935,107.244,28.456,0.558,877,1.07244,53479.16518190661,7467.54649100726,53.47916518190661,32.829697616545175
2021-01-20T04:06:00Z,33714,41890.4,28.36,337,45985.60178100568,106.792,28.456,0.513,877,1.06792,53456.20123460125,7470.599453595571,53.45620123460125,32.81386288617251
2021-01-20T04:07:00Z,33714,41933.9,28.35,337,46033.35433713963,106.792,28.456,0.513,877,1.06792,53507.00675332351,7473.652416183881,53.507006753323516,32.85583025386166
2021-01-20T04:08:00Z,33714,41882.5,28.35,337,45976.92947770779,107.009,28.456,0.534,877,1.07009,53453.63485647998,7476.705378772191,53.45363485647998,32.819014780156564
2021-01-20T04:09:00Z,33714,41957.6,28.35,337,46059.3712470333,106.991,28.456,0.532,877,1.06991,53539.1295883938,7479.758341360502,53.5391295883938,32.87799050281087
2021-01-20T04:10:00Z,33714,41918.1,28.35,337,46016.00973054385,106.847,28.456,0.518,877,1.06847,53498.821034492656,7482.811303948812,53.49882103449266,32.850183336097864
2021-01-20T04:11:00Z,33714,41933.9,28.35,337,46033.35433713963,107.045,28.456,0.538,877,1.0704500000000001,53519.21860367675,7485.864266537123,53.519218603676755,32.86425394821296
2021-01-20T04:12:00Z,33714,41858.9,28.35,337,45951.02234380523,106.811,28.456,0.514,877,1.0681100000000001,53439.939572930656,7488.917229125433,53.439939572930655,32.80956963757879
2021-01-20T04:13:00Z,33714,41874.7,28.35,337,45968.366950401,107.027,28.456,0.536,877,1.07027,53460.337142114746,7491.970191713744,53.460337142114746,32.823637478672644
2021-01-20T04:14:00Z,33714,41914.1,28.35,337,46011.61869089935,107.045,28.456,0.538,877,1.0704500000000001,53506.641845201404,7495.023154302054,53.50664184520141,32.855577821730314
2021-01-20T04:15:00Z,33714,41866.8,28.35,337,45959.69464710312,106.937,28.456,0.527,877,1.06937,53457.77076399348,7498.076116890364,53.45777076399348,32.82186761606501
2021-01-20T04:16:00Z,33714,41957.6,28.33,337,46059.3712470333,107.063,28.456,0.54,877,1.07063,53560.500326511974,7501.129079478675,53.56050032651198,32.90661848526456
2021-01-20T04:17:00Z,33714,41890.4,28.33,337,45985.60178100568,107.154,28.456,0.549,877,1.07154,53489.78382307266,7504.182042066985,53.48978382307266,32.857811081214024
2021-01-20T04:18:00Z,33714,41851,28.33,337,45942.350040507336,107.135,28.456,0.547,877,1.07135,53449.58504516263,7507.235004655296,53.449585045162635,32.83007177696026
2021-01-20T04:19:00Z,33714,41894.4,28.33,337,45989.99282065018,106.883,28.456,0.522,877,1.06883,53500.28078789378,7510.287967243606,53.500280787893786,32.865055919317996
2021-01-20T04:20:00Z,33714,41937.8,28.33,337,46037.63560079302,106.792,28.456,0.513,877,1.06792,53550.97653062494,7513.340929831916,53.55097653062494,32.90004544173609
2021-01-20T04:21:00Z,33714,41886.5,28.32,337,45981.32051735229,106.792,28.456,0.513,877,1.06792,53497.71440977251,7516.393892420227,53.49771440977251,32.870221222692294
2021-01-20T04:22:00Z,33714,41922,28.32,337,46020.29099419724,106.901,28.456,0.523,877,1.06901,53539.737849205776,7519.446855008537,53.53973784920578,32.89923034907759
2021-01-20T04:23:00Z,33714,41855,28.32,337,45946.74108015184,106.843,28.357,0.518,877,1.06843,53469.24089774869,7522.499817596848,53.46924089774869,32.850567651368614
2021-01-20T04:24:00Z,33714,41858.9,28.32,337,45951.02234380523,106.988,28.357,0.532,877,1.06988,53476.575123990384,7525.552780185158,53.476575123990386,32.85562941529964
2021-01-20T04:25:00Z,33714,41882.5,28.32,337,45976.92947770779,106.933,28.357,0.527,877,1.0693300000000001,53505.53522048126,7528.605742773468,53.505535220481264,32.87561935318392
2021-01-20T04:26:00Z,33714,41862.8,28.33,337,45955.30360745862,106.843,28.357,0.518,877,1.06843,53486.9623128204,7531.658705361779,53.486962312820395,32.855864830761156
2021-01-20T04:27:00Z,33714,41858.9,28.33,337,45951.02234380523,107.168,28.357,0.55,877,1.0716800000000002,53485.73401175532,7534.711667950089,53.48573401175532,32.85501628478813
2021-01-20T04:28:00Z,33714,41886.5,28.33,337,45981.32051735229,106.699,28.357,0.503,877,1.06699,53519.085147890684,7537.7646305384,53.519085147890685,32.87803417518894
2021-01-20T04:29:00Z,33714,41843.1,28.32,337,45933.677737209444,106.627,28.357,0.496,877,1.06627,53474.495330336154,7540.81759312671,53.474495330336154,32.85419491031286
2021-01-20T04:30:00Z,33714,41631.4,28.32,337,45701.28196402421,107.078,28.357,0.541,877,1.07078,53245.152519739226,7543.87055571502,53.24515251973923,32.695957437585704
2021-01-20T04:31:00Z,33714,41890.4,28.31,337,45985.60178100568,107.114,28.357,0.545,877,1.07114,53532.52529930901,7546.923518303331,53.532525299309015,32.901194365619105
2021-01-20T04:32:00Z,33714,41870.7,28.31,337,45963.975910756504,106.807,28.357,0.514,877,1.06807,53513.95239164814,7549.976480891641,53.51395239164814,32.88837108812378
2021-01-20T04:33:00Z,33714,41827.4,28.32,337,45916.44290660478,106.735,28.357,0.507,877,1.06735,53469.47235008473,7553.029443479952,53.469472350084736,32.8507277012072
2021-01-20T04:34:00Z,33714,41965.5,28.31,337,46068.04355033119,106.933,28.357,0.527,877,1.0693300000000001,53624.12595639945,7556.082406068262,53.62412595639945,32.9644543054612
2021-01-20T04:35:00Z,33714,41851,28.31,337,45942.350040507336,107.024,28.357,0.536,877,1.07024,53501.485409163906,7559.135368656573,53.501485409163905,32.87976277932226
2021-01-20T04:36:00Z,33714,41870.7,28.31,337,45963.975910756504,106.97,28.357,0.53,877,1.0697,53526.16424200139,7562.188331244883,53.52616424200139,32.89680252627908
2021-01-20T04:37:00Z,33714,41914.1,28.3,337,46011.61869089935,106.861,28.357,0.519,877,1.06861,53576.85998473254,7565.241293833193,53.576859984732536,32.93876316742258
2021-01-20T04:38:00Z,33714,41815.6,28.3,337,45903.4893396535,106.933,28.357,0.527,877,1.0693300000000001,53471.783596075,7568.294256421504,53.471783596075,32.866194339124235
2021-01-20T04:39:00Z,33714,41858.9,28.28,337,45951.02234380523,107.096,28.357,0.543,877,1.0709600000000001,53522.36956281504,7571.347219009814,53.52236956281504,32.91502375435175
2021-01-20T04:40:00Z,33714,41811.6,28.28,337,45899.098300009,107.024,28.357,0.536,877,1.07024,53473.49848160712,7574.400181598125,53.47349848160712,32.88126054626778
2021-01-20T04:41:00Z,33714,41886.5,28.28,337,45981.32051735229,106.933,28.357,0.527,877,1.0693300000000001,53558.773661538726,7577.453144186435,53.55877366153873,32.9401781186518
2021-01-20T04:42:00Z,33714,41827.4,28.28,337,45916.44290660478,106.879,28.357,0.521,877,1.0687900000000001,53496.949013379526,7580.506106774745,53.49694901337953,32.89746146848166
2021-01-20T04:43:00Z,33714,41945.7,28.28,337,46046.30790409091,107.042,28.357,0.537,877,1.0704200000000001,53629.866973453965,7583.559069363056,53.629866973453964,32.98930938550757
2021-01-20T04:44:00Z,33714,41874.7,28.28,337,45968.366950401,106.933,28.357,0.527,877,1.0693300000000001,53554.97898235237,7586.612031951366,53.55497898235237,32.93755599273179
2021-01-20T04:45:00Z,33714,41866.8,28.28,337,45959.69464710312,107.15,28.357,0.548,877,1.0715000000000001,53549.3596416428,7589.664994539677,53.549359641642795,32.93367247852706
2021-01-20T04:46:00Z,33714,41815.6,28.28,337,45903.4893396535,106.735,28.357,0.507,877,1.06735,53496.20729678148,7592.717957127987,53.496207296781485,32.896949445081056
2021-01-20T04:47:00Z,33714,41807.7,28.28,337,45894.817036355606,107.006,28.357,0.534,877,1.07006,53490.587956071904,7595.770919716297,53.490587956071906,32.89306653084025
2021-01-20T04:48:00Z,33714,41858.9,28.28,337,45951.02234380523,106.915,28.357,0.525,877,1.06915,53549.84622610983,7598.823882304608,53.549846226109835,32.93400935693972
2021-01-20T04:49:00Z,33714,41890.4,28.28,337,45985.60178100568,106.771,28.357,0.51,877,1.06771,53587.4786258986,7601.876844892918,53.5874786258986,32.96001478058974
2021-01-20T04:50:00Z,33714,41933.9,28.28,337,46033.35433713963,106.951,28.357,0.528,877,1.06951,53638.28414462086,7604.929807481229,53.63828414462086,32.995127386468425
2021-01-20T04:51:00Z,33714,41949.7,28.27,337,46050.698943735406,106.988,28.357,0.532,877,1.06988,53658.681713804945,7607.982770069539,53.658681713804945,33.016198857901706
2021-01-20T04:52:00Z,33714,41831.3,28.27,337,45920.724170258174,106.861,28.357,0.519,877,1.06861,53531.75990291602,7611.035732657849,53.53175990291602,32.92846608637344
2021-01-20T04:53:00Z,33714,41831.3,28.28,337,45920.724170258174,106.861,28.357,0.519,877,1.06861,53534.81286550433,7614.08869524616,53.534812865504335,32.92362194177687
2021-01-20T04:54:00Z,33714,41784.1,28.27,337,45868.90990245305,106.897,28.357,0.523,877,1.06897,53486.051560287524,7617.14165783447,53.48605156028753,32.8968796226626
2021-01-20T04:55:00Z,33714,41941.8,28.27,337,46042.02664043752,107.06,28.357,0.539,877,1.0706,53662.2212608603,7620.194620422781,53.6622212608603,33.01864584866906
2021-01-20T04:56:00Z,33714,41847.1,28.28,337,45938.06877685395,107.132,28.357,0.546,877,1.07132,53561.31635986504,7623.247583011091,53.561316359865046,32.94193458739048
2021-01-20T04:57:00Z,33714,41847.1,28.27,337,45938.06877685395,106.807,28.357,0.514,877,1.06807,53564.36932245335,7626.300545599401,53.56436932245335,32.951003601269775
2021-01-20T04:58:00Z,33714,41870.7,28.27,337,45963.975910756504,107.114,28.357,0.545,877,1.07114,53593.32941894422,7629.353508187712,53.593329418944215,32.971019973563706
2021-01-20T04:59:00Z,33714,41890.4,28.27,337,45985.60178100568,106.897,28.357,0.523,877,1.06897,53618.0082517817,7632.406470776022,53.6180082517817,32.98808010297059
2021-01-20T05:00:00Z,33714,41795.9,28.28,337,45881.863469404336,107.114,28.357,0.545,877,1.07114,53517.32290276867,7635.459433364333,53.51732290276867,32.91153688297027
2021-01-20T05:01:00Z,33714,41851,28.28,337,45942.350040507336,106.681,28.357,0.502,877,1.06681,53580.86243645998,7638.512395952643,53.58086243645998,32.95544283052943
2021-01-20T05:02:00Z,33714,41945.7,28.27,337,46046.30790409091,107.295,28.357,0.563,877,1.07295,53687.87326263186,7641.565358540954,53.68787326263186,33.0363814687301
2021-01-20T05:03:00Z,33714,41957.6,28.27,337,46059.3712470333,107.06,28.357,0.539,877,1.0706,53703.989568162564,7644.618321129264,53.70398956816256,33.0475260092368
2021-01-20T05:04:00Z,33714,41914.1,28.28,337,46011.61869089935,107.06,28.357,0.539,877,1.0706,53659.28997461692,7647.671283717574,53.659289974616925,33.00964650797406
2021-01-20T05:05:00Z,33714,41858.9,28.27,337,45951.02234380523,106.933,28.357,0.527,877,1.0693300000000001,53601.74659011111,7650.724246305885,53.60174659011111,32.976838789080226
2021-01-20T05:06:00Z,33714,41843.1,28.27,337,45933.677737209444,106.97,28.357,0.53,877,1.0697,53587.45494610364,7653.777208894195,53.58745494610364,32.96695978417458
2021-01-20T05:07:00Z,33714,41807.7,28.27,337,45894.817036355606,106.933,28.357,0.527,877,1.0693300000000001,53551.64720783811,7656.830171482506,53.551647207838116,32.94221032059511
2021-01-20T05:08:00Z,33714,41874.7,28.27,337,45968.366950401,106.807,28.357,0.514,877,1.06807,53628.250084471816,7659.883134070816,53.628250084471816,32.99516054375812
2021-01-20T05:09:00Z,33714,41910.2,28.27,337,46007.337427245955,107.078,28.357,0.541,877,1.07078,53670.27352390508,7662.936096659126,53.67027352390508,33.024213124041374
2021-01-20T05:10:00Z,33714,41882.5,28.27,337,45976.92947770779,107.096,28.357,0.543,877,1.0709600000000001,53642.91853695523,7665.989059247437,53.64291853695523,33.00530046550325
2021-01-20T05:11:00Z,33714,41835.3,28.27,337,45925.11520990267,107.132,28.357,0.546,877,1.07132,53594.15723173842,7669.042021835747,53.59415723173842,32.97159213577029
2021-01-20T05:12:00Z,33714,41878.6,28.27,337,45972.648214054396,107.295,28.357,0.563,877,1.07295,53644.743198478456,7672.094984424058,53.64474319847846,33.006561384606826
2021-01-20T05:13:00Z,33714,41914.1,28.27,337,46011.61869089935,107.291,28.258,0.562,877,1.07291,53686.766637911714,7675.147947012368,53.68676663791172,33.03561630788206
2021-01-20T05:14:00Z,33714,41941.8,28.27,337,46042.02664043752,107.417,28.258,0.575,877,1.07417,53720.2275500382,7678.200909600678,53.7202275500382,33.05875362246695
2021-01-20T05:15:00Z,33714,41894.4,28.26,337,45989.99282065018,106.861,28.357,0.519,877,1.06861,53671.246692839166,7681.253872188989,53.67124669283917,33.03186354795374
2021-01-20T05:16:00Z,33714,41843.1,28.26,337,45933.677737209444,107.074,28.258,0.541,877,1.07074,53617.984571986744,7684.306834777299,53.617984571986746,32.99503221078563
2021-01-20T05:17:00Z,33714,41870.7,28.25,337,45963.975910756504,107.273,28.258,0.56,877,1.07273,53651.33570812211,7687.35979736561,53.65133570812211,33.02506964901241
2021-01-20T05:18:00Z,33714,41827.4,28.25,337,45916.44290660478,106.749,28.258,0.508,877,1.06749,53606.8556665587,7690.41275995392,53.6068556665587,32.994308078404096
2021-01-20T05:19:00Z,33714,41894.4,28.24,337,45989.99282065018,106.966,28.258,0.53,877,1.06966,53683.458543192406,7693.46572254223,53.68345854319241,33.05427366872359
2021-01-20T05:20:00Z,33714,41878.6,28.22,337,45972.648214054396,107.147,28.258,0.548,877,1.0714700000000001,53669.16689918494,7696.518685130541,53.66916689918494,33.05835582356957
2021-01-20T05:21:00Z,33714,41835.3,28.24,337,45925.11520990267,107.038,28.258,0.537,877,1.0703799999999999,53624.68685762152,7699.571647718851,53.62468685762152,33.01361396753719
2021-01-20T05:22:00Z,33714,41819.5,28.24,337,45907.77060330689,107.219,28.258,0.555,877,1.07219,53610.39521361405,7702.624610307162,53.610395213614055,33.003727384884876
