date,E_Conductivity,TempInSitu,Serial,E_Conductivity.corrected,drift.correction,Sp_Conductance,AbsPressure,TempInSitu.depth,Depth,Serial.depth,AbsPressure_bar,Sp_Cond_mS.cm,SalinityInSitu_1pCal
2021-01-18T11:44:00Z,33992.3,29.59,338,39508.11163212947,5515.811632129466,44416.28926058068,109.522,29.652,0.807,872,1.09522,44.416289260580676,25.99927405074688
2021-01-18T11:45:00Z,33972.6,29.59,338,39492.16133412276,5519.561334122755,44398.35742276835,109.717,29.652,0.827,872,1.09717,44.39835742276835,25.987589267992185
2021-01-18T11:46:00Z,33980,29.57,338,39503.31103611604,5523.311036116046,44410.8922762059,109.506,29.652,0.806,872,1.09506,44.4108922762059,26.006487509363566
2021-01-18T11:47:00Z,33960.3,29.55,338,39487.36073810934,5527.060738109336,44392.96043839358,109.217,29.752,0.777,872,1.09217,44.39296043839358,26.005531816022934
2021-01-18T11:48:00Z,33925.9,29.35,338,39456.71044010263,5530.810440102626,44358.50238798447,109.687,29.752,0.824,872,1.09687,44.358502387984466,26.09070646627626
2021-01-18T11:49:00Z,33913.7,29.31,338,39448.26014209591,5534.560142095916,44349.00229129295,109.49,29.652,0.804,872,1.0949,44.34900229129295,26.106100462646204
2021-01-18T11:50:00Z,34007.1,29.6,338,39545.409844089205,5538.309844089205,44458.22110958251,109.557,29.752,0.811,872,1.0955700000000002,44.45822110958251,26.02123076976085
2021-01-18T11:51:00Z,33987.4,29.47,338,39529.45954608249,5542.059546082495,44440.28927177018,109.703,29.752,0.825,872,1.09703,44.44028927177018,26.079454827418072
2021-01-18T11:52:00Z,34007.1,29.65,338,39552.90924807578,5545.809248075785,44466.65218064588,109.541,29.752,0.809,872,1.09541,44.46665218064588,25.99990280684848
2021-01-18T11:53:00Z,34014.5,29.65,338,39564.05895006908,5549.558950069075,44479.187034083436,109.33,29.752,0.788,872,1.0933,44.47918703408344,26.008062522085094
2021-01-18T11:54:00Z,33987.4,29.61,338,39540.70865206236,5553.308652062365,44452.935878365235,109.59,29.752,0.814,872,1.0959,44.45293587836524,26.01242082822077
2021-01-18T11:55:00Z,34021.9,29.57,338,39578.958354055656,5557.0583540556545,44495.93742305267,109.492,29.752,0.804,872,1.0949200000000001,44.495937423052666,26.061934962686358
2021-01-18T11:56:00Z,33994.8,29.57,338,39555.60805604895,5560.808056048945,44469.68626733448,109.72,29.752,0.827,872,1.0972,44.46968626733448,26.0448175915481
2021-01-18T11:57:00Z,34034.2,29.6,338,39598.75775804223,5564.557758042235,44518.196549554166,109.622,29.752,0.817,872,1.09622,44.51819654955417,26.06031325371373
2021-01-18T11:58:00Z,34014.5,29.62,338,39582.807460035525,5568.307460035525,44500.264711741846,109.674,29.853,0.822,872,1.09674,44.50026471174185,26.037883692517553
2021-01-18T11:59:00Z,34021.9,29.6,338,39593.95716202882,5572.057162028815,44512.799565179404,109.836,29.853,0.838,872,1.09836,44.51279956517941,26.05679554258401
2021-01-18T12:00:00Z,34056.5,29.66,338,39632.3068640221,5575.8068640221045,44555.91353308177,109.528,29.853,0.808,872,1.09528,44.55591353308177,26.05264211378314
2021-01-18T12:01:00Z,34036.7,29.68,338,39616.25656601539,5579.556566015394,44537.8692720545,109.787,29.853,0.833,872,1.0978700000000001,44.5378692720545,26.03016424899847
2021-01-18T12:02:00Z,34036.7,29.67,338,39620.006268008685,5583.306268008684,44542.08480758619,109.836,29.853,0.838,872,1.09836,44.542084807586185,26.03827233926438
2021-01-18T12:03:00Z,34029.3,29.65,338,39616.355970001976,5587.055970001974,44537.981025212,109.593,29.853,0.814,872,1.09593,44.537981025212,26.046337173241522
2021-01-18T12:04:00Z,34076.2,29.77,338,39667.00567199526,5590.805671995264,44594.92304855251,109.303,29.953,0.785,872,1.09303,44.59492304855251,26.019023067948876
2021-01-18T12:05:00Z,34029.3,29.69,338,39623.855373988554,5594.5553739885545,44546.412096275366,109.547,29.953,0.81,872,1.09547,44.54641209627537,26.030359327667316
2021-01-18T12:06:00Z,34009.6,29.59,338,39607.90507598184,5598.305075981844,44528.480258463045,109.871,29.953,0.842,872,1.09871,44.52848025846305,26.072393221611847
2021-01-18T12:07:00Z,34021.9,29.65,338,39623.95477797514,5602.054777975134,44546.523849432866,109.822,29.953,0.837,872,1.09822,44.546523849432866,26.05189874787528
2021-01-18T12:08:00Z,34049,29.59,338,39654.80447996842,5605.804479968424,44581.20607621442,109.936,29.953,0.848,872,1.0993600000000001,44.58120607621442,26.106766670102044
2021-01-18T12:09:00Z,33876.9,29.44,338,39486.454181961715,5609.554181961714,44391.94125882715,109.495,29.853,0.804,872,1.09495,44.39194125882715,26.064028909922186
2021-01-18T12:10:00Z,33938.2,29.69,338,39551.503883955,5613.303883955004,44465.07222511962,109.709,29.953,0.826,872,1.0970900000000001,44.46507222511962,25.977451214048905
2021-01-18T12:11:00Z,33911.2,29.65,338,39528.25358594829,5617.053585948293,44438.933492616365,109.725,29.953,0.827,872,1.09725,44.438933492616364,25.98186086152467
2021-01-18T12:12:00Z,33930.8,29.68,338,39551.60328794159,5620.803287941583,44465.18397827712,109.822,29.953,0.837,872,1.09822,44.465183978277125,25.982876574209985
2021-01-18T12:13:00Z,33876.9,29.61,338,39501.45298993487,5624.552989934873,44408.803400953875,109.887,29.953,0.843,872,1.09887,44.40880340095388,25.98367326627977
2021-01-18T12:14:00Z,33918.6,29.71,338,39546.90269192816,5628.302691928164,44459.89941711729,109.955,30.054,0.85,872,1.09955,44.45989941711729,25.963387686414126
2021-01-18T12:15:00Z,33891.6,29.68,338,39523.65239392145,5632.052393921454,44433.76068461404,109.874,30.054,0.842,872,1.09874,44.43376068461404,25.962436772227594
2021-01-18T12:16:00Z,33903.8,29.74,338,39539.60209591474,5635.802095914743,44451.69185236892,109.793,30.054,0.834,872,1.09793,44.45169185236892,25.942021620410717
2021-01-18T12:17:00Z,33879.3,29.68,338,39518.851797908035,5639.551797908033,44428.36370023928,109.923,30.054,0.847,872,1.0992300000000002,44.42836370023928,25.958926350663717
2021-01-18T12:18:00Z,33852.4,29.62,338,39495.701499901326,5643.301499901323,44402.337390950976,110.004,30.054,0.855,872,1.1000400000000001,44.402337390950976,25.974104184935065
2021-01-18T12:19:00Z,33840.2,29.66,338,39487.25120189461,5647.051201894613,44392.83729425946,109.89,30.054,0.844,872,1.0989,44.39283729425946,25.946512599058927
2021-01-18T12:20:00Z,33859.7,29.75,338,39510.5009038879,5650.800903887903,44418.97535670526,109.841,30.054,0.839,872,1.0984099999999999,44.41897535670526,25.915432973870807
2021-01-18T12:21:00Z,33872,29.67,338,39526.550605881195,5654.5506058811925,44437.01894767508,109.66,29.953,0.821,872,1.0966,44.437018947675085,25.96990745659867
2021-01-18T12:22:00Z,33867.1,29.67,338,39525.40030787448,5658.300307874482,44435.72574567449,110.377,30.054,0.892,872,1.10377,44.435725745674496,25.969064578526737
2021-01-18T12:23:00Z,33867.1,29.63,338,39529.15000986777,5662.050009867772,44439.94128120618,110.05,29.953,0.86,872,1.1005,44.43994128120618,25.99323179522598
2021-01-18T12:24:00Z,33859.7,29.67,338,39525.49971186106,5665.799711861063,44435.83749883199,110.244,29.953,0.879,872,1.10244,44.435837498831994,25.969137570928275
2021-01-18T12:25:00Z,33898.9,29.78,338,39568.44941385435,5669.549413854353,44484.1229346218,109.693,29.953,0.824,872,1.09693,44.4841229346218,25.941725596365075
2021-01-18T12:26:00Z,33859.7,29.67,338,39532.99911584764,5673.2991158476425,44444.26856989536,109.936,29.953,0.848,872,1.0993600000000001,44.44426856989536,25.97462331280275
2021-01-18T12:27:00Z,33847.5,29.73,338,39524.54881784093,5677.048817840932,44434.76847320385,109.855,29.953,0.84,872,1.0985500000000001,44.434768473203846,25.93636702237081
2021-01-18T12:28:00Z,33881.8,29.78,338,39562.598519834224,5680.798519834222,44477.545171461396,109.906,30.054,0.845,872,1.0990600000000001,44.477545171461394,25.93745504379216
2021-01-18T12:29:00Z,33835.3,29.68,338,39519.84822182752,5684.548221827512,44429.48391204403,109.906,30.054,0.845,872,1.0990600000000001,44.429483912044034,25.959654992150373
2021-01-18T12:30:00Z,33808.4,29.54,338,39496.6979238208,5688.297923820802,44403.45760275572,109.725,29.953,0.827,872,1.09725,44.40345760275572,26.017746785731603
2021-01-18T12:31:00Z,33842.6,29.71,338,39534.64762581409,5692.047625814092,44446.121877798316,110.036,30.054,0.858,872,1.10036,44.44612187779832,25.95443126092205
2021-01-18T12:32:00Z,33908.7,29.81,338,39604.49732780738,5695.797327807381,44524.64915840811,109.728,30.054,0.828,872,1.09728,44.52464915840811,25.952014336673283
2021-01-18T12:33:00Z,33874.4,29.75,338,39573.94702980067,5699.547029800672,44490.30353121393,110.263,30.054,0.881,872,1.10263,44.49030353121393,25.96176114975214
2021-01-18T12:34:00Z,33874.4,29.81,338,39577.69673179396,5703.296731793962,44494.51906674562,109.987,30.054,0.853,872,1.09987,44.49451906674562,25.932464554015887
2021-01-18T12:35:00Z,33835.3,29.8,338,39542.34643378726,5707.046433787252,44454.77712523413,110.052,30.054,0.86,872,1.1005200000000002,44.45477712523414,25.912011106584075
2021-01-18T12:36:00Z,33874.4,29.75,338,39585.19613578054,5710.796135780542,44502.950137808984,110.098,29.953,0.864,872,1.10098,44.50295013780899,25.969976926016727
2021-01-18T12:37:00Z,33896.5,29.92,338,39611.04583777383,5714.545837773831,44532.011203843336,110.279,30.054,0.882,872,1.10279,44.53201120384334,25.89817528193765
2021-01-18T12:38:00Z,33823.1,29.79,338,39541.39553976712,5718.295539767121,44453.70809960598,109.663,30.054,0.821,872,1.09663,44.45370809960598,25.916649262961982
2021-01-18T12:39:00Z,33837.7,29.75,338,39559.74524176041,5722.045241760411,44474.33742451951,109.858,30.054,0.841,872,1.0985800000000001,44.47433742451951,25.95139072789789
2021-01-18T12:40:00Z,33889.1,29.93,338,39614.8949437537,5725.794943753701,44536.338492532515,109.939,30.054,0.849,872,1.0993899999999999,44.536338492532515,25.895659333992825
2021-01-18T12:41:00Z,33864.6,29.89,338,39594.14464574699,5729.544645746991,44513.01034040286,110.133,30.054,0.868,872,1.10133,44.513010340402865,25.90183109043641
2021-01-18T12:42:00Z,33845.1,29.81,338,39578.39434774028,5733.294347740281,44495.30334902043,109.971,30.054,0.852,872,1.09971,44.49530334902043,25.93297342651977
2021-01-18T12:43:00Z,33857.3,29.84,338,39594.344049733576,5737.044049733571,44513.234516775316,110.15,30.054,0.87,872,1.1015000000000001,44.51323451677531,25.928606631533473
2021-01-18T12:44:00Z,33869.5,29.85,338,39610.29375172686,5740.793751726861,44531.165684530184,109.793,30.054,0.834,872,1.09793,44.53116568453019,25.93490262515677
2021-01-18T12:45:00Z,33852.4,29.83,338,39596.94345372015,5744.543453720151,44516.15685030641,109.939,30.054,0.849,872,1.0993899999999999,44.516156850306416,25.9358340391621
2021-01-18T12:46:00Z,33898.9,29.96,338,39647.193155713445,5748.293155713441,44572.64918078715,110.02,30.054,0.857,872,1.1002,44.57264918078715,25.903205012754462
2021-01-18T12:47:00Z,33911.2,29.98,338,39663.242857706726,5752.0428577067305,44590.692771756956,109.923,30.054,0.847,872,1.0992300000000002,44.590692771756956,25.904244244864753
2021-01-18T12:48:00Z,33903.8,30.01,338,39659.592559700024,5755.79255970002,44586.58898938278,110.201,30.154,0.875,872,1.10201,44.586588989382776,25.885653671544766
2021-01-18T12:49:00Z,33945.6,30.14,338,39705.14226169331,5759.54226169331,44637.797428761136,110.217,30.154,0.876,872,1.10217,44.63779742876114,25.84979716311767
2021-01-18T12:50:00Z,33938.2,30.13,338,39701.491963686596,5763.2919636866,44633.69364638694,109.795,30.154,0.834,872,1.09795,44.633693646386945,25.85244523228104
2021-01-18T12:51:00Z,33925.9,30.04,338,39692.94166567989,5767.04166567989,44624.081126480494,110.185,30.154,0.873,872,1.10185,44.6240811264805,25.893951379109055
2021-01-18T12:52:00Z,33898.9,30.1,338,39669.69136767318,5770.7913676731805,44597.94239397724,110.217,30.154,0.876,872,1.10217,44.59794239397724,25.845268678885002
2021-01-18T12:53:00Z,33879.3,30.09,338,39653.84106966647,5774.54106966647,44580.12297937986,110.055,30.154,0.86,872,1.1005500000000001,44.580122979379865,25.839066820522362
2021-01-18T12:54:00Z,33852.4,30.02,338,39630.69077165976,5778.29077165976,44554.09667009156,109.977,30.255,0.852,872,1.0997700000000001,44.55409667009156,25.859351918255854
2021-01-18T12:55:00Z,33827.9,29.86,338,39609.94047365305,5782.04047365305,44530.768517961915,110.104,30.154,0.865,872,1.10104,44.53076851796192,25.929314155363684
2021-01-18T12:56:00Z,33867.1,29.92,338,39652.89017564634,5785.79017564634,44579.05395375172,109.909,30.154,0.846,872,1.0990900000000001,44.57905395375172,25.928633323388333
2021-01-18T12:57:00Z,33747.4,29.67,338,39536.939877639634,5789.53987763963,44448.69890099521,110.347,30.154,0.889,872,1.10347,44.44869890099521,25.97750475992079
2021-01-18T12:58:00Z,33808.4,29.83,338,39601.68957963292,5793.289579632919,44521.49259764284,110.185,30.154,0.873,872,1.10185,44.52149259764284,25.939294144783656
2021-01-18T12:59:00Z,33854.8,29.96,338,39651.83928162621,5797.039281626209,44577.872504908635,110.055,30.154,0.86,872,1.1005500000000001,44.57787250490863,25.906584115924858
2021-01-18T13:00:00Z,33788.9,29.78,338,39589.688983619504,5800.788983619499,44508.0011417921,110.039,30.154,0.859,872,1.10039,44.5080011417921,25.957226692968376
2021-01-18T13:01:00Z,33776.7,29.79,338,39581.238685612785,5804.53868561279,44498.50104510058,109.974,30.154,0.852,872,1.0997400000000002,44.49850104510058,25.94572028811149
2021-01-18T13:02:00Z,33913.7,29.95,338,39721.98838760608,5808.28838760608,44656.73638510581,110.25,30.154,0.88,872,1.1025,44.65673638510581,25.962940185625378
2021-01-18T13:03:00Z,33921,29.97,338,39733.03808959937,5812.038089599369,44669.158815328425,110.234,30.154,0.878,872,1.1023399999999999,44.66915881532842,25.96032162311047
2021-01-18T13:04:00Z,33827.9,29.57,338,39643.68779159266,5815.787791592659,44568.70833774706,110.234,30.154,0.878,872,1.1023399999999999,44.56870833774706,26.10939119989757
2021-01-18T13:05:00Z,33908.7,29.89,338,39728.23749358595,5819.537493585949,44663.76183095365,110.266,30.154,0.881,872,1.10266,44.663761830953646,25.99950531596964
2021-01-18T13:06:00Z,33908.7,29.97,338,39731.98719557923,5823.287195579239,44667.97736648533,109.974,30.154,0.852,872,1.0997400000000002,44.66797736648533,25.959557771909996
2021-01-18T13:07:00Z,33881.8,29.85,338,39708.83689757253,5827.036897572529,44641.95105719703,110.315,30.154,0.886,872,1.10315,44.64195105719703,26.00674093728247
2021-01-18T13:08:00Z,33921,30.06,338,39751.78659956582,5830.7865995658185,44690.23649298684,110.088,30.154,0.863,872,1.1008799999999999,44.69023649298684,25.926058966296143
2021-01-18T13:09:00Z,33921,30.02,338,39755.53630155911,5834.536301559108,44694.45202851851,110.123,30.255,0.867,872,1.1012300000000002,44.69445202851851,25.950054674141917
2021-01-18T13:10:00Z,33916.1,29.98,338,39754.3860035524,5838.286003552398,44693.15882651794,110.204,30.255,0.875,872,1.10204,44.69315882651794,25.970520566481778
2021-01-18T13:11:00Z,33903.8,29.97,338,39745.835705545695,5842.035705545689,44683.54630661149,110.188,30.255,0.873,872,1.10188,44.68354630661149,25.969630865110034
2021-01-18T13:12:00Z,33862.2,29.65,338,39707.985407538974,5845.785407538979,44640.99378472638,110.347,30.154,0.889,872,1.10347,44.64099378472638,26.11341616472142
2021-01-18T13:13:00Z,33803.5,29.63,338,39653.03510953227,5849.5351095322685,44579.216893085824,110.185,30.154,0.873,872,1.10185,44.57921689308583,26.083939114399396
2021-01-18T13:14:00Z,33869.5,29.81,338,39722.78481152556,5853.284811525558,44657.63175048068,110.266,30.154,0.881,872,1.10266,44.65763175048068,26.038320169172685
2021-01-18T13:15:00Z,33876.9,29.78,338,39733.93451351885,5857.034513518848,44670.16660391823,110.234,30.154,0.878,872,1.1023399999999999,44.67016660391823,26.06253866998779
2021-01-18T13:16:00Z,33930.8,30.07,338,39791.58421551214,5860.784215512138,44734.978252304834,105.39,30.154,0.396,872,1.0539,44.734978252304835,25.949648431193488
2021-01-18T13:17:00Z,33970.2,30.06,338,39834.73391750542,5864.533917505428,44783.48853452452,109.925,30.154,0.847,872,1.09925,44.78348853452452,25.986295414597077
2021-01-18T13:18:00Z,34009.6,30.13,338,39877.883619498716,5868.283619498718,44831.99881674422,109.896,30.255,0.844,872,1.09896,44.831998816744225,25.98035136747692
2021-01-18T13:19:00Z,33982.5,30.06,338,39854.53332149201,5872.033321492007,44805.747661026035,109.685,30.255,0.823,872,1.09685,44.80574766102603,26.000677056712256
2021-01-18T13:20:00Z,33977.5,30.07,338,39853.283023485295,5875.783023485298,44804.3420358105,109.671,30.356,0.822,872,1.09671,44.8043420358105,25.99444040201849
2021-01-18T13:21:00Z,33950.5,30.07,338,39830.03272547859,5879.532725478588,44778.20330330725,109.555,30.255,0.81,872,1.09555,44.77820330330725,25.977556720590332
2021-01-18T13:22:00Z,33957.9,30.08,338,39841.18242747188,5883.282427471878,44790.73815674481,109.996,30.356,0.854,872,1.09996,44.79073815674481,25.98032745563791
2021-01-18T13:23:00Z,33884.2,29.68,338,39771.23212946516,5887.032129465168,44712.09778286261,109.704,30.356,0.825,872,1.09704,44.712097782862614,26.143562350865455
2021-01-18T13:24:00Z,33884.2,29.89,338,39774.981831458455,5890.781831458457,44716.3133183943,109.75,30.255,0.83,872,1.0975,44.7163133183943,26.033567387704625
2021-01-18T13:25:00Z,33938.2,30.1,338,39832.73153345175,5894.531533451747,44781.23738999585,109.996,30.356,0.854,872,1.09996,44.78123738999585,25.963550398232247
2021-01-18T13:26:00Z,33913.7,30.09,338,39811.98123544503,5898.281235445037,44757.9092378662,109.801,30.356,0.835,872,1.0980100000000002,44.7579092378662,25.953809616092194
2021-01-18T13:27:00Z,33953,30.16,338,39855.03093743833,5902.030937438327,44806.30709687096,109.866,30.356,0.841,872,1.09866,44.80630709687096,25.947833310979224
2021-01-18T13:28:00Z,33972.6,30.12,338,39878.38063943161,5905.780639431617,44832.55758253169,109.817,30.356,0.836,872,1.0981699999999999,44.83255758253169,25.98603331240081
2021-01-18T13:29:00Z,33918.6,29.98,338,39828.130341424905,5909.530341424907,44776.064581993516,109.833,30.356,0.838,872,1.09833,44.776064581993516,26.0241634475933
2021-01-18T13:30:00Z,33925.9,29.85,338,39839.1800434182,5913.280043418197,44788.48701221613,109.931,30.356,0.848,872,1.09931,44.78848701221613,26.10180604061758
2021-01-18T13:31:00Z,33840.2,29.66,338,39757.22974541148,5917.029745411487,44696.35585254063,109.833,30.356,0.838,872,1.09833,44.696355852540634,26.1440881249828
2021-01-18T13:32:00Z,33948,30.04,338,39868.77944740478,5920.779447404777,44821.76361378216,109.866,30.356,0.841,872,1.09866,44.82176361378216,26.02169215523335
2021-01-18T13:33:00Z,33925.9,29.98,338,39850.42914939807,5924.529149398067,44801.13361881118,109.996,30.356,0.854,872,1.09996,44.801133618811185,26.04038639596596
2021-01-18T13:34:00Z,33906.3,29.91,338,39834.57885139136,5928.2788513913565,44783.3142042138,109.801,30.356,0.835,872,1.0980100000000002,44.7833142042138,26.06629002087311
2021-01-18T13:35:00Z,33906.3,29.83,338,39838.32855338465,5932.028553384646,44787.529739745485,109.687,30.356,0.824,872,1.09687,44.78752973974549,26.11192131756647
2021-01-18T13:36:00Z,33886.7,29.75,338,39822.47825537794,5935.778255377936,44769.7103251481,109.623,30.356,0.817,872,1.09623,44.769710325148104,26.143352803143884
2021-01-18T13:37:00Z,33823.1,29.66,338,39762.62795737122,5939.527957371226,44702.42469597528,110.139,30.255,0.868,872,1.10139,44.70242469597528,26.148040080451732
2021-01-18T13:38:00Z,33913.7,29.93,338,39856.977659364515,5943.277659364516,44808.4956642464,109.782,30.255,0.833,872,1.09782,44.8084956642464,26.07189855904183
2021-01-18T13:39:00Z,33874.4,29.77,338,39821.42736135781,5947.0273613578065,44768.52887630502,110.09,30.255,0.864,872,1.1009,44.76852887630502,26.13182295391762
2021-01-18T13:40:00Z,33835.3,29.62,338,39786.0770633511,5950.777063351096,44728.78693479352,109.944,30.255,0.849,872,1.09944,44.72878693479352,26.186800621394497
2021-01-18T13:41:00Z,33849.9,29.72,338,39804.42676534439,5954.526765344386,44749.41625970706,109.636,30.255,0.818,872,1.09636,44.74941625970706,26.146304634800668
2021-01-18T13:42:00Z,33876.9,29.93,338,39835.176467337675,5958.276467337676,44783.98606327367,109.944,30.255,0.849,872,1.09944,44.783986063273666,26.05601993238884
2021-01-18T13:43:00Z,33923.5,30.12,338,39885.526169330966,5962.026169330966,44840.59081696935,109.928,30.255,0.848,872,1.09928,44.84059081696935,25.991217418367988
2021-01-18T13:44:00Z,33970.2,30.15,338,39935.975871324255,5965.775871324256,44897.30799387997,110.009,30.255,0.856,872,1.10009,44.89730799387997,26.011840062526744
2021-01-18T13:45:00Z,33962.8,30.06,338,39932.32557331755,5969.525573317545,44893.204211505785,109.847,30.255,0.839,872,1.09847,44.89320421150578,26.05719108204161
2021-01-18T13:46:00Z,33857.3,29.75,338,39830.57527531084,5973.275275310835,44778.81325527134,109.977,30.255,0.852,872,1.0997700000000001,44.778813255271345,26.14927109064298
2021-01-18T13:47:00Z,33923.5,30.08,338,39900.52497730413,5977.024977304125,44857.45295909608,110.09,30.255,0.864,872,1.1009,44.85745295909608,26.023416565944004
2021-01-18T13:48:00Z,33962.8,30.1,338,39943.57467929742,5980.774679297416,44905.85081810083,110.464,30.255,0.901,872,1.10464,44.90585081810083,26.044005664694602
2021-01-18T13:49:00Z,33950.5,30.1,338,39935.02438129071,5984.524381290706,44896.23829819438,109.652,30.255,0.82,872,1.09652,44.89623829819438,26.03779989864455
2021-01-18T13:50:00Z,33962.8,30.15,338,39951.074083283995,5988.274083283995,44914.281889164195,110.142,30.356,0.869,872,1.10142,44.914281889164194,26.0227898335319
2021-01-18T13:51:00Z,33962.8,30.14,338,39954.82378527729,5992.023785277285,44918.49742469588,109.898,30.356,0.845,872,1.09898,44.91849742469588,26.030839079518692
2021-01-18T13:52:00Z,33984.9,30.16,338,39980.67348727058,5995.773487270575,44947.55849073023,109.882,30.356,0.843,872,1.0988200000000001,44.94755849073023,26.03892817252966
2021-01-18T13:53:00Z,33874.4,30.28,338,39873.92318926386,5999.523189263865,44827.54637374858,110.304,30.356,0.885,872,1.10304,44.827546373748575,25.89788957679648
2021-01-18T13:54:00Z,33813.3,30.1,338,39816.57289125716,6003.272891257155,44763.071324949364,109.817,30.356,0.836,872,1.0981699999999999,44.763071324949365,25.951824795786493
2021-01-18T13:55:00Z,33879.3,29.78,338,39886.32259325045,6007.0225932504445,44841.48618234422,110.158,30.356,0.87,872,1.10158,44.84148618234422,26.173860017815795
2021-01-18T13:56:00Z,33886.7,29.89,338,39897.47229524373,6010.772295243734,44854.021035781756,109.863,30.255,0.841,872,1.09863,44.854021035781756,26.122850868988678
2021-01-18T13:57:00Z,33938.2,30.09,338,39952.72199723702,6014.521997237025,44916.1345270097,110.142,30.356,0.869,872,1.10142,44.9161345270097,26.05598558595182
2021-01-18T13:58:00Z,33953,30.21,338,39971.27169923032,6018.271699230315,44936.98869835313,109.866,30.356,0.841,872,1.09866,44.93698869835313,26.00548885019382
2021-01-18T13:59:00Z,33711,30.19,338,39733.0214012236,6022.021401223605,44669.140053719864,110.031,30.457,0.858,872,1.1003100000000001,44.669140053719865,25.843544098552403
2021-01-18T14:00:00Z,33655.1,30.08,338,39680.871103216894,6025.7711032168945,44610.51101209774,109.69,30.457,0.824,872,1.0969,44.61051101209774,25.863973601254816
2021-01-18T14:01:00Z,33609.1,29.93,338,39638.62080521019,6029.520805210184,44563.0118687551,110.047,30.457,0.859,872,1.10047,44.563011868755105,25.912924486464938
2021-01-18T14:02:00Z,33609.1,29.92,338,39642.37050720347,6033.270507203474,44567.22740428678,110.32,30.356,0.887,872,1.1032,44.56722740428678,25.920975018829235
2021-01-18T14:03:00Z,33655.1,30.01,338,39692.120209196764,6037.020209196764,44623.15761869279,109.98,30.356,0.853,872,1.0998000000000001,44.623157618692794,25.90928957041451
2021-01-18T14:04:00Z,33604.3,29.8,338,39645.069911190054,6040.769911190054,44570.26216103283,109.671,30.356,0.822,872,1.09671,44.57026216103283,25.986958217088947
2021-01-18T14:05:00Z,33788.9,29.75,338,39833.419613183345,6044.519613183344,44782.01095135149,109.98,30.356,0.853,872,1.0998000000000001,44.782010951351495,26.15135038806531
2021-01-18T14:06:00Z,33815.7,29.77,338,39863.96931517663,6048.269315176633,44816.355908488214,110.044,30.356,0.859,872,1.10044,44.81635590848821,26.162910861296687
2021-01-18T14:07:00Z,33815.7,29.75,338,39867.71901716992,6052.019017169924,44820.57144401989,110.288,30.356,0.883,872,1.10288,44.8205714440199,26.176425503598903
2021-01-18T14:08:00Z,33791.3,29.74,338,39847.06871916322,6055.768719163214,44797.3557151052,110.304,30.356,0.885,872,1.10304,44.797355715105205,26.166714988995842
2021-01-18T14:09:00Z,33837.7,29.86,338,39897.2184211565,6059.518421156504,44853.73562237099,110.044,30.356,0.859,872,1.10044,44.85373562237099,26.138776687611696
2021-01-18T14:10:00Z,33933.3,30.08,338,39996.568123149795,6063.268123149794,44965.42775138932,110.077,30.356,0.862,872,1.10077,44.96542775138932,26.09317555786048
2021-01-18T14:11:00Z,33854.8,29.85,338,39921.81782514309,6067.017825143083,44881.39106318982,109.996,30.356,0.854,872,1.09996,44.88139106318982,26.162101660246012
2021-01-18T14:12:00Z,33842.6,29.93,338,39913.367527136375,6070.767527136373,44871.89096649831,110.337,30.356,0.888,872,1.10337,44.871890966498306,26.11297351103226
2021-01-18T14:13:00Z,33876.9,30.1,338,39951.41722912966,6074.517229129663,44914.66766475584,110.418,30.356,0.896,872,1.1041800000000002,44.91466766475584,26.049699638089077
2021-01-18T14:14:00Z,33830.4,30.03,338,39908.666931122956,6078.266931122953,44866.60640533848,110.207,30.356,0.875,872,1.1020699999999999,44.86660640533849,26.056022841610282
2021-01-18T14:15:00Z,33803.5,29.89,338,39885.51663311624,6082.016633116243,44840.580096050166,110.126,30.356,0.867,872,1.1012600000000001,44.84058009605017,26.114133909697163
2021-01-18T14:16:00Z,33806,29.83,338,39891.76633510953,6085.766335109533,44847.606211955455,109.817,30.356,0.836,872,1.0981699999999999,44.84760621195546,26.15092533870652
2021-01-18T14:17:00Z,33806,29.87,338,39895.516037102825,6089.516037102823,44851.82174748714,110.044,30.356,0.859,872,1.10044,44.85182174748714,26.132162705964213
2021-01-18T14:18:00Z,33771.8,29.79,338,39865.06573909611,6093.265739096113,44817.58854350791,110.142,30.356,0.869,872,1.10142,44.81758854350791,26.152945420918886
2021-01-18T14:19:00Z,33779.1,29.78,338,39876.1154410894,6097.015441089403,44830.01097373052,109.98,30.356,0.853,872,1.0998000000000001,44.830010973730516,26.16640191604432
2021-01-18T14:20:00Z,33759.6,29.75,338,39860.365143082694,6100.765143082693,44812.30398234809,110.028,30.356,0.857,872,1.1002800000000001,44.81230398234809,26.171049482745453
2021-01-18T14:21:00Z,33774.2,29.74,338,39878.71484507598,6104.5148450759825,44832.933307261614,109.766,30.255,0.831,872,1.09766,44.83293330726161,26.189858140119398
2021-01-18T14:22:00Z,33793.8,29.73,338,39902.064547069276,6108.264547069272,44859.18379292237,109.912,30.255,0.846,872,1.09912,44.85918379292237,26.212332016744035
2021-01-18T14:23:00Z,33813.3,29.96,338,39925.31424906256,6112.014249062562,44885.321855368165,110.512,30.255,0.906,872,1.10512,44.88532185536817,26.10559158671725
2021-01-18T14:24:00Z,33832.8,29.97,338,39948.563951055854,6115.763951055852,44911.45991781397,110.058,30.255,0.86,872,1.1005800000000001,44.91145991781397,26.117159641722544
