Date	Time	high range	temp
1/11/2021	10:42:50	45127	27.81
1/11/2021	10:43:00	45109.2	27.81
1/11/2021	10:43:10	45091.5	27.81
1/11/2021	10:43:20	45127	27.82
1/11/2021	10:43:30	45127	27.83
1/11/2021	10:43:40	45119.9	27.84
1/11/2021	10:43:50	45127	27.83
1/11/2021	10:44:00	45144.8	27.84
1/11/2021	10:44:10	45119.9	27.84
1/11/2021	10:44:20	45119.9	27.84
1/11/2021	10:44:30	45109.2	27.83
1/11/2021	10:44:40	45084.4	27.81
1/11/2021	10:44:50	45127	27.83
1/11/2021	10:45:00	45102.2	27.84
1/11/2021	10:45:10	45102.2	27.83
1/11/2021	10:45:20	44844.2	27.81
1/11/2021	10:45:30	44508.3	27.77
1/11/2021	10:45:40	44445.7	27.73
1/11/2021	10:45:50	44633.8	27.78
1/11/2021	10:46:00	44539.6	27.78
1/11/2021	10:46:10	44518.8	27.77
1/11/2021	10:46:20	44637.3	27.81
1/11/2021	10:46:30	44529.2	27.81
1/11/2021	10:46:40	44763.4	27.84
1/11/2021	10:46:50	44665.3	27.83
1/11/2021	10:47:00	44763.4	27.84
1/11/2021	10:47:10	44721.3	27.87
1/11/2021	10:47:20	44809	27.87
1/11/2021	10:47:30	44854.8	27.87
1/11/2021	10:47:40	44900.6	27.87
1/11/2021	10:47:50	44858.3	27.88
1/11/2021	10:48:00	44872.4	27.87
1/11/2021	10:48:10	44847.7	27.87
1/11/2021	10:48:20	44837.2	27.86
1/11/2021	10:48:30	44858.3	27.86
1/11/2021	10:48:40	44837.2	27.87
1/11/2021	10:48:50	44858.3	27.87
1/11/2021	10:49:00	44847.7	27.88
1/11/2021	10:49:10	44854.8	27.88
1/11/2021	10:49:20	44847.7	27.87
1/11/2021	10:49:30	44854.8	27.87
1/11/2021	10:49:40	44865.3	27.89
1/11/2021	10:49:50	44882.9	27.9
1/11/2021	10:50:00	44847.7	27.89
1/11/2021	10:50:10	44830.1	27.88
1/11/2021	10:50:20	44858.3	27.9
1/11/2021	10:50:30	44851.2	27.9
1/11/2021	10:50:40	44893.5	27.9
1/11/2021	10:50:50	44868.8	27.92
1/11/2021	10:51:00	44911.1	27.9
1/11/2021	10:51:10	44858.3	27.9
1/11/2021	10:51:20	44868.8	27.9
1/11/2021	10:51:30	44911.1	27.9
1/11/2021	10:51:40	44911.1	27.89
1/11/2021	10:51:50	44886.5	27.89
1/11/2021	10:52:00	44868.8	27.89
1/11/2021	10:52:10	44886.5	27.84
1/11/2021	10:52:20	44865.3	27.88
1/11/2021	10:52:30	44875.9	27.89
1/11/2021	10:52:40	44904.1	27.89
1/11/2021	10:52:50	44868.8	27.9
1/11/2021	10:53:00	44893.5	27.89
1/11/2021	10:53:10	44925.2	27.89
1/11/2021	10:53:20	44932.3	27.88
1/11/2021	10:53:30	44932.3	27.9
1/11/2021	10:53:40	44949.9	27.89
1/11/2021	10:53:50	44932.3	27.88
1/11/2021	10:54:00	44942.9	27.89
1/11/2021	10:54:10	44904.1	27.86
1/11/2021	10:54:20	44925.2	27.87
1/11/2021	10:54:30	44925.2	27.88
1/11/2021	10:54:40	44914.7	27.89
1/11/2021	10:54:50	44904.1	27.9
1/11/2021	10:55:00	44890	27.9
1/11/2021	10:55:10	44925.2	27.9
1/11/2021	10:55:20	44925.2	27.9
1/11/2021	10:55:30	44904.1	27.88
1/11/2021	10:55:40	44844.2	27.87
1/11/2021	10:55:50	44904.1	27.87
1/11/2021	10:56:00	44879.4	27.88
1/11/2021	10:56:10	44879.4	27.86
1/11/2021	10:56:20	44833.6	27.86
1/11/2021	10:56:30	44826.6	27.86
1/11/2021	10:56:40	44851.2	27.86
1/11/2021	10:56:50	44861.8	27.87
1/11/2021	10:57:00	44872.4	27.89
1/11/2021	10:57:10	44861.8	27.89
1/11/2021	10:57:20	44833.6	27.89
1/11/2021	10:57:30	44890	27.9
1/11/2021	10:57:40	44868.8	27.9
1/11/2021	10:57:50	44844.2	27.88
1/11/2021	10:58:00	44809	27.88
1/11/2021	10:58:10	44844.2	27.87
1/11/2021	10:58:20	44844.2	27.88
1/11/2021	10:58:30	44854.8	27.89
1/11/2021	10:58:40	44844.2	27.84
1/11/2021	10:58:50	44826.6	27.87
1/11/2021	10:59:00	44826.6	27.89
1/11/2021	10:59:10	44816.1	27.92
1/11/2021	10:59:20	44791.5	27.9
1/11/2021	10:59:30	44798.5	27.89
1/11/2021	10:59:40	44784.4	27.93
1/11/2021	10:59:50	44816.1	27.94
1/11/2021	11:00:00	44819.6	27.93
1/11/2021	11:00:10	44745.8	27.93
1/11/2021	11:00:20	44756.4	27.93
1/11/2021	11:00:30	44745.8	27.94
1/11/2021	11:00:40	44809	27.94
1/11/2021	11:00:50	44819.6	27.94
1/11/2021	11:01:00	44802	27.94
1/11/2021	11:01:10	44837.2	27.93
1/11/2021	11:01:20	44802	27.93
1/11/2021	11:01:30	44812.6	27.93
1/11/2021	11:01:40	44830.1	27.95
1/11/2021	11:01:50	44865.3	27.97
1/11/2021	11:02:00	44918.2	27.95
1/11/2021	11:02:10	44840.7	27.95
1/11/2021	11:02:20	44837.2	27.94
1/11/2021	11:02:30	44830.1	27.94
1/11/2021	11:02:40	44893.5	27.94
1/11/2021	11:02:50	44865.3	27.93
1/11/2021	11:03:00	44882.9	27.92
1/11/2021	11:03:10	44840.7	27.9
1/11/2021	11:03:20	44837.2	27.9
1/11/2021	11:03:30	44795	27.92
1/11/2021	11:03:40	44823.1	27.92
1/11/2021	11:03:50	44847.7	27.94
1/11/2021	11:04:00	44812.6	27.93
1/11/2021	11:04:10	44830.1	27.92
1/11/2021	11:04:20	44830.1	27.93
1/11/2021	11:04:30	44833.6	27.94
1/11/2021	11:04:40	44833.6	27.94
1/11/2021	11:04:50	44795	27.93
1/11/2021	11:05:00	44840.7	27.92
1/11/2021	11:05:10	44858.3	27.93
1/11/2021	11:05:20	44858.3	27.94
1/11/2021	11:05:30	44383.3	27.83
1/11/2021	11:05:40	43932.8	27.7
1/11/2021	11:05:50	43810.2	27.68
1/11/2021	11:06:00	43837.4	27.71
1/11/2021	11:06:10	44100.5	27.77
1/11/2021	11:06:20	43881.7	27.71
1/11/2021	11:06:30	43909	27.72
1/11/2021	11:06:40	43949.9	27.72
1/11/2021	11:06:50	43987.5	27.72
1/11/2021	11:07:00	44224.4	27.78
1/11/2021	11:07:10	44473.5	27.84
1/11/2021	11:07:20	44466.6	27.84
1/11/2021	11:07:30	44411	27.83
1/11/2021	11:07:40	44752.9	27.89
1/11/2021	11:07:50	44591.9	27.89
1/11/2021	11:08:00	44456.2	27.84
1/11/2021	11:08:10	44196.8	27.75
1/11/2021	11:08:20	44148.6	27.72
1/11/2021	11:08:30	44148.6	27.73
1/11/2021	11:08:40	44421.5	27.82
1/11/2021	11:08:50	44303.7	27.77
1/11/2021	11:09:00	44234.7	27.73
1/11/2021	11:09:10	44200.2	27.72
1/11/2021	11:09:20	44183	27.71
1/11/2021	11:09:30	44251.9	27.75
1/11/2021	11:09:40	44296.8	27.75
1/11/2021	11:09:50	44324.5	27.76
1/11/2021	11:10:00	43620.5	27.56
1/11/2021	11:10:10	43516	27.55
1/11/2021	11:10:20	43566.5	27.57
1/11/2021	11:10:30	43593.5	27.57
1/11/2021	11:10:40	43634	27.57
1/11/2021	11:10:50	43607	27.57
1/11/2021	11:11:00	43810.2	27.61
1/11/2021	11:11:10	43749.1	27.61
1/11/2021	11:11:20	44114.3	27.72
1/11/2021	11:11:30	43803.4	27.64
1/11/2021	11:11:40	43661	27.6
1/11/2021	11:11:50	43844.2	27.65
1/11/2021	11:12:00	44141.8	27.72
1/11/2021	11:12:10	43837.4	27.57
1/11/2021	11:12:20	44203.7	27.71
1/11/2021	11:12:30	43973.8	27.64
1/11/2021	11:12:40	44069.7	27.65
1/11/2021	11:12:50	44083.4	27.67
1/11/2021	11:13:00	44176.1	27.68
1/11/2021	11:13:10	44248.5	27.73
1/11/2021	11:13:20	44379.9	27.79
1/11/2021	11:13:30	44397.2	27.79
1/11/2021	11:13:40	44366	27.78
1/11/2021	11:13:50	44515.3	27.83
1/11/2021	11:14:00	44536.2	27.88
1/11/2021	11:14:10	44515.3	27.87
1/11/2021	11:14:20	44543.1	27.88
1/11/2021	11:14:30	44578	27.9
1/11/2021	11:14:40	44445.7	27.83
1/11/2021	11:14:50	44497.9	27.81
1/11/2021	11:15:00	44497.9	27.81
1/11/2021	11:15:10	44490.9	27.82
1/11/2021	11:15:20	44508.3	27.79
1/11/2021	11:15:30	44490.9	27.81
1/11/2021	11:15:40	44383.3	27.76
1/11/2021	11:15:50	44452.7	27.76
1/11/2021	11:16:00	44445.7	27.77
1/11/2021	11:16:10	44525.7	27.78
1/11/2021	11:16:20	44543.1	27.82
1/11/2021	11:16:30	44724.8	27.93
1/11/2021	11:16:40	44752.9	27.93
1/11/2021	11:16:50	44826.6	27.95
1/11/2021	11:17:00	44861.8	27.97
1/11/2021	11:17:10	44932.3	27.94
1/11/2021	11:17:20	44897	27.94
1/11/2021	11:17:30	44907.6	27.97
1/11/2021	11:17:40	44914.7	27.9
1/11/2021	11:17:50	44949.9	27.87
1/11/2021	11:18:00	44967.6	27.88
1/11/2021	11:18:10	44949.9	27.93
1/11/2021	11:18:20	44978.2	27.87
1/11/2021	11:18:30	44953.5	27.87
1/11/2021	11:18:40	44932.3	27.83
1/11/2021	11:18:50	44953.5	27.83
1/11/2021	11:19:00	44935.8	27.84
1/11/2021	11:19:10	44953.5	27.84
1/11/2021	11:19:20	44978.2	27.83
1/11/2021	11:19:30	44942.9	27.83
1/11/2021	11:19:40	44953.5	27.86
1/11/2021	11:19:50	44971.1	27.87
1/11/2021	11:20:00	44978.2	27.86
1/11/2021	11:20:10	44935.8	27.87
1/11/2021	11:20:20	44988.8	27.88
1/11/2021	11:20:30	44964.1	27.88
1/11/2021	11:20:40	44988.8	27.84
1/11/2021	11:20:50	44964.1	27.86
1/11/2021	11:21:00	44999.4	27.83
1/11/2021	11:21:10	44999.4	27.86
1/11/2021	11:21:20	44981.7	27.84
1/11/2021	11:21:30	44946.4	27.84
1/11/2021	11:21:40	44953.5	27.87
1/11/2021	11:21:50	44928.8	27.86
1/11/2021	11:22:00	44974.7	27.87
1/11/2021	11:22:10	44988.8	27.87
1/11/2021	11:22:20	44974.7	27.86
1/11/2021	11:22:30	45017.1	27.83
1/11/2021	11:22:40	45006.5	27.79
1/11/2021	11:22:50	44988.8	27.81
1/11/2021	11:23:00	44964.1	27.83
1/11/2021	11:23:10	44974.7	27.86
1/11/2021	11:23:20	44981.7	27.84
1/11/2021	11:23:30	44999.4	27.86
1/11/2021	11:23:40	45003	27.84
1/11/2021	11:23:50	45027.7	27.82
1/11/2021	11:24:00	45010	27.84
1/11/2021	11:24:10	45027.7	27.86
1/11/2021	11:24:20	45020.6	27.84
1/11/2021	11:24:30	45003	27.88
1/11/2021	11:24:40	45010	27.9
1/11/2021	11:24:50	45010	27.89
1/11/2021	11:25:00	44967.6	27.86
1/11/2021	11:25:10	44985.3	27.86
1/11/2021	11:25:20	44992.3	27.89
1/11/2021	11:25:30	44985.3	27.9
1/11/2021	11:25:40	45010	27.86
1/11/2021	11:25:50	45003	27.87
1/11/2021	11:26:00	45003	27.9
1/11/2021	11:26:10	44992.3	27.88
1/11/2021	11:26:20	44995.9	27.88
1/11/2021	11:26:30	44992.3	27.89
1/11/2021	11:26:40	45003	27.87
1/11/2021	11:26:50	45013.6	27.88
1/11/2021	11:27:00	44985.3	27.86
1/11/2021	11:27:10	45013.6	27.87
1/11/2021	11:27:20	44985.3	27.87
1/11/2021	11:27:30	45003	27.88
1/11/2021	11:27:40	45003	27.88
1/11/2021	11:27:50	44985.3	27.87
1/11/2021	11:28:00	45031.3	27.87
1/11/2021	11:28:10	44995.9	27.86
1/11/2021	11:28:20	44978.2	27.84
1/11/2021	11:28:30	45003	27.83
1/11/2021	11:28:40	44995.9	27.86
1/11/2021	11:28:50	44985.3	27.86
1/11/2021	11:29:00	45013.6	27.84
1/11/2021	11:29:10	45006.5	27.83
1/11/2021	11:29:20	45013.6	27.83
1/11/2021	11:29:30	45013.6	27.83
1/11/2021	11:29:40	45006.5	27.83
1/11/2021	11:29:50	44988.8	27.86
1/11/2021	11:30:00	44985.3	27.83
1/11/2021	11:30:10	44971.1	27.84
1/11/2021	11:30:20	44988.8	27.86
1/11/2021	11:30:30	44960.5	27.86
1/11/2021	11:30:40	44953.5	27.87
1/11/2021	11:30:50	44981.7	27.86
1/11/2021	11:31:00	44988.8	27.84
1/11/2021	11:31:10	44988.8	27.86
1/11/2021	11:31:20	45017.1	27.84
1/11/2021	11:31:30	45006.5	27.82
1/11/2021	11:31:40	44981.7	27.84
1/11/2021	11:31:50	44988.8	27.86
1/11/2021	11:32:00	45006.5	27.84
1/11/2021	11:32:10	44971.1	27.86
1/11/2021	11:32:20	44988.8	27.86
1/11/2021	11:32:30	44988.8	27.83
1/11/2021	11:32:40	44960.5	27.92
1/11/2021	11:32:50	44960.5	27.87
1/11/2021	11:33:00	44981.7	27.82
1/11/2021	11:33:10	44992.3	27.83
1/11/2021	11:33:20	44988.8	27.82
1/11/2021	11:33:30	44999.4	27.83
1/11/2021	11:33:40	44988.8	27.84
1/11/2021	11:33:50	44964.1	27.86
1/11/2021	11:34:00	44981.7	27.84
1/11/2021	11:34:10	44981.7	27.84
1/11/2021	11:34:20	44981.7	27.86
1/11/2021	11:34:30	44988.8	27.86
1/11/2021	11:34:40	44992.3	27.88
1/11/2021	11:34:50	44946.4	27.87
1/11/2021	11:35:00	44992.3	27.87
1/11/2021	11:35:10	44981.7	27.88
1/11/2021	11:35:20	45010	27.86
1/11/2021	11:35:30	44957	27.87
1/11/2021	11:35:40	45010	27.87
1/11/2021	11:35:50	44946.4	27.83
1/11/2021	11:36:00	44957	27.82
1/11/2021	11:36:10	44974.7	27.84
1/11/2021	11:36:20	44974.7	27.83
1/11/2021	11:36:30	44939.4	27.79
1/11/2021	11:36:40	44967.6	27.83
1/11/2021	11:36:50	44957	27.79
1/11/2021	11:37:00	44974.7	27.81
1/11/2021	11:37:10	44974.7	27.79
1/11/2021	11:37:20	44964.1	27.82
1/11/2021	11:37:30	44939.4	27.81
1/11/2021	11:37:40	44957	27.81
1/11/2021	11:37:50	44964.1	27.77
1/11/2021	11:38:00	44992.3	27.81
1/11/2021	11:38:10	44946.4	27.77
1/11/2021	11:38:20	44974.7	27.79
1/11/2021	11:38:30	44974.7	27.82
1/11/2021	11:38:40	44949.9	27.82
1/11/2021	11:38:50	44978.2	27.81
1/11/2021	11:39:00	44985.3	27.82
1/11/2021	11:39:10	44974.7	27.79
1/11/2021	11:39:20	44957	27.78
1/11/2021	11:39:30	44967.6	27.78
1/11/2021	11:39:40	44967.6	27.78
1/11/2021	11:39:50	44957	27.79
1/11/2021	11:40:00	44957	27.79
1/11/2021	11:40:10	44957	27.78
1/11/2021	11:40:20	44978.2	27.78
1/11/2021	11:40:30	44967.6	27.81
1/11/2021	11:40:40	44985.3	27.77
1/11/2021	11:40:50	44995.9	27.78
1/11/2021	11:41:00	44978.2	27.78
1/11/2021	11:41:10	44978.2	27.79
1/11/2021	11:41:20	44985.3	27.78
1/11/2021	11:41:30	44967.6	27.79
1/11/2021	11:41:40	45013.6	27.78
1/11/2021	11:41:50	44960.5	27.79
1/11/2021	11:42:00	44967.6	27.78
1/11/2021	11:42:10	44967.6	27.78
1/11/2021	11:42:20	44978.2	27.78
1/11/2021	11:42:30	44978.2	27.77
1/11/2021	11:42:40	44978.2	27.79
1/11/2021	11:42:50	44985.3	27.77
1/11/2021	11:43:00	44978.2	27.77
1/11/2021	11:43:10	44978.2	27.79
1/11/2021	11:43:20	45006.5	27.77
1/11/2021	11:43:30	44978.2	27.78
1/11/2021	11:43:40	44918.2	27.81
1/11/2021	11:43:50	44988.8	27.79
1/11/2021	11:44:00	44918.2	27.83
1/11/2021	11:44:10	44960.5	27.78
1/11/2021	11:44:20	44971.1	27.77
1/11/2021	11:44:30	44971.1	27.79
1/11/2021	11:44:40	44978.2	27.79
1/11/2021	11:44:50	44960.5	27.77
1/11/2021	11:45:00	44960.5	27.78
1/11/2021	11:45:10	44971.1	27.77
1/11/2021	11:45:20	44988.8	27.76
1/11/2021	11:45:30	45006.5	27.78
1/11/2021	11:45:40	44925.2	27.79
1/11/2021	11:45:50	44978.2	27.81
1/11/2021	11:46:00	44988.8	27.79
1/11/2021	11:46:10	45006.5	27.79
1/11/2021	11:46:20	44953.5	27.81
1/11/2021	11:46:30	44992.3	27.79
1/11/2021	11:46:40	44953.5	27.79
1/11/2021	11:46:50	44999.4	27.81
1/11/2021	11:47:00	44957	27.77
1/11/2021	11:47:10	44981.7	27.81
1/11/2021	11:47:20	44981.7	27.79
1/11/2021	11:47:30	44964.1	27.79
1/11/2021	11:47:40	44971.1	27.78
1/11/2021	11:47:50	44992.3	27.78
1/11/2021	11:48:00	44974.7	27.78
1/11/2021	11:48:10	44974.7	27.78
1/11/2021	11:48:20	44974.7	27.79
1/11/2021	11:48:30	44946.4	27.77
1/11/2021	11:48:40	44992.3	27.79
1/11/2021	11:48:50	44946.4	27.79
1/11/2021	11:49:00	44992.3	27.79
1/11/2021	11:49:10	44957	27.81
1/11/2021	11:49:20	44946.4	27.79
1/11/2021	11:49:30	44946.4	27.79
1/11/2021	11:49:40	44967.6	27.79
1/11/2021	11:49:50	44992.3	27.79
1/11/2021	11:50:00	44928.8	27.79
1/11/2021	11:50:10	44957	27.79
1/11/2021	11:50:20	44992.3	27.78
1/11/2021	11:50:30	44939.4	27.79
1/11/2021	11:50:40	44964.1	27.79
1/11/2021	11:50:50	44946.4	27.79
1/11/2021	11:51:00	44946.4	27.79
1/11/2021	11:51:10	44949.9	27.78
1/11/2021	11:51:20	44992.3	27.79
1/11/2021	11:51:30	44974.7	27.81
1/11/2021	11:51:40	44939.4	27.81
1/11/2021	11:51:50	44974.7	27.78
1/11/2021	11:52:00	44981.7	27.78
1/11/2021	11:52:10	44949.9	27.78
1/11/2021	11:52:20	44949.9	27.81
1/11/2021	11:52:30	44946.4	27.78
1/11/2021	11:52:40	44967.6	27.82
1/11/2021	11:52:50	44974.7	27.79
1/11/2021	11:53:00	44957	27.81
1/11/2021	11:53:10	44985.3	27.81
1/11/2021	11:53:20	44957	27.79
1/11/2021	11:53:30	44939.4	27.79
1/11/2021	11:53:40	44932.3	27.77
1/11/2021	11:53:50	44985.3	27.81
1/11/2021	11:54:00	44949.9	27.77
1/11/2021	11:54:10	44939.4	27.79
1/11/2021	11:54:20	44932.3	27.78
1/11/2021	11:54:30	44925.2	27.81
1/11/2021	11:54:40	44949.9	27.82
1/11/2021	11:54:50	44942.9	27.82
1/11/2021	11:55:00	44978.2	27.83
1/11/2021	11:55:10	44960.5	27.83
1/11/2021	11:55:20	44949.9	27.82
1/11/2021	11:55:30	44967.6	27.84
1/11/2021	11:55:40	44978.2	27.84
1/11/2021	11:55:50	44971.1	27.86
1/11/2021	11:56:00	44960.5	27.86
1/11/2021	11:56:10	44967.6	27.88
1/11/2021	11:56:20	45020.6	27.87
1/11/2021	11:56:30	44985.3	27.87
1/11/2021	11:56:40	44960.5	27.86
1/11/2021	11:56:50	44978.2	27.86
1/11/2021	11:57:00	44978.2	27.84
1/11/2021	11:57:10	44971.1	27.84
1/11/2021	11:57:20	44978.2	27.86
1/11/2021	11:57:30	44953.5	27.84
1/11/2021	11:57:40	44995.9	27.83
1/11/2021	11:57:50	44978.2	27.79
1/11/2021	11:58:00	45020.6	27.81
1/11/2021	11:58:10	44953.5	27.86
1/11/2021	11:58:20	44978.2	27.84
1/11/2021	11:58:30	44967.6	27.88
1/11/2021	11:58:40	44960.5	27.83
1/11/2021	11:58:50	44988.8	27.83
1/11/2021	11:59:00	44988.8	27.82
1/11/2021	11:59:10	44995.9	27.84
1/11/2021	11:59:20	44953.5	27.83
1/11/2021	11:59:30	44942.9	27.79
1/11/2021	11:59:40	44960.5	27.83
1/11/2021	11:59:50	44942.9	27.87
1/11/2021	12:00:00	44942.9	27.87
1/11/2021	12:00:10	44971.1	27.86
1/11/2021	12:00:20	44946.4	27.86
1/11/2021	12:00:30	44918.2	27.87
1/11/2021	12:00:40	44953.5	27.88
1/11/2021	12:00:50	44946.4	27.9
1/11/2021	12:01:00	44978.2	27.92
1/11/2021	12:01:10	44964.1	27.9
1/11/2021	12:01:20	44960.5	27.89
1/11/2021	12:01:30	44953.5	27.88
1/11/2021	12:01:40	44918.2	27.87
1/11/2021	12:01:50	44971.1	27.88
1/11/2021	12:02:00	44978.2	27.86
1/11/2021	12:02:10	44995.9	27.83
1/11/2021	12:02:20	44942.9	27.84
1/11/2021	12:02:30	44971.1	27.84
1/11/2021	12:02:40	44946.4	27.84
1/11/2021	12:02:50	44960.5	27.83
1/11/2021	12:03:00	44921.7	27.82
1/11/2021	12:03:10	44946.4	27.86
1/11/2021	12:03:20	44946.4	27.83
1/11/2021	12:03:30	44928.8	27.86
1/11/2021	12:03:40	44964.1	27.84
1/11/2021	12:03:50	44971.1	27.86
1/11/2021	12:04:00	44946.4	27.86
1/11/2021	12:04:10	44946.4	27.86
1/11/2021	12:04:20	44964.1	27.86
1/11/2021	12:04:30	44992.3	27.84
1/11/2021	12:04:40	44964.1	27.86
1/11/2021	12:04:50	44939.4	27.86
1/11/2021	12:05:00	44964.1	27.84
1/11/2021	12:05:10	44964.1	27.86
1/11/2021	12:05:20	44992.3	27.88
1/11/2021	12:05:30	44974.7	27.88
1/11/2021	12:05:40	44939.4	27.9
1/11/2021	12:05:50	44946.4	27.9
1/11/2021	12:06:00	44928.8	27.92
1/11/2021	12:06:10	44957	27.93
1/11/2021	12:06:20	44974.7	27.92
1/11/2021	12:06:30	44957	27.89
1/11/2021	12:06:40	44957	27.88
1/11/2021	12:06:50	44974.7	27.89
1/11/2021	12:07:00	44946.4	27.9
1/11/2021	12:07:10	44981.7	27.9
1/11/2021	12:07:20	44957	27.87
1/11/2021	12:07:30	44939.4	27.87
1/11/2021	12:07:40	44999.4	27.88
1/11/2021	12:07:50	44946.4	27.92
1/11/2021	12:08:00	44939.4	27.98
1/11/2021	12:08:10	44964.1	27.95
1/11/2021	12:08:20	44932.3	27.9
1/11/2021	12:08:30	44949.9	27.9
1/11/2021	12:08:40	44957	27.87
1/11/2021	12:08:50	44957	27.87
1/11/2021	12:09:00	44974.7	27.87
1/11/2021	12:09:10	44932.3	27.86
1/11/2021	12:09:20	44939.4	27.86
1/11/2021	12:09:30	44967.6	27.86
1/11/2021	12:09:40	44939.4	27.83
1/11/2021	12:09:50	45010	27.83
1/11/2021	12:10:00	44974.7	27.83
1/11/2021	12:10:10	44949.9	27.83
1/11/2021	12:10:20	44985.3	27.86
1/11/2021	12:10:30	44978.2	27.87
1/11/2021	12:10:40	44985.3	27.83
1/11/2021	12:10:50	44957	27.86
1/11/2021	12:11:00	44949.9	27.86
1/11/2021	12:11:10	44949.9	27.88
1/11/2021	12:11:20	44932.3	27.88
1/11/2021	12:11:30	44957	27.87
1/11/2021	12:11:40	44949.9	27.89
1/11/2021	12:11:50	44953.5	27.89
1/11/2021	12:12:00	44971.1	27.88
1/11/2021	12:12:10	44942.9	27.9
1/11/2021	12:12:20	44918.2	27.93
1/11/2021	12:12:30	44985.3	27.92
1/11/2021	12:12:40	44960.5	27.93
1/11/2021	12:12:50	44978.2	27.94
1/11/2021	12:13:00	44960.5	27.94
1/11/2021	12:13:10	44960.5	27.97
1/11/2021	12:13:20	44971.1	28
1/11/2021	12:13:30	45006.5	28
1/11/2021	12:13:40	45006.5	27.99
1/11/2021	12:13:50	44988.8	27.99
1/11/2021	12:14:00	44995.9	27.98
1/11/2021	12:14:10	44960.5	27.98
1/11/2021	12:14:20	44953.5	27.94
1/11/2021	12:14:30	44960.5	27.92
1/11/2021	12:14:40	44925.2	27.89
1/11/2021	12:14:50	44953.5	27.92
1/11/2021	12:15:00	44999.4	27.99
1/11/2021	12:15:10	45006.5	28.15
1/11/2021	12:15:20	44978.2	28.14
1/11/2021	12:15:30	44974.7	28.06
1/11/2021	12:15:40	44981.7	28.01
1/11/2021	12:15:50	44981.7	28
1/11/2021	12:16:00	44964.1	28.04
1/11/2021	12:16:10	44978.2	28.01
1/11/2021	12:16:20	44995.9	28.01
1/11/2021	12:16:30	44953.5	27.99
1/11/2021	12:16:40	44805.5	27.82
1/11/2021	12:16:50	44971.1	27.95
1/11/2021	12:17:00	44960.5	27.99
1/11/2021	12:17:10	44988.8	28
1/11/2021	12:17:20	44942.9	28.04
1/11/2021	12:17:30	44978.2	28.05
1/11/2021	12:17:40	44960.5	28.06
1/11/2021	12:17:50	44971.1	28.04
1/11/2021	12:18:00	44971.1	28.08
1/11/2021	12:18:10	44981.7	28.06
1/11/2021	12:18:20	44946.4	28.08
1/11/2021	12:18:30	44988.8	28.08
1/11/2021	12:18:40	44964.1	28.09
1/11/2021	12:18:50	44964.1	28.06
1/11/2021	12:19:00	44974.7	28.04
1/11/2021	12:19:10	44974.7	28.06
1/11/2021	12:19:20	44964.1	28.06
1/11/2021	12:19:30	44999.4	28.05
1/11/2021	12:19:40	44981.7	28.08
1/11/2021	12:19:50	44957	28.08
1/11/2021	12:20:00	44974.7	28.08
1/11/2021	12:20:10	44964.1	28.08
1/11/2021	12:20:20	44964.1	28.08
1/11/2021	12:20:30	44974.7	28.1
1/11/2021	12:20:40	44957	28.1
1/11/2021	12:20:50	44981.7	28.09
1/11/2021	12:21:00	44981.7	28.11
1/11/2021	12:21:10	45020.6	28.14
1/11/2021	12:21:20	44957	28.14
1/11/2021	12:21:30	44992.3	28.15
1/11/2021	12:21:40	44974.7	28.04
1/11/2021	12:21:50	44946.4	27.97
1/11/2021	12:22:00	44957	28.05
1/11/2021	12:22:10	44939.4	27.89
1/11/2021	12:22:20	44957	27.88
1/11/2021	12:22:30	44928.8	27.89
1/11/2021	12:22:40	44939.4	27.92
1/11/2021	12:22:50	45006.5	27.92
1/11/2021	12:23:00	44964.1	27.9
1/11/2021	12:23:10	44921.7	27.87
1/11/2021	12:23:20	44911.1	27.89
1/11/2021	12:23:30	44928.8	27.88
1/11/2021	12:23:40	44964.1	27.87
1/11/2021	12:23:50	44939.4	27.87
1/11/2021	12:24:00	44921.7	27.87
1/11/2021	12:24:10	44946.4	27.89
1/11/2021	12:24:20	44939.4	27.92
1/11/2021	12:24:30	44911.1	27.99
1/11/2021	12:24:40	44957	27.99
1/11/2021	12:24:50	44946.4	28.01
1/11/2021	12:25:00	44957	28.01
1/11/2021	12:25:10	44928.8	28.01
1/11/2021	12:25:20	44939.4	28
1/11/2021	12:25:30	44974.7	27.99
1/11/2021	12:25:40	44932.3	27.97
1/11/2021	12:25:50	44946.4	27.95
1/11/2021	12:26:00	44939.4	27.95
1/11/2021	12:26:10	44992.3	27.95
1/11/2021	12:26:20	44964.1	27.95
1/11/2021	12:26:30	44957	27.98
1/11/2021	12:26:40	44939.4	27.97
1/11/2021	12:26:50	44949.9	27.97
1/11/2021	12:27:00	44932.3	27.97
1/11/2021	12:27:10	44946.4	28
1/11/2021	12:27:20	44939.4	28
1/11/2021	12:27:30	44957	28.01
1/11/2021	12:27:40	44974.7	28
1/11/2021	12:27:50	44932.3	28
1/11/2021	12:28:00	44897	27.94
1/11/2021	12:28:10	44949.9	27.92
1/11/2021	12:28:20	44897	27.89
1/11/2021	12:28:30	44974.7	27.9
1/11/2021	12:28:40	44960.5	27.89
1/11/2021	12:28:50	44949.9	27.88
1/11/2021	12:29:00	44967.6	27.89
1/11/2021	12:29:10	44942.9	27.88
1/11/2021	12:29:20	44949.9	27.88
1/11/2021	12:29:30	44949.9	27.88
1/11/2021	12:29:40	44932.3	27.88
1/11/2021	12:29:50	44967.6	27.88
