"Plot Title: CT_320_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739320, SEN S/N: 20739320)","Temp, °C (LGR S/N: 20739320, SEN S/N: 20739320)","Specific Conductance, μS/cm (LGR S/N: 20739320)","Salinity, ppt (LGR S/N: 20739320)","Specific Conductance, μS/cm (LGR S/N: 20739320)","Salinity, ppt (LGR S/N: 20739320)","Coupler Detached (LGR S/N: 20739320)","Coupler Attached (LGR S/N: 20739320)","Host Connected (LGR S/N: 20739320)","Stopped (LGR S/N: 20739320)","End Of File (LGR S/N: 20739320)"
266,05/22/21 02:18:00 PM,37205.7,28.94,54909.4,36.3732,54909.4,36.3732,,,,,
267,05/22/21 02:18:30 PM,37222.1,28.93,54944.0,36.3991,54944.0,36.3991,,,,,
268,05/22/21 02:19:00 PM,37268.3,28.93,55012.3,36.4501,55012.3,36.4501,,,,,
269,05/22/21 02:19:30 PM,37225.4,28.93,54948.9,36.4027,54948.9,36.4027,,,,,
270,05/22/21 02:20:00 PM,37225.4,28.93,54948.9,36.4027,54948.9,36.4027,,,,,
271,05/22/21 02:20:30 PM,37218.8,28.93,54939.1,36.3954,54939.1,36.3954,,,,,
272,05/22/21 02:21:00 PM,37222.1,28.93,54944.0,36.3991,54944.0,36.3991,,,,,
273,05/22/21 02:21:30 PM,37195.8,28.94,54894.8,36.3623,54894.8,36.3623,,,,,
274,05/22/21 02:22:00 PM,37195.8,28.94,54894.8,36.3623,54894.8,36.3623,,,,,
275,05/22/21 02:22:30 PM,37218.8,28.93,54939.1,36.3954,54939.1,36.3954,,,,,
276,05/22/21 02:23:00 PM,37205.7,28.92,54930.1,36.3887,54930.1,36.3887,,,,,
277,05/22/21 02:23:30 PM,37232.0,28.92,54969.0,36.4177,54969.0,36.4177,,,,,
278,05/22/21 02:24:00 PM,37202.4,28.92,54925.2,36.3850,54925.2,36.3850,,,,,
279,05/22/21 02:24:30 PM,37232.0,28.92,54969.0,36.4177,54969.0,36.4177,,,,,
280,05/22/21 02:25:00 PM,37228.7,28.92,54964.1,36.4141,54964.1,36.4141,,,,,
281,05/22/21 02:25:30 PM,37209.0,28.92,54935.0,36.3923,54935.0,36.3923,,,,,
282,05/22/21 02:26:00 PM,37205.7,28.93,54919.8,36.3810,54919.8,36.3810,,,,,
283,05/22/21 02:26:30 PM,37232.0,28.93,54958.7,36.4100,54958.7,36.4100,,,,,
284,05/22/21 02:27:00 PM,37195.8,28.92,54915.5,36.3777,54915.5,36.3777,,,,,
285,05/22/21 02:27:30 PM,37199.1,28.92,54920.3,36.3814,54920.3,36.3814,,,,,
286,05/22/21 02:28:00 PM,37232.0,28.92,54969.0,36.4177,54969.0,36.4177,,,,,
287,05/22/21 02:28:30 PM,37209.0,28.92,54935.0,36.3923,54935.0,36.3923,,,,,
288,05/22/21 02:29:00 PM,37232.0,28.91,54979.3,36.4254,54979.3,36.4254,,,,,
289,05/22/21 02:29:30 PM,37176.1,28.91,54896.7,36.3637,54896.7,36.3637,,,,,
290,05/22/21 02:30:00 PM,37245.2,28.90,55009.2,36.4478,55009.2,36.4478,,,,,
291,05/22/21 02:30:30 PM,37209.0,28.90,54955.7,36.4078,54955.7,36.4078,,,,,
292,05/22/21 02:31:00 PM,37222.1,28.90,54975.0,36.4222,54975.0,36.4222,,,,,
293,05/22/21 02:31:30 PM,37212.2,28.90,54960.4,36.4113,54960.4,36.4113,,,,,
294,05/22/21 02:32:00 PM,37205.7,28.90,54950.8,36.4041,54950.8,36.4041,,,,,
295,05/22/21 02:32:30 PM,37222.1,28.90,54975.0,36.4222,54975.0,36.4222,,,,,
296,05/22/21 02:33:00 PM,37192.5,28.91,54920.9,36.3818,54920.9,36.3818,,,,,
297,05/22/21 02:33:30 PM,37218.8,28.90,54970.2,36.4186,54970.2,36.4186,,,,,
298,05/22/21 02:34:00 PM,37195.8,28.90,54936.1,36.3932,54936.1,36.3932,,,,,
299,05/22/21 02:34:30 PM,37232.0,28.88,55010.4,36.4486,55010.4,36.4486,,,,,
300,05/22/21 02:35:00 PM,37205.7,28.88,54971.5,36.4196,54971.5,36.4196,,,,,
301,05/22/21 02:35:30 PM,37222.1,28.88,54995.7,36.4377,54995.7,36.4377,,,,,
302,05/22/21 02:36:00 PM,37205.7,28.87,54981.8,36.4273,54981.8,36.4273,,,,,
303,05/22/21 02:36:30 PM,37209.0,28.87,54986.7,36.4309,54986.7,36.4309,,,,,
304,05/22/21 02:37:00 PM,37209.0,28.87,54986.7,36.4309,54986.7,36.4309,,,,,
305,05/22/21 02:37:30 PM,37195.8,28.87,54967.2,36.4163,54967.2,36.4163,,,,,
306,05/22/21 02:38:00 PM,37192.5,28.87,54962.3,36.4127,54962.3,36.4127,,,,,
307,05/22/21 02:38:30 PM,37222.1,28.86,55016.4,36.4532,55016.4,36.4532,,,,,
308,05/22/21 02:39:00 PM,37209.0,28.85,55007.4,36.4464,55007.4,36.4464,,,,,
309,05/22/21 02:39:30 PM,37202.4,28.85,54997.6,36.4391,54997.6,36.4391,,,,,
310,05/22/21 02:40:00 PM,37199.1,28.82,55023.8,36.4587,55023.8,36.4587,,,,,
311,05/22/21 02:40:30 PM,37185.9,28.84,54983.6,36.4286,54983.6,36.4286,,,,,
312,05/22/21 02:41:00 PM,37222.1,28.84,55037.2,36.4686,55037.2,36.4686,,,,,
313,05/22/21 02:41:30 PM,37166.2,28.82,54975.1,36.4223,54975.1,36.4223,,,,,
314,05/22/21 02:42:00 PM,37176.1,28.82,54989.8,36.4332,54989.8,36.4332,,,,,
315,05/22/21 02:42:30 PM,37176.1,28.82,54989.8,36.4332,54989.8,36.4332,,,,,
316,05/22/21 02:43:00 PM,37189.2,28.81,55019.5,36.4555,55019.5,36.4555,,,,,
317,05/22/21 02:43:30 PM,37199.1,28.81,55034.2,36.4664,55034.2,36.4664,,,,,
318,05/22/21 02:44:00 PM,37195.8,28.81,55029.3,36.4628,55029.3,36.4628,,,,,
319,05/22/21 02:44:30 PM,37195.8,28.81,55029.3,36.4628,55029.3,36.4628,,,,,
320,05/22/21 02:45:00 PM,37212.2,28.81,55053.6,36.4809,55053.6,36.4809,,,,,
321,05/22/21 02:45:30 PM,37189.2,28.81,55019.5,36.4555,55019.5,36.4555,,,,,
322,05/22/21 02:46:00 PM,37195.8,28.81,55029.3,36.4628,55029.3,36.4628,,,,,
323,05/22/21 02:46:30 PM,37199.1,28.81,55034.2,36.4664,55034.2,36.4664,,,,,
324,05/22/21 02:47:00 PM,37195.8,28.80,55039.7,36.4705,55039.7,36.4705,,,,,
325,05/22/21 02:47:30 PM,37192.5,28.80,55034.8,36.4669,55034.8,36.4669,,,,,
326,05/22/21 02:48:00 PM,37189.2,28.79,55040.3,36.4710,55040.3,36.4710,,,,,
327,05/22/21 02:48:30 PM,37199.1,28.79,55054.9,36.4819,55054.9,36.4819,,,,,
328,05/22/21 02:49:00 PM,37192.5,28.79,55045.2,36.4746,55045.2,36.4746,,,,,
329,05/22/21 02:49:30 PM,37192.5,28.79,55045.2,36.4746,55045.2,36.4746,,,,,
330,05/22/21 02:50:00 PM,37166.2,28.79,55006.2,36.4455,55006.2,36.4455,,,,,
331,05/22/21 02:50:30 PM,37199.1,28.79,55054.9,36.4819,55054.9,36.4819,,,,,
332,05/22/21 02:51:00 PM,37189.2,28.79,55040.3,36.4710,55040.3,36.4710,,,,,
333,05/22/21 02:51:30 PM,37166.2,28.77,55026.9,36.4610,55026.9,36.4610,,,,,
334,05/22/21 02:52:00 PM,37192.5,28.76,55076.3,36.4979,55076.3,36.4979,,,,,
335,05/22/21 02:52:30 PM,37195.8,28.76,55081.2,36.5015,55081.2,36.5015,,,,,
336,05/22/21 02:53:00 PM,37179.3,28.76,55056.7,36.4832,55056.7,36.4832,,,,,
337,05/22/21 02:53:30 PM,37212.2,28.75,55115.9,36.5275,55115.9,36.5275,,,,,
338,05/22/21 02:54:00 PM,37199.1,28.75,55096.5,36.5129,55096.5,36.5129,,,,,
339,05/22/21 02:54:30 PM,37162.9,28.76,55032.4,36.4651,55032.4,36.4651,,,,,
340,05/22/21 02:55:00 PM,37189.2,28.77,55061.0,36.4865,55061.0,36.4865,,,,,
341,05/22/21 02:55:30 PM,37182.6,28.76,55061.6,36.4869,55061.6,36.4869,,,,,
342,05/22/21 02:56:00 PM,37195.8,28.76,55081.2,36.5015,55081.2,36.5015,,,,,
343,05/22/21 02:56:30 PM,37189.2,28.76,55071.4,36.4942,55071.4,36.4942,,,,,
344,05/22/21 02:57:00 PM,37192.5,28.76,55076.3,36.4979,55076.3,36.4979,,,,,
345,05/22/21 02:57:30 PM,37199.1,28.77,55075.7,36.4974,55075.7,36.4974,,,,,
346,05/22/21 02:58:00 PM,37202.4,28.79,55059.8,36.4856,55059.8,36.4856,,,,,
347,05/22/21 02:58:30 PM,37215.5,28.80,55068.9,36.4923,55068.9,36.4923,,,,,
348,05/22/21 02:59:00 PM,37195.8,28.80,55039.7,36.4705,55039.7,36.4705,,,,,
349,05/22/21 02:59:30 PM,37195.8,28.79,55050.1,36.4783,55050.1,36.4783,,,,,
350,05/22/21 03:00:00 PM,37166.2,28.81,54985.5,36.4300,54985.5,36.4300,,,,,
351,05/22/21 03:00:30 PM,37199.1,28.81,55034.2,36.4664,55034.2,36.4664,,,,,
352,05/22/21 03:01:00 PM,37189.2,28.82,55009.2,36.4477,55009.2,36.4477,,,,,
353,05/22/21 03:01:30 PM,37162.9,28.81,54980.6,36.4264,54980.6,36.4264,,,,,
354,05/22/21 03:02:00 PM,37169.5,28.81,54990.3,36.4337,54990.3,36.4337,,,,,
355,05/22/21 03:02:30 PM,37189.2,28.81,55019.5,36.4555,55019.5,36.4555,,,,,
356,05/22/21 03:03:00 PM,37209.0,28.81,55048.9,36.4774,55048.9,36.4774,,,,,
357,05/22/21 03:03:30 PM,37179.3,28.80,55015.2,36.4522,55015.2,36.4522,,,,,
358,05/22/21 03:04:00 PM,37199.1,28.80,55044.6,36.4742,55044.6,36.4742,,,,,
359,05/22/21 03:04:30 PM,37179.3,28.80,55015.2,36.4522,55015.2,36.4522,,,,,
360,05/22/21 03:05:00 PM,37179.3,28.81,55004.9,36.4445,55004.9,36.4445,,,,,
361,05/22/21 03:05:30 PM,37130.1,28.81,54932.0,36.3901,54932.0,36.3901,,,,,
362,05/22/21 03:06:00 PM,37162.9,28.82,54970.2,36.4186,54970.2,36.4186,,,,,
363,05/22/21 03:06:30 PM,37189.2,28.82,55009.2,36.4477,55009.2,36.4477,,,,,
364,05/22/21 03:07:00 PM,37185.9,28.82,55004.3,36.4441,55004.3,36.4441,,,,,
365,05/22/21 03:07:30 PM,37189.2,28.84,54988.4,36.4322,54988.4,36.4322,,,,,
366,05/22/21 03:08:00 PM,37225.4,28.85,55031.7,36.4645,55031.7,36.4645,,,,,
367,05/22/21 03:08:30 PM,37179.3,28.85,54963.4,36.4136,54963.4,36.4136,,,,,
368,05/22/21 03:09:00 PM,37195.8,28.85,54987.9,36.4318,54987.9,36.4318,,,,,
369,05/22/21 03:09:30 PM,37176.1,28.84,54969.1,36.4178,54969.1,36.4178,,,,,
370,05/22/21 03:10:00 PM,37195.8,28.85,54987.9,36.4318,54987.9,36.4318,,,,,
371,05/22/21 03:10:30 PM,37222.1,28.85,55026.8,36.4609,55026.8,36.4609,,,,,
372,05/22/21 03:11:00 PM,37212.2,28.85,55012.1,36.4499,55012.1,36.4499,,,,,
373,05/22/21 03:11:30 PM,37185.9,28.85,54973.2,36.4209,54973.2,36.4209,,,,,
374,05/22/21 03:12:00 PM,37205.7,28.84,55012.9,36.4505,55012.9,36.4505,,,,,
375,05/22/21 03:12:30 PM,37205.7,28.85,55002.5,36.4428,55002.5,36.4428,,,,,
376,05/22/21 03:13:00 PM,37209.0,28.86,54997.1,36.4387,54997.1,36.4387,,,,,
377,05/22/21 03:13:30 PM,37209.0,28.86,54997.1,36.4387,54997.1,36.4387,,,,,
378,05/22/21 03:14:00 PM,37195.8,28.85,54987.9,36.4318,54987.9,36.4318,,,,,
379,05/22/21 03:14:30 PM,37169.5,28.86,54938.6,36.3950,54938.6,36.3950,,,,,
380,05/22/21 03:15:00 PM,37192.5,28.86,54972.6,36.4204,54972.6,36.4204,,,,,
381,05/22/21 03:15:30 PM,37205.7,28.86,54992.2,36.4350,54992.2,36.4350,,,,,
382,05/22/21 03:16:00 PM,37189.2,28.87,54957.4,36.4091,54957.4,36.4091,,,,,
383,05/22/21 03:16:30 PM,37199.1,28.87,54972.0,36.4200,54972.0,36.4200,,,,,
384,05/22/21 03:17:00 PM,37179.3,28.86,54953.1,36.4058,54953.1,36.4058,,,,,
385,05/22/21 03:17:30 PM,37185.9,28.86,54962.9,36.4131,54962.9,36.4131,,,,,
386,05/22/21 03:18:00 PM,37209.0,28.85,55007.4,36.4464,55007.4,36.4464,,,,,
387,05/22/21 03:18:30 PM,37179.3,28.86,54953.1,36.4058,54953.1,36.4058,,,,,
388,05/22/21 03:19:00 PM,37195.8,28.87,54967.2,36.4163,54967.2,36.4163,,,,,
389,05/22/21 03:19:30 PM,37192.5,28.85,54983.0,36.4282,54983.0,36.4282,,,,,
390,05/22/21 03:20:00 PM,37202.4,28.85,54997.6,36.4391,54997.6,36.4391,,,,,
391,05/22/21 03:20:30 PM,37176.1,28.85,54958.7,36.4100,54958.7,36.4100,,,,,
392,05/22/21 03:21:00 PM,37199.1,28.84,55003.1,36.4432,55003.1,36.4432,,,,,
393,05/22/21 03:21:30 PM,37195.8,28.84,54998.2,36.4395,54998.2,36.4395,,,,,
394,05/22/21 03:22:00 PM,37189.2,28.82,55009.2,36.4477,55009.2,36.4477,,,,,
395,05/22/21 03:22:30 PM,37195.8,28.84,54998.2,36.4395,54998.2,36.4395,,,,,
396,05/22/21 03:23:00 PM,37179.3,28.85,54963.4,36.4136,54963.4,36.4136,,,,,
397,05/22/21 03:23:30 PM,37212.2,28.84,55022.5,36.4577,55022.5,36.4577,,,,,
398,05/22/21 03:24:00 PM,37179.3,28.82,54994.5,36.4368,54994.5,36.4368,,,,,
399,05/22/21 03:24:30 PM,37205.7,28.82,55033.6,36.4660,55033.6,36.4660,,,,,
400,05/22/21 03:25:00 PM,37185.9,28.82,55004.3,36.4441,55004.3,36.4441,,,,,
401,05/22/21 03:25:30 PM,37179.3,28.82,54994.5,36.4368,54994.5,36.4368,,,,,
402,05/22/21 03:26:00 PM,37209.0,28.82,55038.5,36.4696,55038.5,36.4696,,,,,
403,05/22/21 03:26:30 PM,37199.1,28.82,55023.8,36.4587,55023.8,36.4587,,,,,
404,05/22/21 03:27:00 PM,37185.9,28.82,55004.3,36.4441,55004.3,36.4441,,,,,
405,05/22/21 03:27:30 PM,37212.2,28.82,55043.2,36.4732,55043.2,36.4732,,,,,
406,05/22/21 03:28:00 PM,37228.7,28.82,55067.7,36.4914,55067.7,36.4914,,,,,
407,05/22/21 03:28:30 PM,37189.2,28.82,55009.2,36.4477,55009.2,36.4477,,,,,
408,05/22/21 03:29:00 PM,37209.0,28.81,55048.9,36.4774,55048.9,36.4774,,,,,
409,05/22/21 03:29:30 PM,37199.1,28.81,55034.2,36.4664,55034.2,36.4664,,,,,
410,05/22/21 03:30:00 PM,37179.3,28.80,55015.2,36.4522,55015.2,36.4522,,,,,
411,05/22/21 03:30:30 PM,37185.9,28.81,55014.6,36.4518,55014.6,36.4518,,,,,
412,05/22/21 03:31:00 PM,37172.8,28.81,54995.2,36.4373,54995.2,36.4373,,,,,
413,05/22/21 03:31:30 PM,37162.9,28.80,54990.9,36.4341,54990.9,36.4341,,,,,
414,05/22/21 03:32:00 PM,37199.1,28.81,55034.2,36.4664,55034.2,36.4664,,,,,
415,05/22/21 03:32:30 PM,37159.6,28.81,54975.7,36.4227,54975.7,36.4227,,,,,
416,05/22/21 03:33:00 PM,37176.1,28.81,55000.1,36.4410,55000.1,36.4410,,,,,
417,05/22/21 03:33:30 PM,37185.9,28.80,55025.0,36.4596,55025.0,36.4596,,,,,
418,05/22/21 03:34:00 PM,37195.8,28.81,55029.3,36.4628,55029.3,36.4628,,,,,
419,05/22/21 03:34:30 PM,37195.8,28.81,55029.3,36.4628,55029.3,36.4628,,,,,
420,05/22/21 03:35:00 PM,37172.8,28.81,54995.2,36.4373,54995.2,36.4373,,,,,
421,05/22/21 03:35:30 PM,37185.9,28.82,55004.3,36.4441,55004.3,36.4441,,,,,
422,05/22/21 03:36:00 PM,37189.2,28.82,55009.2,36.4477,55009.2,36.4477,,,,,
423,05/22/21 03:36:30 PM,37176.1,28.82,54989.8,36.4332,54989.8,36.4332,,,,,
424,05/22/21 03:37:00 PM,37222.1,28.82,55057.9,36.4841,55057.9,36.4841,,,,,
425,05/22/21 03:37:30 PM,37199.1,28.82,55023.8,36.4587,55023.8,36.4587,,,,,
426,05/22/21 03:38:00 PM,37189.2,28.82,55009.2,36.4477,55009.2,36.4477,,,,,
427,05/22/21 03:38:30 PM,37199.1,28.84,55003.1,36.4432,55003.1,36.4432,,,,,
428,05/22/21 03:39:00 PM,37169.5,28.84,54959.3,36.4105,54959.3,36.4105,,,,,
429,05/22/21 03:39:30 PM,37209.0,28.85,55007.4,36.4464,55007.4,36.4464,,,,,
430,05/22/21 03:40:00 PM,37195.8,28.84,54998.2,36.4395,54998.2,36.4395,,,,,
431,05/22/21 03:40:30 PM,37205.7,28.85,55002.5,36.4428,55002.5,36.4428,,,,,
432,05/22/21 03:41:00 PM,37192.5,28.85,54983.0,36.4282,54983.0,36.4282,,,,,
433,05/22/21 03:41:30 PM,37212.2,28.85,55012.1,36.4499,55012.1,36.4499,,,,,
434,05/22/21 03:42:00 PM,37195.8,28.85,54987.9,36.4318,54987.9,36.4318,,,,,
435,05/22/21 03:42:30 PM,37185.9,28.84,54983.6,36.4286,54983.6,36.4286,,,,,
436,05/22/21 03:43:00 PM,37146.5,28.85,54914.9,36.3773,54914.9,36.3773,,,,,
437,05/22/21 03:43:30 PM,37179.3,28.85,54963.4,36.4136,54963.4,36.4136,,,,,
438,05/22/21 03:44:00 PM,37195.8,28.84,54998.2,36.4395,54998.2,36.4395,,,,,
439,05/22/21 03:44:30 PM,37195.8,28.84,54998.2,36.4395,54998.2,36.4395,,,,,
440,05/22/21 03:45:00 PM,37199.1,28.82,55023.8,36.4587,55023.8,36.4587,,,,,
441,05/22/21 03:45:30 PM,37195.8,28.82,55018.9,36.4550,55018.9,36.4550,,,,,
442,05/22/21 03:46:00 PM,37192.5,28.84,54993.3,36.4359,54993.3,36.4359,,,,,
443,05/22/21 03:46:30 PM,37228.7,28.82,55067.7,36.4914,55067.7,36.4914,,,,,
444,05/22/21 03:47:00 PM,37222.1,28.82,55057.9,36.4841,55057.9,36.4841,,,,,
445,05/22/21 03:47:30 PM,37205.7,28.82,55033.6,36.4660,55033.6,36.4660,,,,,
446,05/22/21 03:48:00 PM,37192.5,28.81,55024.4,36.4591,55024.4,36.4591,,,,,
447,05/22/21 03:48:30 PM,37218.8,28.81,55063.4,36.4882,55063.4,36.4882,,,,,
448,05/22/21 03:49:00 PM,37205.7,28.82,55033.6,36.4660,55033.6,36.4660,,,,,
449,05/22/21 03:49:30 PM,37209.0,28.82,55038.5,36.4696,55038.5,36.4696,,,,,
450,05/22/21 03:50:00 PM,37192.5,28.82,55014.1,36.4514,55014.1,36.4514,,,,,
451,05/22/21 03:50:30 PM,37228.7,28.82,55067.7,36.4914,55067.7,36.4914,,,,,
452,05/22/21 03:51:00 PM,37212.2,28.82,55043.2,36.4732,55043.2,36.4732,,,,,
453,05/22/21 03:51:30 PM,37222.1,28.82,55057.9,36.4841,55057.9,36.4841,,,,,
454,05/22/21 03:52:00 PM,37195.8,28.84,54998.2,36.4395,54998.2,36.4395,,,,,
455,05/22/21 03:52:30 PM,37192.5,28.82,55014.1,36.4514,55014.1,36.4514,,,,,
456,05/22/21 03:53:00 PM,37172.8,28.84,54964.2,36.4141,54964.2,36.4141,,,,,
457,05/22/21 03:53:30 PM,37209.0,28.82,55038.5,36.4696,55038.5,36.4696,,,,,
458,05/22/21 03:54:00 PM,37228.7,28.82,55067.7,36.4914,55067.7,36.4914,,,,,
459,05/22/21 03:54:30 PM,37192.5,28.82,55014.1,36.4514,55014.1,36.4514,,,,,
460,05/22/21 03:55:00 PM,37192.5,28.82,55014.1,36.4514,55014.1,36.4514,,,,,
461,05/22/21 03:55:30 PM,37205.7,28.84,55012.9,36.4505,55012.9,36.4505,,,,,
462,05/22/21 03:56:00 PM,37192.5,28.84,54993.3,36.4359,54993.3,36.4359,,,,,
463,05/22/21 03:56:30 PM,37218.8,28.84,55032.3,36.4650,55032.3,36.4650,,,,,
464,05/22/21 03:57:00 PM,37218.8,28.82,55053.0,36.4805,55053.0,36.4805,,,,,
465,05/22/21 03:57:30 PM,37176.1,28.82,54989.8,36.4332,54989.8,36.4332,,,,,
466,05/22/21 03:58:00 PM,37189.2,28.82,55009.2,36.4477,55009.2,36.4477,,,,,
467,05/22/21 03:58:30 PM,37192.5,28.84,54993.3,36.4359,54993.3,36.4359,,,,,
468,05/22/21 03:59:00 PM,37212.2,28.82,55043.2,36.4732,55043.2,36.4732,,,,,
469,05/22/21 03:59:30 PM,37205.7,28.82,55033.6,36.4660,55033.6,36.4660,,,,,
470,05/22/21 04:00:00 PM,37166.2,28.84,54954.4,36.4068,54954.4,36.4068,,,,,
471,05/22/21 04:00:30 PM,37218.8,28.82,55053.0,36.4805,55053.0,36.4805,,,,,
472,05/22/21 04:01:00 PM,37225.4,28.84,55042.1,36.4723,55042.1,36.4723,,,,,
473,05/22/21 04:01:30 PM,37179.3,28.84,54973.8,36.4213,54973.8,36.4213,,,,,
474,05/22/21 04:02:00 PM,37189.2,28.82,55009.2,36.4477,55009.2,36.4477,,,,,
475,05/22/21 04:02:30 PM,37166.2,28.84,54954.4,36.4068,54954.4,36.4068,,,,,
476,05/22/21 04:03:00 PM,37192.5,28.84,54993.3,36.4359,54993.3,36.4359,,,,,
477,05/22/21 04:03:30 PM,37205.7,28.82,55033.6,36.4660,55033.6,36.4660,,,,,
478,05/22/21 04:04:00 PM,37195.8,28.82,55018.9,36.4550,55018.9,36.4550,,,,,
479,05/22/21 04:04:30 PM,37169.5,28.84,54959.3,36.4105,54959.3,36.4105,,,,,
480,05/22/21 04:05:00 PM,37176.1,28.82,54989.8,36.4332,54989.8,36.4332,,,,,
481,05/22/21 04:05:30 PM,37185.9,28.82,55004.3,36.4441,55004.3,36.4441,,,,,
482,05/22/21 04:06:00 PM,37185.9,28.81,55014.6,36.4518,55014.6,36.4518,,,,,
483,05/22/21 04:06:30 PM,37205.7,28.81,55044.0,36.4737,55044.0,36.4737,,,,,
484,05/22/21 04:07:00 PM,37205.7,28.81,55044.0,36.4737,55044.0,36.4737,,,,,
485,05/22/21 04:07:30 PM,37218.8,28.81,55063.4,36.4882,55063.4,36.4882,,,,,
486,05/22/21 04:08:00 PM,37189.2,28.81,55019.5,36.4555,55019.5,36.4555,,,,,
487,05/22/21 04:08:30 PM,37185.9,28.81,55014.6,36.4518,55014.6,36.4518,,,,,
488,05/22/21 04:09:00 PM,37172.8,28.81,54995.2,36.4373,54995.2,36.4373,,,,,
489,05/22/21 04:09:30 PM,37209.0,28.82,55038.5,36.4696,55038.5,36.4696,,,,,
490,05/22/21 04:10:00 PM,37179.3,28.82,54994.5,36.4368,54994.5,36.4368,,,,,
491,05/22/21 04:10:30 PM,37199.1,28.84,55003.1,36.4432,55003.1,36.4432,,,,,
492,05/22/21 04:11:00 PM,37185.9,28.84,54983.6,36.4286,54983.6,36.4286,,,,,
493,05/22/21 04:11:30 PM,37172.8,28.84,54964.2,36.4141,54964.2,36.4141,,,,,
494,05/22/21 04:12:00 PM,37185.9,28.82,55004.3,36.4441,55004.3,36.4441,,,,,
495,05/22/21 04:12:30 PM,37185.9,28.82,55004.3,36.4441,55004.3,36.4441,,,,,
496,05/22/21 04:13:00 PM,37159.6,28.84,54944.6,36.3995,54944.6,36.3995,,,,,
497,05/22/21 04:13:30 PM,37185.9,28.85,54973.2,36.4209,54973.2,36.4209,,,,,
498,05/22/21 04:14:00 PM,37172.8,28.85,54953.8,36.4064,54953.8,36.4064,,,,,
499,05/22/21 04:14:30 PM,37169.5,28.84,54959.3,36.4105,54959.3,36.4105,,,,,
500,05/22/21 04:15:00 PM,37205.7,28.85,55002.5,36.4428,55002.5,36.4428,,,,,
501,05/22/21 04:15:30 PM,37202.4,28.85,54997.6,36.4391,54997.6,36.4391,,,,,
502,05/22/21 04:16:00 PM,37218.8,28.84,55032.3,36.4650,55032.3,36.4650,,,,,
503,05/22/21 04:16:30 PM,37192.5,28.85,54983.0,36.4282,54983.0,36.4282,,,,,
504,05/22/21 04:17:00 PM,37218.8,28.84,55032.3,36.4650,55032.3,36.4650,,,,,
505,05/22/21 04:17:30 PM,37205.7,28.85,55002.5,36.4428,55002.5,36.4428,,,,,
506,05/22/21 04:18:00 PM,37205.7,28.84,55012.9,36.4505,55012.9,36.4505,,,,,
507,05/22/21 04:18:30 PM,37185.9,28.85,54973.2,36.4209,54973.2,36.4209,,,,,
508,05/22/21 04:19:00 PM,37202.4,28.84,55008.0,36.4468,55008.0,36.4468,,,,,
509,05/22/21 04:19:30 PM,37169.5,28.85,54948.9,36.4027,54948.9,36.4027,,,,,
510,05/22/21 04:20:00 PM,37189.2,28.84,54988.4,36.4322,54988.4,36.4322,,,,,
511,05/22/21 04:20:30 PM,37189.2,28.84,54988.4,36.4322,54988.4,36.4322,,,,,
512,05/22/21 04:21:00 PM,37189.2,28.84,54988.4,36.4322,54988.4,36.4322,,,,,
513,05/22/21 04:21:30 PM,37179.3,28.82,54994.5,36.4368,54994.5,36.4368,,,,,
514,05/22/21 04:22:00 PM,37205.7,28.84,55012.9,36.4505,55012.9,36.4505,,,,,
515,05/22/21 04:22:30 PM,37166.2,28.82,54975.1,36.4223,54975.1,36.4223,,,,,
516,05/22/21 04:23:00 PM,37176.1,28.82,54989.8,36.4332,54989.8,36.4332,,,,,
517,05/22/21 04:23:30 PM,37179.3,28.81,55004.9,36.4445,55004.9,36.4445,,,,,
518,05/22/21 04:24:00 PM,37179.3,28.82,54994.5,36.4368,54994.5,36.4368,,,,,
519,05/22/21 04:24:30 PM,37159.6,28.82,54965.3,36.4150,54965.3,36.4150,,,,,
520,05/22/21 04:25:00 PM,37218.8,28.82,55053.0,36.4805,55053.0,36.4805,,,,,
521,05/22/21 04:25:30 PM,37169.5,28.81,54990.3,36.4337,54990.3,36.4337,,,,,
522,05/22/21 04:26:00 PM,37205.7,28.81,55044.0,36.4737,55044.0,36.4737,,,,,
523,05/22/21 04:26:30 PM,37195.8,28.81,55029.3,36.4628,55029.3,36.4628,,,,,
524,05/22/21 04:27:00 PM,37212.2,28.81,55053.6,36.4809,55053.6,36.4809,,,,,
525,05/22/21 04:27:30 PM,37218.8,28.82,55053.0,36.4805,55053.0,36.4805,,,,,
526,05/22/21 04:28:00 PM,37156.3,28.81,54970.8,36.4191,54970.8,36.4191,,,,,
527,05/22/21 04:28:30 PM,37205.7,28.81,55044.0,36.4737,55044.0,36.4737,,,,,
528,05/22/21 04:29:00 PM,37139.9,28.81,54946.5,36.4009,54946.5,36.4009,,,,,
529,05/22/21 04:29:30 PM,37179.3,28.81,55004.9,36.4445,55004.9,36.4445,,,,,
530,05/22/21 04:30:00 PM,37192.5,28.82,55014.1,36.4514,55014.1,36.4514,,,,,
531,05/22/21 04:30:30 PM,37209.0,28.82,55038.5,36.4696,55038.5,36.4696,,,,,
532,05/22/21 04:31:00 PM,37166.2,28.81,54985.5,36.4300,54985.5,36.4300,,,,,
533,05/22/21 04:31:30 PM,37225.4,28.82,55062.8,36.4878,55062.8,36.4878,,,,,
