"Plot Title: CT_350_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739350, SEN S/N: 20739350)","Temp, °C (LGR S/N: 20739350, SEN S/N: 20739350)","Specific Conductance, μS/cm (LGR S/N: 20739350)","Salinity, ppt (LGR S/N: 20739350)","Coupler Detached (LGR S/N: 20739350)","Coupler Attached (LGR S/N: 20739350)","Host Connected (LGR S/N: 20739350)","End Of File (LGR S/N: 20739350)"
2576,05/23/21 09:50:00 AM,42518.2,28.76,54589.1,36.1341,,,,
2577,05/23/21 09:50:30 AM,42526.0,28.78,54578.6,36.1263,,,,
2578,05/23/21 09:51:00 AM,42526.0,28.76,54599.1,36.1416,,,,
2579,05/23/21 09:51:30 AM,42533.8,28.76,54609.2,36.1491,,,,
2580,05/23/21 09:52:00 AM,42526.0,28.76,54599.1,36.1416,,,,
2581,05/23/21 09:52:30 AM,42506.5,28.76,54574.0,36.1229,,,,
2582,05/23/21 09:53:00 AM,42526.0,28.78,54578.6,36.1263,,,,
2583,05/23/21 09:53:30 AM,42526.0,28.76,54599.1,36.1416,,,,
2584,05/23/21 09:54:00 AM,42526.0,28.79,54568.3,36.1187,,,,
2585,05/23/21 09:54:30 AM,42537.7,28.79,54583.4,36.1299,,,,
2586,05/23/21 09:55:00 AM,42506.5,28.79,54543.3,36.1000,,,,
2587,05/23/21 09:55:30 AM,42502.6,28.76,54569.0,36.1192,,,,
2588,05/23/21 09:56:00 AM,42553.4,28.80,54593.3,36.1373,,,,
2589,05/23/21 09:56:30 AM,42506.5,28.79,54543.3,36.1000,,,,
2590,05/23/21 09:57:00 AM,42522.1,28.80,54553.1,36.1073,,,,
2591,05/23/21 09:57:30 AM,42522.1,28.79,54563.3,36.1149,,,,
2592,05/23/21 09:58:00 AM,42537.7,28.80,54573.1,36.1222,,,,
2593,05/23/21 09:58:30 AM,42549.5,28.80,54588.3,36.1335,,,,
2594,05/23/21 09:59:00 AM,42522.1,28.80,54553.1,36.1073,,,,
2595,05/23/21 09:59:30 AM,42549.5,28.80,54588.3,36.1335,,,,
2596,05/23/21 10:00:00 AM,42549.5,28.80,54588.3,36.1335,,,,
2597,05/23/21 10:00:30 AM,42526.0,28.79,54568.3,36.1187,,,,
2598,05/23/21 10:01:00 AM,42537.7,28.79,54583.4,36.1299,,,,
2599,05/23/21 10:01:30 AM,42537.7,28.79,54583.4,36.1299,,,,
2600,05/23/21 10:02:00 AM,42553.4,28.80,54593.3,36.1373,,,,
2601,05/23/21 10:02:30 AM,42537.7,28.81,54562.9,36.1146,,,,
2602,05/23/21 10:03:00 AM,42522.1,28.81,54542.8,36.0996,,,,
2603,05/23/21 10:03:30 AM,42537.7,28.83,54542.4,36.0993,,,,
2604,05/23/21 10:04:00 AM,42545.6,28.81,54573.0,36.1222,,,,
2605,05/23/21 10:04:30 AM,42549.5,28.83,54557.5,36.1106,,,,
2606,05/23/21 10:05:00 AM,42553.4,28.80,54593.3,36.1373,,,,
2607,05/23/21 10:05:30 AM,42537.7,28.81,54562.9,36.1146,,,,
2608,05/23/21 10:06:00 AM,42561.2,28.84,54562.3,36.1142,,,,
2609,05/23/21 10:06:30 AM,42572.9,28.83,54587.6,36.1330,,,,
2610,05/23/21 10:07:00 AM,42522.1,28.84,54512.1,36.0767,,,,
2611,05/23/21 10:07:30 AM,42537.7,28.85,54521.9,36.0840,,,,
2612,05/23/21 10:08:00 AM,42553.4,28.85,54542.0,36.0990,,,,
2613,05/23/21 10:08:30 AM,42584.7,28.86,54572.0,36.1214,,,,
2614,05/23/21 10:09:00 AM,42549.5,28.85,54537.0,36.0953,,,,
2615,05/23/21 10:09:30 AM,42580.8,28.85,54577.2,36.1253,,,,
2616,05/23/21 10:10:00 AM,42592.5,28.88,54561.5,36.1136,,,,
2617,05/23/21 10:10:30 AM,42565.1,28.86,54546.8,36.1026,,,,
2618,05/23/21 10:11:00 AM,42569.0,28.86,54551.8,36.1063,,,,
2619,05/23/21 10:11:30 AM,42553.4,28.88,54511.3,36.0761,,,,
2620,05/23/21 10:12:00 AM,42537.7,28.88,54491.2,36.0611,,,,
2621,05/23/21 10:12:30 AM,42588.6,28.91,54525.8,36.0869,,,,
2622,05/23/21 10:13:00 AM,42549.5,28.88,54506.3,36.0724,,,,
2623,05/23/21 10:13:30 AM,42580.8,28.88,54546.5,36.1024,,,,
2624,05/23/21 10:14:00 AM,42533.8,28.86,54506.6,36.0726,,,,
2625,05/23/21 10:14:30 AM,42553.4,28.89,54501.1,36.0685,,,,
2626,05/23/21 10:15:00 AM,42549.5,28.89,54496.1,36.0648,,,,
2627,05/23/21 10:15:30 AM,42576.8,28.88,54541.4,36.0985,,,,
2628,05/23/21 10:16:00 AM,42565.1,28.90,54505.9,36.0721,,,,
2629,05/23/21 10:16:30 AM,42576.8,28.90,54520.9,36.0833,,,,
2630,05/23/21 10:17:00 AM,42553.4,28.89,54501.1,36.0685,,,,
2631,05/23/21 10:17:30 AM,42580.8,28.91,54515.8,36.0795,,,,
2632,05/23/21 10:18:00 AM,42580.8,28.88,54546.5,36.1024,,,,
2633,05/23/21 10:18:30 AM,42608.2,28.86,54602.1,36.1439,,,,
2634,05/23/21 10:19:00 AM,42565.1,28.88,54526.3,36.0873,,,,
2635,05/23/21 10:19:30 AM,42533.8,28.88,54486.2,36.0574,,,,
2636,05/23/21 10:20:00 AM,42549.5,28.89,54496.1,36.0648,,,,
2637,05/23/21 10:20:30 AM,42565.1,28.89,54516.1,36.0797,,,,
2638,05/23/21 10:21:00 AM,42549.5,28.89,54496.1,36.0648,,,,
2639,05/23/21 10:21:30 AM,42580.8,28.90,54526.0,36.0871,,,,
2640,05/23/21 10:22:00 AM,42580.8,28.91,54515.8,36.0795,,,,
2641,05/23/21 10:22:30 AM,42565.1,28.90,54505.9,36.0721,,,,
2642,05/23/21 10:23:00 AM,42553.4,28.89,54501.1,36.0685,,,,
2643,05/23/21 10:23:30 AM,42572.9,28.88,54536.3,36.0948,,,,
2644,05/23/21 10:24:00 AM,42541.6,28.89,54486.0,36.0572,,,,
2645,05/23/21 10:24:30 AM,42565.1,28.88,54526.3,36.0873,,,,
2646,05/23/21 10:25:00 AM,42514.3,28.88,54461.2,36.0387,,,,
2647,05/23/21 10:25:30 AM,42553.4,28.88,54511.3,36.0761,,,,
2648,05/23/21 10:26:00 AM,42561.2,28.90,54500.9,36.0683,,,,
2649,05/23/21 10:26:30 AM,42600.3,28.90,54551.0,36.1057,,,,
2650,05/23/21 10:27:00 AM,42537.7,28.89,54481.0,36.0535,,,,
2651,05/23/21 10:27:30 AM,42588.6,28.89,54546.3,36.1022,,,,
2652,05/23/21 10:28:00 AM,42572.9,28.85,54567.1,36.1177,,,,
2653,05/23/21 10:28:30 AM,42565.1,28.88,54526.3,36.0873,,,,
2654,05/23/21 10:29:00 AM,42580.8,28.89,54536.2,36.0947,,,,
2655,05/23/21 10:29:30 AM,42549.5,28.85,54537.0,36.0953,,,,
2656,05/23/21 10:30:00 AM,42533.8,28.88,54486.2,36.0574,,,,
2657,05/23/21 10:30:30 AM,42576.8,28.90,54520.9,36.0833,,,,
2658,05/23/21 10:31:00 AM,42541.6,28.88,54496.2,36.0649,,,,
2659,05/23/21 10:31:30 AM,42561.2,28.88,54521.3,36.0836,,,,
2660,05/23/21 10:32:00 AM,42549.5,28.89,54496.1,36.0648,,,,
2661,05/23/21 10:32:30 AM,42569.0,28.88,54531.3,36.0911,,,,
2662,05/23/21 10:33:00 AM,42580.8,28.89,54536.2,36.0947,,,,
2663,05/23/21 10:33:30 AM,42565.1,28.86,54546.8,36.1026,,,,
2664,05/23/21 10:34:00 AM,42541.6,28.89,54486.0,36.0572,,,,
2665,05/23/21 10:34:30 AM,42600.3,28.89,54561.3,36.1134,,,,
2666,05/23/21 10:35:00 AM,42553.4,28.88,54511.3,36.0761,,,,
2667,05/23/21 10:35:30 AM,42561.2,28.89,54511.1,36.0760,,,,
2668,05/23/21 10:36:00 AM,42561.2,28.90,54500.9,36.0683,,,,
2669,05/23/21 10:36:30 AM,42565.1,28.89,54516.1,36.0797,,,,
2670,05/23/21 10:37:00 AM,42580.8,28.90,54526.0,36.0871,,,,
2671,05/23/21 10:37:30 AM,42561.2,28.89,54511.1,36.0760,,,,
2672,05/23/21 10:38:00 AM,42553.4,28.91,54480.6,36.0533,,,,
2673,05/23/21 10:38:30 AM,42561.2,28.89,54511.1,36.0760,,,,
2674,05/23/21 10:39:00 AM,42565.1,28.89,54516.1,36.0797,,,,
2675,05/23/21 10:39:30 AM,42592.5,28.90,54541.0,36.0983,,,,
2676,05/23/21 10:40:00 AM,42549.5,28.89,54496.1,36.0648,,,,
2677,05/23/21 10:40:30 AM,42600.3,28.91,54540.8,36.0981,,,,
2678,05/23/21 10:41:00 AM,42580.8,28.90,54526.0,36.0871,,,,
2679,05/23/21 10:41:30 AM,42569.0,28.90,54510.9,36.0758,,,,
2680,05/23/21 10:42:00 AM,42580.8,28.91,54515.8,36.0795,,,,
2681,05/23/21 10:42:30 AM,42592.5,28.91,54530.8,36.0907,,,,
2682,05/23/21 10:43:00 AM,42576.8,28.91,54510.7,36.0756,,,,
2683,05/23/21 10:43:30 AM,42572.9,28.90,54515.9,36.0795,,,,
2684,05/23/21 10:44:00 AM,42627.8,28.93,54555.6,36.1091,,,,
2685,05/23/21 10:44:30 AM,42549.5,28.91,54475.6,36.0495,,,,
2686,05/23/21 10:45:00 AM,42608.2,28.93,54530.5,36.0904,,,,
2687,05/23/21 10:45:30 AM,42616.0,28.93,54540.5,36.0979,,,,
2688,05/23/21 10:46:00 AM,42576.8,28.90,54520.9,36.0833,,,,
2689,05/23/21 10:46:30 AM,42565.1,28.89,54516.1,36.0797,,,,
2690,05/23/21 10:47:00 AM,42541.6,28.90,54475.7,36.0496,,,,
2691,05/23/21 10:47:30 AM,42549.5,28.89,54496.1,36.0648,,,,
2692,05/23/21 10:48:00 AM,42576.8,28.89,54531.1,36.0909,,,,
2693,05/23/21 10:48:30 AM,42580.8,28.88,54546.5,36.1024,,,,
2694,05/23/21 10:49:00 AM,42580.8,28.88,54546.5,36.1024,,,,
2695,05/23/21 10:49:30 AM,42592.5,28.88,54561.5,36.1136,,,,
2696,05/23/21 10:50:00 AM,42565.1,28.88,54526.3,36.0873,,,,
2697,05/23/21 10:50:30 AM,42569.0,28.90,54510.9,36.0758,,,,
2698,05/23/21 10:51:00 AM,42553.4,28.85,54542.0,36.0990,,,,
2699,05/23/21 10:51:30 AM,42561.2,28.84,54562.3,36.1142,,,,
2700,05/23/21 10:52:00 AM,42565.1,28.85,54557.1,36.1103,,,,
2701,05/23/21 10:52:30 AM,42592.5,28.84,54602.5,36.1441,,,,
2702,05/23/21 10:53:00 AM,42576.8,28.85,54572.1,36.1215,,,,
2703,05/23/21 10:53:30 AM,42561.2,28.83,54572.6,36.1218,,,,
2704,05/23/21 10:54:00 AM,42549.5,28.83,54557.5,36.1106,,,,
2705,05/23/21 10:54:30 AM,42549.5,28.84,54547.3,36.1030,,,,
2706,05/23/21 10:55:00 AM,42580.8,28.84,54587.5,36.1329,,,,
2707,05/23/21 10:55:30 AM,42522.1,28.83,54522.3,36.0843,,,,
2708,05/23/21 10:56:00 AM,42576.8,28.84,54582.3,36.1291,,,,
2709,05/23/21 10:56:30 AM,42553.4,28.85,54542.0,36.0990,,,,
2710,05/23/21 10:57:00 AM,42553.4,28.85,54542.0,36.0990,,,,
2711,05/23/21 10:57:30 AM,42565.1,28.86,54546.8,36.1026,,,,
2712,05/23/21 10:58:00 AM,42572.9,28.88,54536.3,36.0948,,,,
2713,05/23/21 10:58:30 AM,42549.5,28.86,54526.8,36.0877,,,,
2714,05/23/21 10:59:00 AM,42576.8,28.85,54572.1,36.1215,,,,
2715,05/23/21 10:59:30 AM,42537.7,28.86,54511.6,36.0764,,,,
2716,05/23/21 11:00:00 AM,42553.4,28.88,54511.3,36.0761,,,,
2717,05/23/21 11:00:30 AM,42576.8,28.88,54541.4,36.0985,,,,
2718,05/23/21 11:01:00 AM,42565.1,28.86,54546.8,36.1026,,,,
2719,05/23/21 11:01:30 AM,42533.8,28.86,54506.6,36.0726,,,,
2720,05/23/21 11:02:00 AM,42565.1,28.86,54546.8,36.1026,,,,
2721,05/23/21 11:02:30 AM,42549.5,28.85,54537.0,36.0953,,,,
2722,05/23/21 11:03:00 AM,42600.3,28.88,54571.5,36.1210,,,,
2723,05/23/21 11:03:30 AM,42561.2,28.86,54541.8,36.0989,,,,
2724,05/23/21 11:04:00 AM,42580.8,28.85,54577.2,36.1253,,,,
2725,05/23/21 11:04:30 AM,42565.1,28.85,54557.1,36.1103,,,,
2726,05/23/21 11:05:00 AM,42572.9,28.86,54556.8,36.1101,,,,
2727,05/23/21 11:05:30 AM,42631.7,28.86,54632.3,36.1664,,,,
2728,05/23/21 11:06:00 AM,42537.7,28.86,54511.6,36.0764,,,,
2729,05/23/21 11:06:30 AM,42565.1,28.86,54546.8,36.1026,,,,
2730,05/23/21 11:07:00 AM,42553.4,28.86,54531.8,36.0914,,,,
2731,05/23/21 11:07:30 AM,42553.4,28.86,54531.8,36.0914,,,,
2732,05/23/21 11:08:00 AM,42580.8,28.88,54546.5,36.1024,,,,
2733,05/23/21 11:08:30 AM,42553.4,28.86,54531.8,36.0914,,,,
2734,05/23/21 11:09:00 AM,42565.1,28.88,54526.3,36.0873,,,,
2735,05/23/21 11:09:30 AM,42549.5,28.89,54496.1,36.0648,,,,
2736,05/23/21 11:10:00 AM,42561.2,28.89,54511.1,36.0760,,,,
2737,05/23/21 11:10:30 AM,42592.5,28.89,54551.3,36.1059,,,,
2738,05/23/21 11:11:00 AM,42588.6,28.89,54546.3,36.1022,,,,
2739,05/23/21 11:11:30 AM,42580.8,28.90,54526.0,36.0871,,,,
2740,05/23/21 11:12:00 AM,42565.1,28.89,54516.1,36.0797,,,,
2741,05/23/21 11:12:30 AM,42537.7,28.89,54481.0,36.0535,,,,
2742,05/23/21 11:13:00 AM,42537.7,28.91,54460.5,36.0382,,,,
2743,05/23/21 11:13:30 AM,42565.1,28.89,54516.1,36.0797,,,,
2744,05/23/21 11:14:00 AM,42549.5,28.89,54496.1,36.0648,,,,
2745,05/23/21 11:14:30 AM,42565.1,28.90,54505.9,36.0721,,,,
2746,05/23/21 11:15:00 AM,42592.5,28.89,54551.3,36.1059,,,,
2747,05/23/21 11:15:30 AM,42592.5,28.89,54551.3,36.1059,,,,
2748,05/23/21 11:16:00 AM,42549.5,28.91,54475.6,36.0495,,,,
2749,05/23/21 11:16:30 AM,42608.2,28.91,54550.9,36.1057,,,,
2750,05/23/21 11:17:00 AM,42565.1,28.90,54505.9,36.0721,,,,
2751,05/23/21 11:17:30 AM,42600.3,28.90,54551.0,36.1057,,,,
2752,05/23/21 11:18:00 AM,42588.6,28.90,54536.0,36.0946,,,,
2753,05/23/21 11:18:30 AM,42541.6,28.90,54475.7,36.0496,,,,
2754,05/23/21 11:19:00 AM,42576.8,28.90,54520.9,36.0833,,,,
2755,05/23/21 11:19:30 AM,42635.6,28.93,54565.6,36.1166,,,,
2756,05/23/21 11:20:00 AM,42565.1,28.90,54505.9,36.0721,,,,
2757,05/23/21 11:20:30 AM,42608.2,28.94,54520.2,36.0828,,,,
2758,05/23/21 11:21:00 AM,42608.2,28.94,54520.2,36.0828,,,,
2759,05/23/21 11:21:30 AM,42643.5,28.93,54575.7,36.1242,,,,
2760,05/23/21 11:22:00 AM,42580.8,28.94,54485.1,36.0566,,,,
2761,05/23/21 11:22:30 AM,42580.8,28.95,54474.9,36.0490,,,,
2762,05/23/21 11:23:00 AM,42600.3,28.94,54510.1,36.0752,,,,
2763,05/23/21 11:23:30 AM,42576.8,28.96,54459.6,36.0375,,,,
2764,05/23/21 11:24:00 AM,42627.8,28.95,54535.1,36.0939,,,,
2765,05/23/21 11:24:30 AM,42608.2,28.96,54499.8,36.0675,,,,
2766,05/23/21 11:25:00 AM,42576.8,28.95,54469.8,36.0451,,,,
2767,05/23/21 11:25:30 AM,42608.2,28.95,54510.0,36.0752,,,,
2768,05/23/21 11:26:00 AM,42608.2,28.99,54469.1,36.0447,,,,
2769,05/23/21 11:26:30 AM,42600.3,28.97,54479.4,36.0524,,,,
2770,05/23/21 11:27:00 AM,42608.2,28.95,54510.0,36.0752,,,,
2771,05/23/21 11:27:30 AM,42592.5,28.97,54469.5,36.0449,,,,
2772,05/23/21 11:28:00 AM,42596.4,28.96,54484.7,36.0563,,,,
2773,05/23/21 11:28:30 AM,42576.8,28.97,54449.3,36.0299,,,,
2774,05/23/21 11:29:00 AM,42604.3,28.95,54505.0,36.0714,,,,
2775,05/23/21 11:29:30 AM,42608.2,28.97,54489.6,36.0599,,,,
2776,05/23/21 11:30:00 AM,42608.2,28.96,54499.8,36.0675,,,,
2777,05/23/21 11:30:30 AM,42576.8,28.96,54459.6,36.0375,,,,
2778,05/23/21 11:31:00 AM,42576.8,28.96,54459.6,36.0375,,,,
2779,05/23/21 11:31:30 AM,42584.7,28.97,54459.5,36.0375,,,,
2780,05/23/21 11:32:00 AM,42576.8,28.96,54459.6,36.0375,,,,
2781,05/23/21 11:32:30 AM,42565.1,28.96,54444.6,36.0264,,,,
2782,05/23/21 11:33:00 AM,42608.2,28.97,54489.6,36.0599,,,,
2783,05/23/21 11:33:30 AM,42565.1,28.94,54465.0,36.0416,,,,
2784,05/23/21 11:34:00 AM,42576.8,28.96,54459.6,36.0375,,,,
2785,05/23/21 11:34:30 AM,42608.2,28.95,54510.0,36.0752,,,,
2786,05/23/21 11:35:00 AM,42561.2,28.94,54460.0,36.0379,,,,
2787,05/23/21 11:35:30 AM,42580.8,28.96,54464.7,36.0414,,,,
2788,05/23/21 11:36:00 AM,42576.8,28.97,54449.3,36.0299,,,,
2789,05/23/21 11:36:30 AM,42580.8,28.96,54464.7,36.0414,,,,
2790,05/23/21 11:37:00 AM,42576.8,28.94,54480.0,36.0528,,,,
2791,05/23/21 11:37:30 AM,42565.1,28.94,54465.0,36.0416,,,,
2792,05/23/21 11:38:00 AM,42604.3,28.95,54505.0,36.0714,,,,
2793,05/23/21 11:38:30 AM,42592.5,28.94,54500.1,36.0678,,,,
2794,05/23/21 11:39:00 AM,42584.7,28.95,54479.9,36.0527,,,,
2795,05/23/21 11:39:30 AM,42619.9,28.94,54535.2,36.0940,,,,
2796,05/23/21 11:40:00 AM,42600.3,28.93,54520.3,36.0829,,,,
2797,05/23/21 11:40:30 AM,42616.0,28.95,54520.0,36.0826,,,,
2798,05/23/21 11:41:00 AM,42631.7,28.95,54540.1,36.0976,,,,
2799,05/23/21 11:41:30 AM,42600.3,28.95,54499.9,36.0676,,,,
2800,05/23/21 11:42:00 AM,42580.8,28.94,54485.1,36.0566,,,,
2801,05/23/21 11:42:30 AM,42619.9,28.94,54535.2,36.0940,,,,
2802,05/23/21 11:43:00 AM,42572.9,28.93,54485.2,36.0567,,,,
2803,05/23/21 11:43:30 AM,42616.0,28.96,54509.8,36.0750,,,,
2804,05/23/21 11:44:00 AM,42580.8,28.94,54485.1,36.0566,,,,
2805,05/23/21 11:44:30 AM,42549.5,28.93,54455.2,36.0343,,,,
2806,05/23/21 11:45:00 AM,42608.2,28.94,54520.2,36.0828,,,,
2807,05/23/21 11:45:30 AM,42576.8,28.93,54490.2,36.0604,,,,
2808,05/23/21 11:46:00 AM,42576.8,28.94,54480.0,36.0528,,,,
2809,05/23/21 11:46:30 AM,42580.8,28.94,54485.1,36.0566,,,,
2810,05/23/21 11:47:00 AM,42580.8,28.95,54474.9,36.0490,,,,
2811,05/23/21 11:47:30 AM,42604.3,28.93,54525.5,36.0867,,,,
2812,05/23/21 11:48:00 AM,42631.7,28.95,54540.1,36.0976,,,,
2813,05/23/21 11:48:30 AM,42600.3,28.96,54489.7,36.0600,,,,
2814,05/23/21 11:49:00 AM,42627.8,28.97,54514.7,36.0786,,,,
2815,05/23/21 11:49:30 AM,42616.0,28.96,54509.8,36.0750,,,,
2816,05/23/21 11:50:00 AM,42600.3,28.97,54479.4,36.0524,,,,
2817,05/23/21 11:50:30 AM,42616.0,28.96,54509.8,36.0750,,,,
2818,05/23/21 11:51:00 AM,42608.2,28.99,54469.1,36.0447,,,,
2819,05/23/21 11:51:30 AM,42576.8,28.95,54469.8,36.0451,,,,
2820,05/23/21 11:52:00 AM,42627.8,28.97,54514.7,36.0786,,,,
2821,05/23/21 11:52:30 AM,42592.5,28.96,54479.7,36.0525,,,,
2822,05/23/21 11:53:00 AM,42635.6,28.99,54504.2,36.0708,,,,
2823,05/23/21 11:53:30 AM,42604.3,28.96,54494.8,36.0638,,,,
2824,05/23/21 11:54:00 AM,42619.9,28.99,54484.1,36.0559,,,,
2825,05/23/21 11:54:30 AM,42600.3,28.99,54459.0,36.0371,,,,
2826,05/23/21 11:55:00 AM,42600.3,29.00,54448.8,36.0295,,,,
2827,05/23/21 11:55:30 AM,42604.3,29.01,54443.7,36.0257,,,,
2828,05/23/21 11:56:00 AM,42670.9,28.99,54549.4,36.1046,,,,
2829,05/23/21 11:56:30 AM,42604.3,29.01,54443.7,36.0257,,,,
2830,05/23/21 11:57:00 AM,42616.0,29.00,54468.9,36.0445,,,,
2831,05/23/21 11:57:30 AM,42627.8,29.01,54473.8,36.0482,,,,
2832,05/23/21 11:58:00 AM,42631.7,29.02,54468.6,36.0443,,,,
2833,05/23/21 11:58:30 AM,42627.8,29.02,54463.6,36.0406,,,,
2834,05/23/21 11:59:00 AM,42608.2,29.01,54448.7,36.0295,,,,
2835,05/23/21 11:59:30 AM,42635.6,29.02,54473.6,36.0480,,,,
2836,05/23/21 12:00:00 PM,42627.8,29.04,54443.2,36.0253,,,,
2837,05/23/21 12:00:30 PM,42647.4,29.02,54488.7,36.0593,,,,
2838,05/23/21 12:01:00 PM,42647.4,29.05,54458.1,36.0364,,,,
2839,05/23/21 12:01:30 PM,42643.5,29.02,54483.7,36.0555,,,,
2840,05/23/21 12:02:00 PM,42643.5,29.05,54453.1,36.0327,,,,
2841,05/23/21 12:02:30 PM,42651.3,29.04,54473.3,36.0478,,,,
2842,05/23/21 12:03:00 PM,42635.6,29.05,54443.0,36.0252,,,,
2843,05/23/21 12:03:30 PM,42612.1,29.05,54412.9,36.0028,,,,
2844,05/23/21 12:04:00 PM,42608.2,29.05,54407.9,35.9991,,,,
2845,05/23/21 12:04:30 PM,42643.5,29.05,54453.1,36.0327,,,,
2846,05/23/21 12:05:00 PM,42678.8,29.07,54477.8,36.0512,,,,
2847,05/23/21 12:05:30 PM,42651.3,29.07,54442.7,36.0250,,,,
2848,05/23/21 12:06:00 PM,42631.7,29.05,54438.0,36.0215,,,,
2849,05/23/21 12:06:30 PM,42674.9,29.07,54472.9,36.0475,,,,
2850,05/23/21 12:07:00 PM,42663.1,29.07,54457.8,36.0362,,,,
2851,05/23/21 12:07:30 PM,42631.7,29.06,54427.8,36.0139,,,,
2852,05/23/21 12:08:00 PM,42619.9,29.07,54402.5,35.9950,,,,
2853,05/23/21 12:08:30 PM,42663.1,29.05,54478.2,36.0514,,,,
2854,05/23/21 12:09:00 PM,42584.7,29.07,54357.5,35.9615,,,,
2855,05/23/21 12:09:30 PM,42631.7,29.07,54417.6,36.0063,,,,
2856,05/23/21 12:10:00 PM,42663.1,29.09,54437.4,36.0210,,,,
2857,05/23/21 12:10:30 PM,42674.9,29.05,54493.3,36.0627,,,,
2858,05/23/21 12:11:00 PM,42651.3,29.07,54442.7,36.0250,,,,
2859,05/23/21 12:11:30 PM,42647.4,29.09,54417.3,36.0060,,,,
2860,05/23/21 12:12:00 PM,42635.6,29.11,54381.9,35.9796,,,,
2861,05/23/21 12:12:30 PM,42647.4,29.07,54437.7,36.0212,,,,
2862,05/23/21 12:13:00 PM,42678.8,29.09,54457.5,36.0360,,,,
2863,05/23/21 12:13:30 PM,42670.9,29.07,54467.7,36.0436,,,,
2864,05/23/21 12:14:00 PM,42639.5,29.07,54427.6,36.0137,,,,
2865,05/23/21 12:14:30 PM,42659.2,29.10,54422.2,36.0097,,,,
2866,05/23/21 12:15:00 PM,42651.3,29.07,54442.7,36.0250,,,,
2867,05/23/21 12:15:30 PM,42667.0,29.10,54432.2,36.0171,,,,
2868,05/23/21 12:16:00 PM,42659.2,29.11,54412.0,36.0021,,,,
2869,05/23/21 12:16:30 PM,42639.5,29.09,54407.2,35.9985,,,,
2870,05/23/21 12:17:00 PM,42631.7,29.07,54417.6,36.0063,,,,
2871,05/23/21 12:17:30 PM,42639.5,29.11,54386.9,35.9833,,,,
2872,05/23/21 12:18:00 PM,42651.3,29.10,54412.1,36.0022,,,,
2873,05/23/21 12:18:30 PM,42663.1,29.09,54437.4,36.0210,,,,
2874,05/23/21 12:19:00 PM,42659.2,29.09,54432.4,36.0173,,,,
2875,05/23/21 12:19:30 PM,42639.5,29.10,54397.0,35.9909,,,,
2876,05/23/21 12:20:00 PM,42698.5,29.10,54472.4,36.0471,,,,
2877,05/23/21 12:20:30 PM,42635.6,29.09,54402.2,35.9948,,,,
2878,05/23/21 12:21:00 PM,42659.2,29.09,54432.4,36.0173,,,,
2879,05/23/21 12:21:30 PM,42635.6,29.09,54402.2,35.9948,,,,
2880,05/23/21 12:22:00 PM,42635.6,29.09,54402.2,35.9948,,,,
2881,05/23/21 12:22:30 PM,42612.1,29.06,54402.7,35.9952,,,,
2882,05/23/21 12:23:00 PM,42651.3,29.06,54452.9,36.0326,,,,
2883,05/23/21 12:23:30 PM,42604.3,29.06,54392.8,35.9877,,,,
2884,05/23/21 12:24:00 PM,42631.7,29.10,54387.1,35.9835,,,,
2885,05/23/21 12:24:30 PM,42619.9,29.10,54372.0,35.9723,,,,
2886,05/23/21 12:25:00 PM,42647.4,29.07,54437.7,36.0212,,,,
2887,05/23/21 12:25:30 PM,42647.4,29.09,54417.3,36.0060,,,,
2888,05/23/21 12:26:00 PM,42651.3,29.09,54422.3,36.0098,,,,
2889,05/23/21 12:26:30 PM,42631.7,29.10,54387.1,35.9835,,,,
2890,05/23/21 12:27:00 PM,42647.4,29.09,54417.3,36.0060,,,,
2891,05/23/21 12:27:30 PM,42612.1,29.09,54372.2,35.9724,,,,
2892,05/23/21 12:28:00 PM,42608.2,29.09,54367.2,35.9687,,,,
2893,05/23/21 12:28:30 PM,42651.3,29.10,54412.1,36.0022,,,,
2894,05/23/21 12:29:00 PM,42663.1,29.09,54437.4,36.0210,,,,
2895,05/23/21 12:29:30 PM,42639.5,29.07,54427.6,36.0137,,,,
2896,05/23/21 12:30:00 PM,42647.4,29.09,54417.3,36.0060,,,,
2897,05/23/21 12:30:30 PM,42647.4,29.09,54417.3,36.0060,,,,
2898,05/23/21 12:31:00 PM,42659.2,29.11,54412.0,36.0021,,,,
2899,05/23/21 12:31:30 PM,42631.7,29.09,54397.2,35.9911,,,,
2900,05/23/21 12:32:00 PM,42663.1,29.12,54406.8,35.9982,,,,
2901,05/23/21 12:32:30 PM,42663.1,29.11,54417.0,36.0058,,,,
2902,05/23/21 12:33:00 PM,42651.3,29.09,54422.3,36.0098,,,,
2903,05/23/21 12:33:30 PM,42663.1,29.07,54457.8,36.0362,,,,
2904,05/23/21 12:34:00 PM,42686.7,29.10,54457.4,36.0359,,,,
2905,05/23/21 12:34:30 PM,42659.2,29.09,54432.4,36.0173,,,,
2906,05/23/21 12:35:00 PM,42612.1,29.11,54351.8,35.9572,,,,
2907,05/23/21 12:35:30 PM,42635.6,29.09,54402.2,35.9948,,,,
2908,05/23/21 12:36:00 PM,42639.5,29.11,54386.9,35.9833,,,,
2909,05/23/21 12:36:30 PM,42647.4,29.10,54407.1,35.9985,,,,
2910,05/23/21 12:37:00 PM,42647.4,29.10,54407.1,35.9985,,,,
