"Plot Title: SGD_011821_337_East"
"#","Date Time, GMT-10:00","Low Range, μS/cm (LGR S/N: 20739337, SEN S/N: 20739337)","High Range, μS/cm (LGR S/N: 20739337, SEN S/N: 20739337)","Temp, °C (LGR S/N: 20739337, SEN S/N: 20739337)"
1331,01/19/21 04:29:00 AM,33714.0,43253.7,28.26
1332,01/19/21 04:30:00 AM,33714.0,43182.9,28.26
1333,01/19/21 04:31:00 AM,33714.0,43216.2,28.22
1334,01/19/21 04:32:00 AM,33714.0,43237.1,28.24
1335,01/19/21 04:33:00 AM,33714.0,43266.3,28.24
1336,01/19/21 04:34:00 AM,33714.0,43257.9,28.24
1337,01/19/21 04:35:00 AM,33714.0,43203.7,28.22
1338,01/19/21 04:36:00 AM,33714.0,43237.1,28.22
1339,01/19/21 04:37:00 AM,33714.0,43237.1,28.24
1340,01/19/21 04:38:00 AM,33714.0,43158.0,28.22
1341,01/19/21 04:39:00 AM,33714.0,43224.6,28.21
1342,01/19/21 04:40:00 AM,33714.0,43224.6,28.22
1343,01/19/21 04:41:00 AM,33714.0,43237.1,28.21
1344,01/19/21 04:42:00 AM,33714.0,43237.1,28.19
1345,01/19/21 04:43:00 AM,33714.0,43224.6,28.19
1346,01/19/21 04:44:00 AM,33714.0,43116.5,28.19
1347,01/19/21 04:45:00 AM,33714.0,43212.1,28.16
1348,01/19/21 04:46:00 AM,33714.0,43216.2,28.16
1349,01/19/21 04:47:00 AM,33714.0,43166.3,28.16
1350,01/19/21 04:48:00 AM,33714.0,43203.7,28.18
1351,01/19/21 04:49:00 AM,33714.0,43187.1,28.19
1352,01/19/21 04:50:00 AM,33714.0,43166.3,28.16
1353,01/19/21 04:51:00 AM,33714.0,43199.6,28.16
1354,01/19/21 04:52:00 AM,33714.0,43128.9,28.16
1355,01/19/21 04:53:00 AM,33714.0,43149.7,28.16
1356,01/19/21 04:54:00 AM,33714.0,43207.9,28.15
1357,01/19/21 04:55:00 AM,33714.0,43158.0,28.16
1358,01/19/21 04:56:00 AM,33714.0,43137.2,28.15
1359,01/19/21 04:57:00 AM,33714.0,43178.8,28.16
1360,01/19/21 04:58:00 AM,33714.0,43195.4,28.15
1361,01/19/21 04:59:00 AM,33714.0,43133.1,28.15
1362,01/19/21 05:00:00 AM,33714.0,43158.0,28.15
1363,01/19/21 05:01:00 AM,33714.0,43178.8,28.14
1364,01/19/21 05:02:00 AM,33714.0,43149.7,28.14
1365,01/19/21 05:03:00 AM,33714.0,43029.5,28.15
1366,01/19/21 05:04:00 AM,33714.0,43158.0,28.15
1367,01/19/21 05:05:00 AM,33714.0,43178.8,28.14
1368,01/19/21 05:06:00 AM,33714.0,43191.2,28.13
1369,01/19/21 05:07:00 AM,33714.0,43153.8,28.15
1370,01/19/21 05:08:00 AM,33714.0,43182.9,28.14
1371,01/19/21 05:09:00 AM,33714.0,43149.7,28.15
1372,01/19/21 05:10:00 AM,33714.0,43191.2,28.16
1373,01/19/21 05:11:00 AM,33714.0,43133.1,28.15
1374,01/19/21 05:12:00 AM,33714.0,43182.9,28.16
1375,01/19/21 05:13:00 AM,33714.0,43191.2,28.19
1376,01/19/21 05:14:00 AM,33714.0,43162.1,28.18
1377,01/19/21 05:15:00 AM,33714.0,43141.4,28.19
1378,01/19/21 05:16:00 AM,33714.0,43191.2,28.20
1379,01/19/21 05:17:00 AM,33714.0,43224.6,28.21
1380,01/19/21 05:18:00 AM,33714.0,43191.2,28.20
1381,01/19/21 05:19:00 AM,33714.0,43104.0,28.22
1382,01/19/21 05:20:00 AM,33714.0,43170.5,28.22
1383,01/19/21 05:21:00 AM,33714.0,43195.4,28.25
1384,01/19/21 05:22:00 AM,33714.0,43153.8,28.25
1385,01/19/21 05:23:00 AM,33714.0,43262.1,28.26
1386,01/19/21 05:24:00 AM,33714.0,43182.9,28.28
1387,01/19/21 05:25:00 AM,33714.0,43174.6,28.27
1388,01/19/21 05:26:00 AM,33714.0,43195.4,28.28
1389,01/19/21 05:27:00 AM,33714.0,43216.2,28.27
1390,01/19/21 05:28:00 AM,33714.0,43174.6,28.28
1391,01/19/21 05:29:00 AM,33714.0,43145.5,28.26
1392,01/19/21 05:30:00 AM,33714.0,43182.9,28.25
1393,01/19/21 05:31:00 AM,33714.0,43079.2,28.26
1394,01/19/21 05:32:00 AM,33714.0,43108.2,28.25
1395,01/19/21 05:33:00 AM,33714.0,43245.4,28.26
1396,01/19/21 05:34:00 AM,33714.0,43174.6,28.25
1397,01/19/21 05:35:00 AM,33714.0,43166.3,28.25
1398,01/19/21 05:36:00 AM,33714.0,43158.0,28.24
1399,01/19/21 05:37:00 AM,33714.0,43195.4,28.25
1400,01/19/21 05:38:00 AM,33714.0,43145.5,28.25
1401,01/19/21 05:39:00 AM,33714.0,43195.4,28.25
1402,01/19/21 05:40:00 AM,33714.0,43182.9,28.24
1403,01/19/21 05:41:00 AM,33714.0,43170.5,28.24
1404,01/19/21 05:42:00 AM,33714.0,43199.6,28.24
1405,01/19/21 05:43:00 AM,33714.0,43158.0,28.27
1406,01/19/21 05:44:00 AM,33714.0,43207.9,28.26
1407,01/19/21 05:45:00 AM,33714.0,43178.8,28.25
1408,01/19/21 05:46:00 AM,33714.0,43166.3,28.25
1409,01/19/21 05:47:00 AM,33714.0,43178.8,28.27
1410,01/19/21 05:48:00 AM,33714.0,43182.9,28.27
1411,01/19/21 05:49:00 AM,33714.0,43133.1,28.28
1412,01/19/21 05:50:00 AM,33714.0,43199.6,28.28
1413,01/19/21 05:51:00 AM,33714.0,43182.9,28.28
1414,01/19/21 05:52:00 AM,33714.0,43228.7,28.30
1415,01/19/21 05:53:00 AM,33714.0,43182.9,28.31
1416,01/19/21 05:54:00 AM,33714.0,43191.2,28.31
1417,01/19/21 05:55:00 AM,33714.0,43170.5,28.30
1418,01/19/21 05:56:00 AM,33714.0,43207.9,28.28
1419,01/19/21 05:57:00 AM,33714.0,43220.4,28.31
1420,01/19/21 05:58:00 AM,33714.0,43212.1,28.31
1421,01/19/21 05:59:00 AM,33714.0,43232.9,28.32
1422,01/19/21 06:00:00 AM,33714.0,43212.1,28.32
1423,01/19/21 06:01:00 AM,33714.0,43212.1,28.32
1424,01/19/21 06:02:00 AM,33714.0,43212.1,28.33
1425,01/19/21 06:03:00 AM,33714.0,43203.7,28.32
1426,01/19/21 06:04:00 AM,33714.0,43195.4,28.32
1427,01/19/21 06:05:00 AM,33714.0,43182.9,28.33
1428,01/19/21 06:06:00 AM,33714.0,43203.7,28.32
1429,01/19/21 06:07:00 AM,33714.0,43182.9,28.30
1430,01/19/21 06:08:00 AM,33714.0,43174.6,28.30
1431,01/19/21 06:09:00 AM,33714.0,43232.9,28.32
1432,01/19/21 06:10:00 AM,33714.0,43187.1,28.32
1433,01/19/21 06:11:00 AM,33714.0,43207.9,28.31
1434,01/19/21 06:12:00 AM,33714.0,43191.2,28.32
1435,01/19/21 06:13:00 AM,33714.0,43253.7,28.32
1436,01/19/21 06:14:00 AM,33714.0,43149.7,28.32
1437,01/19/21 06:15:00 AM,33714.0,43174.6,28.32
1438,01/19/21 06:16:00 AM,33714.0,43178.8,28.31
1439,01/19/21 06:17:00 AM,33714.0,43203.7,28.30
1440,01/19/21 06:18:00 AM,33714.0,43199.6,28.32
1441,01/19/21 06:19:00 AM,33714.0,43257.9,28.32
1442,01/19/21 06:20:00 AM,33714.0,43216.2,28.33
1443,01/19/21 06:21:00 AM,33714.0,43191.2,28.33
1444,01/19/21 06:22:00 AM,33714.0,43182.9,28.35
1445,01/19/21 06:23:00 AM,33714.0,43170.5,28.35
1446,01/19/21 06:24:00 AM,33714.0,43212.1,28.35
1447,01/19/21 06:25:00 AM,33714.0,43203.7,28.35
1448,01/19/21 06:26:00 AM,33714.0,43199.6,28.35
1449,01/19/21 06:27:00 AM,33714.0,43241.2,28.35
1450,01/19/21 06:28:00 AM,33714.0,43241.2,28.35
1451,01/19/21 06:29:00 AM,33714.0,43174.6,28.33
1452,01/19/21 06:30:00 AM,33714.0,43224.6,28.35
1453,01/19/21 06:31:00 AM,33714.0,43166.3,28.36
1454,01/19/21 06:32:00 AM,33714.0,43195.4,28.33
1455,01/19/21 06:33:00 AM,33714.0,43224.6,28.35
1456,01/19/21 06:34:00 AM,33714.0,43224.6,28.33
1457,01/19/21 06:35:00 AM,33714.0,43149.7,28.35
1458,01/19/21 06:36:00 AM,33714.0,43158.0,28.33
1459,01/19/21 06:37:00 AM,33714.0,43170.5,28.36
1460,01/19/21 06:38:00 AM,33714.0,43266.3,28.36
1461,01/19/21 06:39:00 AM,33714.0,43207.9,28.35
1462,01/19/21 06:40:00 AM,33714.0,43141.4,28.36
1463,01/19/21 06:41:00 AM,33714.0,43191.2,28.35
1464,01/19/21 06:42:00 AM,33714.0,43178.8,28.36
1465,01/19/21 06:43:00 AM,33714.0,43170.5,28.35
1466,01/19/21 06:44:00 AM,33714.0,43199.6,28.35
1467,01/19/21 06:45:00 AM,33714.0,43199.6,28.35
1468,01/19/21 06:46:00 AM,33714.0,43170.5,28.35
1469,01/19/21 06:47:00 AM,33714.0,43166.3,28.35
1470,01/19/21 06:48:00 AM,33714.0,43220.4,28.35
1471,01/19/21 06:49:00 AM,33714.0,43203.7,28.33
1472,01/19/21 06:50:00 AM,33714.0,43212.1,28.35
1473,01/19/21 06:51:00 AM,33714.0,43145.5,28.35
1474,01/19/21 06:52:00 AM,33714.0,43203.7,28.35
1475,01/19/21 06:53:00 AM,33714.0,43182.9,28.35
1476,01/19/21 06:54:00 AM,33714.0,43182.9,28.35
1477,01/19/21 06:55:00 AM,33714.0,43224.6,28.35
1478,01/19/21 06:56:00 AM,33714.0,43216.2,28.33
1479,01/19/21 06:57:00 AM,33714.0,43174.6,28.33
1480,01/19/21 06:58:00 AM,33714.0,43128.9,28.36
1481,01/19/21 06:59:00 AM,33714.0,43128.9,28.35
1482,01/19/21 07:00:00 AM,33714.0,43191.2,28.36
1483,01/19/21 07:01:00 AM,33714.0,43170.5,28.37
1484,01/19/21 07:02:00 AM,33714.0,43220.4,28.36
1485,01/19/21 07:03:00 AM,33714.0,43170.5,28.36
1486,01/19/21 07:04:00 AM,33714.0,43191.2,28.36
1487,01/19/21 07:05:00 AM,33714.0,43166.3,28.35
1488,01/19/21 07:06:00 AM,33714.0,43191.2,28.37
1489,01/19/21 07:07:00 AM,33714.0,43182.9,28.37
1490,01/19/21 07:08:00 AM,33714.0,43203.7,28.36
1491,01/19/21 07:09:00 AM,33714.0,43182.9,28.36
1492,01/19/21 07:10:00 AM,33714.0,43216.2,28.36
1493,01/19/21 07:11:00 AM,33714.0,43116.5,28.35
1494,01/19/21 07:12:00 AM,33714.0,43137.2,28.35
1495,01/19/21 07:13:00 AM,33714.0,43166.3,28.37
1496,01/19/21 07:14:00 AM,33714.0,43099.9,28.37
1497,01/19/21 07:15:00 AM,33714.0,43158.0,28.37
1498,01/19/21 07:16:00 AM,33714.0,43153.8,28.38
1499,01/19/21 07:17:00 AM,33714.0,43133.1,28.37
1500,01/19/21 07:18:00 AM,33714.0,43224.6,28.39
1501,01/19/21 07:19:00 AM,33714.0,43178.8,28.38
1502,01/19/21 07:20:00 AM,33714.0,43116.5,28.39
1503,01/19/21 07:21:00 AM,33714.0,43182.9,28.39
1504,01/19/21 07:22:00 AM,33714.0,43153.8,28.39
1505,01/19/21 07:23:00 AM,33714.0,43162.1,28.39
1506,01/19/21 07:24:00 AM,33714.0,43153.8,28.38
1507,01/19/21 07:25:00 AM,33714.0,43137.2,28.39
1508,01/19/21 07:26:00 AM,33714.0,43128.9,28.38
1509,01/19/21 07:27:00 AM,33714.0,43149.7,28.38
1510,01/19/21 07:28:00 AM,33714.0,43120.6,28.39
1511,01/19/21 07:29:00 AM,33714.0,43120.6,28.39
1512,01/19/21 07:30:00 AM,33714.0,43128.9,28.39
1513,01/19/21 07:31:00 AM,33714.0,43170.5,28.41
1514,01/19/21 07:32:00 AM,33714.0,43199.6,28.39
1515,01/19/21 07:33:00 AM,33714.0,43104.0,28.41
1516,01/19/21 07:34:00 AM,33714.0,43162.1,28.41
1517,01/19/21 07:35:00 AM,33714.0,43174.6,28.41
1518,01/19/21 07:36:00 AM,33714.0,43124.8,28.37
1519,01/19/21 07:37:00 AM,33714.0,43120.6,28.39
1520,01/19/21 07:38:00 AM,33714.0,43133.1,28.38
1521,01/19/21 07:39:00 AM,33714.0,43128.9,28.38
1522,01/19/21 07:40:00 AM,33714.0,43124.8,28.37
1523,01/19/21 07:41:00 AM,33714.0,43166.3,28.37
1524,01/19/21 07:42:00 AM,33714.0,43079.2,28.36
1525,01/19/21 07:43:00 AM,33714.0,43158.0,28.37
1526,01/19/21 07:44:00 AM,33714.0,43091.6,28.37
1527,01/19/21 07:45:00 AM,33714.0,43116.5,28.36
1528,01/19/21 07:46:00 AM,33714.0,43079.2,28.35
1529,01/19/21 07:47:00 AM,33714.0,43095.7,28.36
1530,01/19/21 07:48:00 AM,33714.0,43120.6,28.36
1531,01/19/21 07:49:00 AM,33714.0,43054.3,28.35
1532,01/19/21 07:50:00 AM,33714.0,43083.3,28.35
1533,01/19/21 07:51:00 AM,33714.0,43091.6,28.33
1534,01/19/21 07:52:00 AM,33714.0,43091.6,28.35
1535,01/19/21 07:53:00 AM,33714.0,43104.0,28.33
1536,01/19/21 07:54:00 AM,33714.0,43075.0,28.33
1537,01/19/21 07:55:00 AM,33714.0,43120.6,28.33
1538,01/19/21 07:56:00 AM,33714.0,43083.3,28.35
1539,01/19/21 07:57:00 AM,33714.0,43120.6,28.35
1540,01/19/21 07:58:00 AM,33714.0,43046.0,28.32
1541,01/19/21 07:59:00 AM,33714.0,43066.7,28.32
1542,01/19/21 08:00:00 AM,33714.0,43112.3,28.32
1543,01/19/21 08:01:00 AM,33714.0,43075.0,28.31
1544,01/19/21 08:02:00 AM,33714.0,43120.6,28.33
1545,01/19/21 08:03:00 AM,33714.0,43087.4,28.32
1546,01/19/21 08:04:00 AM,33714.0,43083.3,28.33
1547,01/19/21 08:05:00 AM,33714.0,43083.3,28.33
1548,01/19/21 08:06:00 AM,33714.0,42844.2,28.33
1549,01/19/21 08:07:00 AM,33714.0,43112.3,28.33
1550,01/19/21 08:08:00 AM,33714.0,43112.3,28.35
1551,01/19/21 08:09:00 AM,33714.0,43062.6,28.32
1552,01/19/21 08:10:00 AM,33714.0,43066.7,28.35
1553,01/19/21 08:11:00 AM,33714.0,43141.4,28.33
1554,01/19/21 08:12:00 AM,33714.0,43066.7,28.36
1555,01/19/21 08:13:00 AM,33714.0,43075.0,28.38
1556,01/19/21 08:14:00 AM,33714.0,43087.4,28.38
1557,01/19/21 08:15:00 AM,33714.0,43066.7,28.37
1558,01/19/21 08:16:00 AM,33714.0,43079.2,28.38
1559,01/19/21 08:17:00 AM,33714.0,43058.5,28.41
1560,01/19/21 08:18:00 AM,33714.0,43058.5,28.39
1561,01/19/21 08:19:00 AM,33714.0,43091.6,28.43
1562,01/19/21 08:20:00 AM,33714.0,43116.5,28.43
1563,01/19/21 08:21:00 AM,33714.0,43083.3,28.44
1564,01/19/21 08:22:00 AM,33714.0,43116.5,28.46
1565,01/19/21 08:23:00 AM,33714.0,43124.8,28.46
1566,01/19/21 08:24:00 AM,33714.0,43037.8,28.43
1567,01/19/21 08:25:00 AM,33714.0,43108.2,28.44
1568,01/19/21 08:26:00 AM,33714.0,43087.4,28.44
1569,01/19/21 08:27:00 AM,33714.0,43079.2,28.46
1570,01/19/21 08:28:00 AM,33714.0,43050.2,28.46
1571,01/19/21 08:29:00 AM,33714.0,43108.2,28.47
1572,01/19/21 08:30:00 AM,33714.0,43095.7,28.48
1573,01/19/21 08:31:00 AM,33714.0,43075.0,28.48
1574,01/19/21 08:32:00 AM,33714.0,43141.4,28.49
1575,01/19/21 08:33:00 AM,33714.0,43104.0,28.49
1576,01/19/21 08:34:00 AM,33714.0,43079.2,28.52
1577,01/19/21 08:35:00 AM,33714.0,43095.7,28.49
1578,01/19/21 08:36:00 AM,33714.0,43116.5,28.52
1579,01/19/21 08:37:00 AM,33714.0,43050.2,28.52
1580,01/19/21 08:38:00 AM,33714.0,43033.6,28.50
1581,01/19/21 08:39:00 AM,33714.0,43091.6,28.54
1582,01/19/21 08:40:00 AM,33714.0,43070.9,28.54
1583,01/19/21 08:41:00 AM,33714.0,43070.9,28.52
1584,01/19/21 08:42:00 AM,33714.0,43058.5,28.54
1585,01/19/21 08:43:00 AM,33714.0,43062.6,28.57
1586,01/19/21 08:44:00 AM,33714.0,43104.0,28.59
1587,01/19/21 08:45:00 AM,33714.0,43079.2,28.57
1588,01/19/21 08:46:00 AM,33714.0,43058.5,28.59
1589,01/19/21 08:47:00 AM,33714.0,43149.7,28.58
1590,01/19/21 08:48:00 AM,33714.0,43128.9,28.60
1591,01/19/21 08:49:00 AM,33714.0,43075.0,28.59
1592,01/19/21 08:50:00 AM,33714.0,43128.9,28.58
1593,01/19/21 08:51:00 AM,33714.0,43075.0,28.60
1594,01/19/21 08:52:00 AM,33714.0,43145.5,28.60
1595,01/19/21 08:53:00 AM,33714.0,43046.0,28.55
1596,01/19/21 08:54:00 AM,33714.0,43162.1,28.58
1597,01/19/21 08:55:00 AM,33714.0,43021.2,28.58
1598,01/19/21 08:56:00 AM,33714.0,43124.8,28.57
1599,01/19/21 08:57:00 AM,33714.0,43070.9,28.57
1600,01/19/21 08:58:00 AM,33714.0,43070.9,28.54
1601,01/19/21 08:59:00 AM,33714.0,43054.3,28.60
1602,01/19/21 09:00:00 AM,33714.0,43083.3,28.55
1603,01/19/21 09:01:00 AM,33714.0,43050.2,28.55
1604,01/19/21 09:02:00 AM,33714.0,43066.7,28.58
1605,01/19/21 09:03:00 AM,33714.0,43050.2,28.60
1606,01/19/21 09:04:00 AM,33714.0,43108.2,28.61
1607,01/19/21 09:05:00 AM,33714.0,43091.6,28.59
1608,01/19/21 09:06:00 AM,33714.0,43033.6,28.63
1609,01/19/21 09:07:00 AM,33714.0,43054.3,28.65
1610,01/19/21 09:08:00 AM,33714.0,43095.7,28.63
1611,01/19/21 09:09:00 AM,33714.0,43075.0,28.64
1612,01/19/21 09:10:00 AM,33714.0,43087.4,28.61
1613,01/19/21 09:11:00 AM,33714.0,43095.7,28.68
1614,01/19/21 09:12:00 AM,33714.0,43108.2,28.63
1615,01/19/21 09:13:00 AM,33714.0,43075.0,28.66
1616,01/19/21 09:14:00 AM,33714.0,43120.6,28.68
1617,01/19/21 09:15:00 AM,33714.0,43025.4,28.66
1618,01/19/21 09:16:00 AM,33714.0,42860.6,28.65
1619,01/19/21 09:17:00 AM,33714.0,42938.7,28.65
1620,01/19/21 09:18:00 AM,33714.0,42909.9,28.63
1621,01/19/21 09:19:00 AM,33714.0,42893.4,28.60
1622,01/19/21 09:20:00 AM,33714.0,42819.5,28.64
1623,01/19/21 09:21:00 AM,33714.0,42799.1,28.58
1624,01/19/21 09:22:00 AM,33714.0,42856.5,28.61
1625,01/19/21 09:23:00 AM,33714.0,42897.6,28.61
1626,01/19/21 09:24:00 AM,33714.0,42803.2,28.63
1627,01/19/21 09:25:00 AM,33714.0,42897.6,28.61
1628,01/19/21 09:26:00 AM,33714.0,42840.0,28.64
1629,01/19/21 09:27:00 AM,33714.0,42856.5,28.63
1630,01/19/21 09:28:00 AM,33714.0,42754.0,28.63
1631,01/19/21 09:29:00 AM,33714.0,42790.9,28.61
1632,01/19/21 09:30:00 AM,33714.0,42754.0,28.66
1633,01/19/21 09:31:00 AM,33714.0,42754.0,28.61
1634,01/19/21 09:32:00 AM,33714.0,42893.4,28.64
1635,01/19/21 09:33:00 AM,33714.0,42786.8,28.65
1636,01/19/21 09:34:00 AM,33714.0,42856.5,28.63
1637,01/19/21 09:35:00 AM,33714.0,42840.0,28.68
1638,01/19/21 09:36:00 AM,33714.0,42778.6,28.72
1639,01/19/21 09:37:00 AM,33714.0,42774.5,28.69
1640,01/19/21 09:38:00 AM,33714.0,42872.9,28.66
1641,01/19/21 09:39:00 AM,33714.0,42807.3,28.66
1642,01/19/21 09:40:00 AM,33714.0,42766.3,28.71
1643,01/19/21 09:41:00 AM,33714.0,42725.4,28.71
1644,01/19/21 09:42:00 AM,33714.0,42782.7,28.71
1645,01/19/21 09:43:00 AM,33714.0,42831.8,28.72
1646,01/19/21 09:44:00 AM,33714.0,42745.9,28.71
1647,01/19/21 09:45:00 AM,33714.0,42786.8,28.75
1648,01/19/21 09:46:00 AM,33714.0,42782.7,28.77
1649,01/19/21 09:47:00 AM,33714.0,42807.3,28.72
1650,01/19/21 09:48:00 AM,33714.0,42848.3,28.74
1651,01/19/21 09:49:00 AM,33714.0,42737.7,28.78
1652,01/19/21 09:50:00 AM,33714.0,42750.0,28.75
1653,01/19/21 09:51:00 AM,33714.0,42786.8,28.77
1654,01/19/21 09:52:00 AM,33714.0,42770.4,28.77
1655,01/19/21 09:53:00 AM,33714.0,42782.7,28.80
1656,01/19/21 09:54:00 AM,33714.0,42807.3,28.78
1657,01/19/21 09:55:00 AM,33714.0,42762.2,28.81
1658,01/19/21 09:56:00 AM,33714.0,42786.8,28.83
1659,01/19/21 09:57:00 AM,33714.0,42856.5,28.83
1660,01/19/21 09:58:00 AM,33714.0,42819.5,28.88
1661,01/19/21 09:59:00 AM,33714.0,42811.3,28.85
1662,01/19/21 10:00:00 AM,33714.0,42827.7,28.87
1663,01/19/21 10:01:00 AM,33714.0,42926.4,28.85
1664,01/19/21 10:02:00 AM,33714.0,42774.5,28.77
1665,01/19/21 10:03:00 AM,33714.0,42831.8,28.77
1666,01/19/21 10:04:00 AM,33714.0,42786.8,28.78
1667,01/19/21 10:05:00 AM,33714.0,42815.4,28.83
1668,01/19/21 10:06:00 AM,33714.0,42811.3,28.83
1669,01/19/21 10:07:00 AM,33714.0,42831.8,28.81
1670,01/19/21 10:08:00 AM,33714.0,42811.3,28.78
1671,01/19/21 10:09:00 AM,33714.0,42827.7,28.85
1672,01/19/21 10:10:00 AM,33714.0,42795.0,28.85
1673,01/19/21 10:11:00 AM,33714.0,42762.2,28.85
1674,01/19/21 10:12:00 AM,33714.0,42877.0,28.83
1675,01/19/21 10:13:00 AM,33714.0,42790.9,28.87
1676,01/19/21 10:14:00 AM,33714.0,42782.7,28.85
1677,01/19/21 10:15:00 AM,33714.0,42827.7,28.81
1678,01/19/21 10:16:00 AM,33714.0,42815.4,28.82
1679,01/19/21 10:17:00 AM,33714.0,42795.0,28.88
1680,01/19/21 10:18:00 AM,33714.0,42774.5,28.82
1681,01/19/21 10:19:00 AM,33714.0,42745.9,28.89
1682,01/19/21 10:20:00 AM,33714.0,42762.2,28.93
1683,01/19/21 10:21:00 AM,33714.0,42737.7,28.87
1684,01/19/21 10:22:00 AM,33714.0,42733.6,28.87
1685,01/19/21 10:23:00 AM,33714.0,42770.4,28.91
1686,01/19/21 10:24:00 AM,33714.0,42795.0,28.86
1687,01/19/21 10:25:00 AM,33714.0,42782.7,28.85
1688,01/19/21 10:26:00 AM,33714.0,42754.0,28.86
1689,01/19/21 10:27:00 AM,33714.0,42733.6,28.83
1690,01/19/21 10:28:00 AM,33714.0,42705.0,28.87
1691,01/19/21 10:29:00 AM,33714.0,42701.0,28.92
1692,01/19/21 10:30:00 AM,33714.0,42754.0,28.93
1693,01/19/21 10:31:00 AM,33714.0,42721.4,28.91
1694,01/19/21 10:32:00 AM,33714.0,42754.0,28.88
1695,01/19/21 10:33:00 AM,33714.0,42737.7,28.91
1696,01/19/21 10:34:00 AM,33714.0,42684.6,28.96
1697,01/19/21 10:35:00 AM,33714.0,42737.7,28.96
1698,01/19/21 10:36:00 AM,33714.0,42713.2,28.94
1699,01/19/21 10:37:00 AM,33714.0,42550.5,28.99
1700,01/19/21 10:38:00 AM,33714.0,42951.1,28.97
1701,01/19/21 10:39:00 AM,33714.0,42934.6,28.94
1702,01/19/21 10:40:00 AM,33714.0,42938.7,28.99
1703,01/19/21 10:41:00 AM,33714.0,42951.1,28.96
1704,01/19/21 10:42:00 AM,33714.0,42905.8,29.03
1705,01/19/21 10:43:00 AM,33714.0,42909.9,28.99
1706,01/19/21 10:44:00 AM,33714.0,42930.5,29.02
1707,01/19/21 10:45:00 AM,33714.0,42914.0,29.02
1708,01/19/21 10:46:00 AM,33714.0,42926.4,29.02
1709,01/19/21 10:47:00 AM,33714.0,42922.2,28.97
1710,01/19/21 10:48:00 AM,33714.0,42872.9,28.94
1711,01/19/21 10:49:00 AM,33714.0,42889.3,28.98
1712,01/19/21 10:50:00 AM,33714.0,42918.1,28.97
1713,01/19/21 10:51:00 AM,33714.0,42868.8,29.00
1714,01/19/21 10:52:00 AM,33714.0,42897.6,28.96
1715,01/19/21 10:53:00 AM,33714.0,42897.6,29.02
1716,01/19/21 10:54:00 AM,33714.0,42872.9,29.00
1717,01/19/21 10:55:00 AM,33714.0,42844.2,28.93
1718,01/19/21 10:56:00 AM,33714.0,42889.3,28.97
1719,01/19/21 10:57:00 AM,33714.0,42860.6,28.96
1720,01/19/21 10:58:00 AM,33714.0,42881.1,28.96
1721,01/19/21 10:59:00 AM,33714.0,42852.4,28.98
1722,01/19/21 11:00:00 AM,33714.0,42840.0,28.92
1723,01/19/21 11:01:00 AM,33714.0,42848.3,28.94
1724,01/19/21 11:02:00 AM,33714.0,42815.4,28.91
1725,01/19/21 11:03:00 AM,33714.0,42815.4,28.93
1726,01/19/21 11:04:00 AM,33714.0,42835.9,28.92
1727,01/19/21 11:05:00 AM,33714.0,42835.9,28.92
1728,01/19/21 11:06:00 AM,33714.0,42819.5,28.94
1729,01/19/21 11:07:00 AM,33714.0,42831.8,28.98
1730,01/19/21 11:08:00 AM,33714.0,42835.9,28.96
1731,01/19/21 11:09:00 AM,33714.0,42790.9,28.97
1732,01/19/21 11:10:00 AM,33714.0,42770.4,28.98
1733,01/19/21 11:11:00 AM,33714.0,42790.9,28.99
1734,01/19/21 11:12:00 AM,33714.0,42835.9,29.02
1735,01/19/21 11:13:00 AM,33714.0,42790.9,29.10
1736,01/19/21 11:14:00 AM,33714.0,42860.6,29.07
1737,01/19/21 11:15:00 AM,33714.0,42856.5,29.10
1738,01/19/21 11:16:00 AM,33714.0,42852.4,29.18
1739,01/19/21 11:17:00 AM,33714.0,42831.8,29.14
1740,01/19/21 11:18:00 AM,33714.0,42844.2,29.15
1741,01/19/21 11:19:00 AM,33714.0,42885.2,29.22
1742,01/19/21 11:20:00 AM,33714.0,42885.2,29.19
1743,01/19/21 11:21:00 AM,33714.0,42881.1,29.21
1744,01/19/21 11:22:00 AM,33714.0,42877.0,29.26
1745,01/19/21 11:23:00 AM,33714.0,42872.9,29.18
1746,01/19/21 11:24:00 AM,33714.0,42795.0,29.19
1747,01/19/21 11:25:00 AM,33714.0,42848.3,29.16
1748,01/19/21 11:26:00 AM,33714.0,42872.9,29.15
1749,01/19/21 11:27:00 AM,33714.0,42811.3,29.14
1750,01/19/21 11:28:00 AM,33714.0,42807.3,29.20
1751,01/19/21 11:29:00 AM,33714.0,42840.0,29.26
1752,01/19/21 11:30:00 AM,33714.0,42795.0,29.16
1753,01/19/21 11:31:00 AM,33714.0,42844.2,29.18
1754,01/19/21 11:32:00 AM,33714.0,42774.5,29.19
1755,01/19/21 11:33:00 AM,33714.0,42852.4,29.19
1756,01/19/21 11:34:00 AM,33714.0,42831.8,29.18
1757,01/19/21 11:35:00 AM,33714.0,42835.9,29.16
1758,01/19/21 11:36:00 AM,33714.0,42831.8,29.20
1759,01/19/21 11:37:00 AM,33714.0,42831.8,29.26
1760,01/19/21 11:38:00 AM,33714.0,42852.4,29.21
1761,01/19/21 11:39:00 AM,33714.0,42823.6,29.27
1762,01/19/21 11:40:00 AM,33714.0,42823.6,29.24
1763,01/19/21 11:41:00 AM,33714.0,42815.4,29.33
