Serial Number:20555848 --,,,,,,,,
,,,,,,,,
Date Time - GMT -10:00,"Temp, (*F)","Intensity, (lum/ft²)",Button Down,Button Up,Host Connect,Stopped,EOF,
4/12/22 19:30,83,"58""""",0, , , , , 
4/12/22 19:32,83,"73""""",0, , , , , 
4/12/22 19:34,83,"73""""",0, , , , , 
4/12/22 19:36,83,"66""""",0, , , , , 
4/12/22 19:38,83,"58""""",0, , , , , 
4/12/22 19:40,83,"58""""",0, , , , , 
4/12/22 19:42,83,"50""""",0, , , , , 
4/12/22 19:44,83,"66""""",0, , , , , 
4/12/22 19:46,83,"66""""",0, , , , , 
4/12/22 19:48,83,"66""""",0, , , , , 
4/12/22 19:50,83,"66""""",0, , , , , 
4/12/22 19:52,83,"73""""",0, , , , , 
4/12/22 19:54,83,"73""""",0, , , , , 
4/12/22 19:56,83,"73""""",0, , , , , 
4/12/22 19:58,83,"66""""",0, , , , , 
4/12/22 20:00,83,"58""""",0, , , , , 
4/12/22 20:02,83,"66""""",0, , , , , 
4/12/22 20:04,83,"66""""",0, , , , , 
4/12/22 20:06,83,"66""""",0, , , , , 
4/12/22 20:08,83,"58""""",0, , , , , 
4/12/22 20:10,83,"66""""",0, , , , , 
4/12/22 20:12,83,"66""""",0, , , , , 
4/12/22 20:14,83,"73""""",0, , , , , 
4/12/22 20:16,83,"73""""",0, , , , , 
4/12/22 20:18,83,"66""""",0, , , , , 
4/12/22 20:20,83,"66""""",0, , , , , 
4/12/22 20:22,83,"66""""",0, , , , , 
4/12/22 20:24,83,"66""""",0, , , , , 
4/12/22 20:26,83,"66""""",0, , , , , 
4/12/22 20:28,83,"73""""",0, , , , , 
4/12/22 20:30,83,"58""""",0, , , , , 
4/12/22 20:32,83,"58""""",0, , , , , 
4/12/22 20:34,83,"66""""",0, , , , , 
4/12/22 20:36,83,"66""""",0, , , , , 
4/12/22 20:38,83,"58""""",0, , , , , 
4/12/22 20:40,83,"58""""",0, , , , , 
4/12/22 20:42,83,"66""""",0, , , , , 
4/12/22 20:44,83,"58""""",0, , , , , 
4/12/22 20:46,83,"58""""",0, , , , , 
4/12/22 20:48,83,"58""""",0, , , , , 
4/12/22 20:50,83,"58""""",0, , , , , 
4/12/22 20:52,83,"58""""",0, , , , , 
4/12/22 20:54,83,"58""""",0, , , , , 
4/12/22 20:56,83,"50""""",0, , , , , 
4/12/22 20:58,83,"66""""",0, , , , , 
4/12/22 21:00,83,"50""""",0, , , , , 
4/12/22 21:02,83,"66""""",0, , , , , 
4/12/22 21:04,83,"50""""",0, , , , , 
4/12/22 21:06,83,"42""""",0, , , , , 
4/12/22 21:08,83,"42""""",0, , , , , 
4/12/22 21:10,83,"50""""",0, , , , , 
4/12/22 21:12,83,"50""""",0, , , , , 
4/12/22 21:14,83,"50""""",0, , , , , 
4/12/22 21:16,83,"42""""",0, , , , , 
4/12/22 21:18,83,"50""""",0, , , , , 
4/12/22 21:20,83,"42""""",0, , , , , 
4/12/22 21:22,83,"42""""",0, , , , , 
4/12/22 21:24,83,"42""""",0, , , , , 
4/12/22 21:26,83,"42""""",0, , , , , 
4/12/22 21:28,83,"42""""",0, , , , , 
4/12/22 21:30,83,"35""""",0, , , , , 
4/12/22 21:32,83,"35""""",0, , , , , 
4/12/22 21:34,83,"50""""",0, , , , , 
4/12/22 21:36,83,"42""""",0, , , , , 
4/12/22 21:38,83,"42""""",0, , , , , 
4/12/22 21:40,83,"50""""",0, , , , , 
4/12/22 21:42,83,"35""""",0, , , , , 
4/12/22 21:44,83,"35""""",0, , , , , 
4/12/22 21:46,83,"27""""",0, , , , , 
4/12/22 21:48,83,"35""""",0, , , , , 
4/12/22 21:50,83,"27""""",0, , , , , 
4/12/22 21:52,83,"35""""",0, , , , , 
4/12/22 21:54,83,"27""""",0, , , , , 
4/12/22 21:56,83,"35""""",0, , , , , 
4/12/22 21:58,83,"35""""",0, , , , , 
4/12/22 22:00,83,"19""""",0, , , , , 
4/12/22 22:02,83,"27""""",0, , , , , 
4/12/22 22:04,83,"19""""",0, , , , , 
4/12/22 22:06,83,"19""""",0, , , , , 
4/12/22 22:08,83,"19""""",0, , , , , 
4/12/22 22:10,83,"19""""",0, , , , , 
4/12/22 22:12,83,"19""""",0, , , , , 
4/12/22 22:14,83,"27""""",0, , , , , 
4/12/22 22:16,83,"19""""",0, , , , , 
4/12/22 22:18,83,"19""""",0, , , , , 
4/12/22 22:20,83,"19""""",0, , , , , 
4/12/22 22:22,83,"12""""",0, , , , , 
4/12/22 22:24,83,"19""""",0, , , , , 
4/12/22 22:26,83,"12""""",0, , , , , 
4/12/22 22:28,83,"12""""",0, , , , , 
4/12/22 22:30,83,"19""""",0, , , , , 
4/12/22 22:32,83,"12""""",0, , , , , 
4/12/22 22:34,83,"19""""",0, , , , , 
4/12/22 22:36,83,"12""""",0, , , , , 
4/12/22 22:38,83,"12""""",0, , , , , 
4/12/22 22:40,83,"12""""",0, , , , , 
4/12/22 22:42,83,"04""""",0, , , , , 
4/12/22 22:44,83,"19""""",0, , , , , 
4/12/22 22:46,83,"12""""",0, , , , , 
4/12/22 22:48,83,"12""""",0, , , , , 
4/12/22 22:50,83,"12""""",0, , , , , 
4/12/22 22:52,83,"04""""",0, , , , , 
4/12/22 22:54,83,"12""""",0, , , , , 
4/12/22 22:56,83,"04""""",0, , , , , 
4/12/22 22:58,83,"04""""",0, , , , , 
4/12/22 23:00,83,"04""""",0, , , , , 
4/12/22 23:02,82,"96""""",0, , , , , 
4/12/22 23:04,83,"04""""",0, , , , , 
4/12/22 23:06,82,"88""""",0, , , , , 
4/12/22 23:08,82,"96""""",0, , , , , 
4/12/22 23:10,82,"96""""",0, , , , , 
4/12/22 23:12,82,"96""""",0, , , , , 
4/12/22 23:14,83,"04""""",0, , , , , 
4/12/22 23:16,83,"04""""",0, , , , , 
4/12/22 23:18,82,"88""""",0, , , , , 
4/12/22 23:20,82,"96""""",0, , , , , 
4/12/22 23:22,83,"04""""",0, , , , , 
4/12/22 23:24,82,"96""""",0, , , , , 
4/12/22 23:26,82,"88""""",0, , , , , 
4/12/22 23:28,82,"96""""",0, , , , , 
4/12/22 23:30,83,"04""""",0, , , , , 
4/12/22 23:32,82,"96""""",0, , , , , 
4/12/22 23:34,82,"96""""",0, , , , , 
4/12/22 23:36,82,"96""""",0, , , , , 
4/12/22 23:38,82,"96""""",0, , , , , 
4/12/22 23:40,82,"96""""",0, , , , , 
4/12/22 23:42,83,"04""""",0, , , , , 
4/12/22 23:44,82,"96""""",0, , , , , 
4/12/22 23:46,82,"88""""",0, , , , , 
4/12/22 23:48,82,"81""""",0, , , , , 
4/12/22 23:50,82,"96""""",0, , , , , 
4/12/22 23:52,82,"88""""",0, , , , , 
4/12/22 23:54,82,"88""""",0, , , , , 
4/12/22 23:56,82,"88""""",0, , , , , 
4/12/22 23:58,82,"88""""",0, , , , , 
4/13/22 00:00,82,"81""""",0, , , , , 
4/13/22 00:02,82,"88""""",0, , , , , 
4/13/22 00:04,82,"88""""",0, , , , , 
4/13/22 00:06,82,"81""""",0, , , , , 
4/13/22 00:08,82,"81""""",0, , , , , 
4/13/22 00:10,82,"81""""",0, , , , , 
4/13/22 00:12,82,"81""""",0, , , , , 
4/13/22 00:14,82,"73""""",0, , , , , 
4/13/22 00:16,82,"81""""",0, , , , , 
4/13/22 00:18,82,"88""""",0, , , , , 
4/13/22 00:20,82,"73""""",0, , , , , 
4/13/22 00:22,82,"81""""",0, , , , , 
4/13/22 00:24,82,"81""""",0, , , , , 
4/13/22 00:26,82,"73""""",0, , , , , 
4/13/22 00:28,82,"73""""",0, , , , , 
4/13/22 00:30,82,"81""""",0, , , , , 
4/13/22 00:32,82,"73""""",0, , , , , 
4/13/22 00:34,82,"73""""",0, , , , , 
4/13/22 00:36,82,"65""""",0, , , , , 
4/13/22 00:38,82,"73""""",0, , , , , 
4/13/22 00:40,82,"73""""",0, , , , , 
4/13/22 00:42,82,"65""""",0, , , , , 
4/13/22 00:44,82,"65""""",0, , , , , 
4/13/22 00:46,82,"73""""",0, , , , , 
4/13/22 00:48,82,"73""""",0, , , , , 
4/13/22 00:50,82,"73""""",0, , , , , 
4/13/22 00:52,82,"65""""",0, , , , , 
4/13/22 00:54,82,"73""""",0, , , , , 
4/13/22 00:56,82,"73""""",0, , , , , 
4/13/22 00:58,82,"65""""",0, , , , , 
4/13/22 01:00,82,"57""""",0, , , , , 
4/13/22 01:02,82,"65""""",0, , , , , 
4/13/22 01:04,82,"73""""",0, , , , , 
4/13/22 01:06,82,"65""""",0, , , , , 
4/13/22 01:08,82,"73""""",0, , , , , 
4/13/22 01:10,82,"73""""",0, , , , , 
4/13/22 01:12,82,"65""""",0, , , , , 
4/13/22 01:14,82,"65""""",0, , , , , 
4/13/22 01:16,82,"65""""",0, , , , , 
4/13/22 01:18,82,"65""""",0, , , , , 
4/13/22 01:20,82,"65""""",0, , , , , 
4/13/22 01:22,82,"65""""",0, , , , , 
4/13/22 01:24,82,"57""""",0, , , , , 
4/13/22 01:26,82,"65""""",0, , , , , 
4/13/22 01:28,82,"73""""",0, , , , , 
4/13/22 01:30,82,"65""""",0, , , , , 
4/13/22 01:32,82,"65""""",0, , , , , 
4/13/22 01:34,82,"65""""",0, , , , , 
4/13/22 01:36,82,"57""""",0, , , , , 
4/13/22 01:38,82,"57""""",0, , , , , 
4/13/22 01:40,82,"57""""",0, , , , , 
4/13/22 01:42,82,"57""""",0, , , , , 
4/13/22 01:44,82,"50""""",0, , , , , 
4/13/22 01:46,82,"50""""",0, , , , , 
4/13/22 01:48,82,"50""""",0, , , , , 
4/13/22 01:50,82,"42""""",0, , , , , 
4/13/22 01:52,82,"50""""",0, , , , , 
4/13/22 01:54,82,"57""""",0, , , , , 
4/13/22 01:56,82,"50""""",0, , , , , 
4/13/22 01:58,82,"57""""",0, , , , , 
4/13/22 02:00,82,"57""""",0, , , , , 
4/13/22 02:02,82,"57""""",0, , , , , 
4/13/22 02:04,82,"50""""",0, , , , , 
4/13/22 02:06,82,"57""""",0, , , , , 
4/13/22 02:08,82,"57""""",0, , , , , 
4/13/22 02:10,82,"57""""",0, , , , , 
4/13/22 02:12,82,"50""""",0, , , , , 
4/13/22 02:14,82,"50""""",0, , , , , 
4/13/22 02:16,82,"50""""",0, , , , , 
4/13/22 02:18,82,"50""""",0, , , , , 
4/13/22 02:20,82,"50""""",0, , , , , 
4/13/22 02:22,82,"57""""",0, , , , , 
4/13/22 02:24,82,"50""""",0, , , , , 
4/13/22 02:26,82,"65""""",0, , , , , 
4/13/22 02:28,82,"50""""",0, , , , , 
4/13/22 02:30,82,"57""""",0, , , , , 
4/13/22 02:32,82,"50""""",0, , , , , 
4/13/22 02:34,82,"50""""",0, , , , , 
4/13/22 02:36,82,"50""""",0, , , , , 
4/13/22 02:38,82,"50""""",0, , , , , 
4/13/22 02:40,82,"42""""",0, , , , , 
4/13/22 02:42,82,"42""""",0, , , , , 
4/13/22 02:44,82,"50""""",0, , , , , 
4/13/22 02:46,82,"42""""",0, , , , , 
4/13/22 02:48,82,"50""""",0, , , , , 
4/13/22 02:50,82,"42""""",0, , , , , 
4/13/22 02:52,82,"50""""",0, , , , , 
4/13/22 02:54,82,"50""""",0, , , , , 
4/13/22 02:56,82,"42""""",0, , , , , 
4/13/22 02:58,82,"50""""",0, , , , , 
4/13/22 03:00,82,"50""""",0, , , , , 
4/13/22 03:02,82,"42""""",0, , , , , 
4/13/22 03:04,82,"42""""",0, , , , , 
4/13/22 03:06,82,"42""""",0, , , , , 
4/13/22 03:08,82,"42""""",0, , , , , 
4/13/22 03:10,82,"42""""",0, , , , , 
4/13/22 03:12,82,"42""""",0, , , , , 
4/13/22 03:14,82,"34""""",0, , , , , 
4/13/22 03:16,82,"42""""",0, , , , , 
4/13/22 03:18,82,"34""""",0, , , , , 
4/13/22 03:20,82,"42""""",0, , , , , 
4/13/22 03:22,82,"42""""",0, , , , , 
4/13/22 03:24,82,"42""""",0, , , , , 
4/13/22 03:26,82,"42""""",0, , , , , 
4/13/22 03:28,82,"34""""",0, , , , , 
4/13/22 03:30,82,"42""""",0, , , , , 
4/13/22 03:32,82,"42""""",0, , , , , 
4/13/22 03:34,82,"42""""",0, , , , , 
4/13/22 03:36,82,"42""""",0, , , , , 
4/13/22 03:38,82,"42""""",0, , , , , 
4/13/22 03:40,82,"42""""",0, , , , , 
4/13/22 03:42,82,"42""""",0, , , , , 
4/13/22 03:44,82,"42""""",0, , , , , 
4/13/22 03:46,82,"42""""",0, , , , , 
4/13/22 03:48,82,"42""""",0, , , , , 
4/13/22 03:50,82,"42""""",0, , , , , 
4/13/22 03:52,82,"42""""",0, , , , , 
4/13/22 03:54,82,"34""""",0, , , , , 
4/13/22 03:56,82,"34""""",0, , , , , 
4/13/22 03:58,82,"42""""",0, , , , , 
4/13/22 04:00,82,"42""""",0, , , , , 
4/13/22 04:02,82,"42""""",0, , , , , 
4/13/22 04:04,82,"34""""",0, , , , , 
4/13/22 04:06,82,"34""""",0, , , , , 
4/13/22 04:08,82,"34""""",0, , , , , 
4/13/22 04:10,82,"42""""",0, , , , , 
4/13/22 04:12,82,"34""""",0, , , , , 
4/13/22 04:14,82,"34""""",0, , , , , 
4/13/22 04:16,82,"34""""",0, , , , , 
4/13/22 04:18,82,"27""""",0, , , , , 
4/13/22 04:20,82,"34""""",0, , , , , 
4/13/22 04:22,82,"27""""",0, , , , , 
4/13/22 04:24,82,"27""""",0, , , , , 
4/13/22 04:26,82,"27""""",0, , , , , 
4/13/22 04:28,82,"27""""",0, , , , , 
4/13/22 04:30,82,"34""""",0, , , , , 
4/13/22 04:32,82,"27""""",0, , , , , 
4/13/22 04:34,82,"27""""",0, , , , , 
4/13/22 04:36,82,"27""""",0, , , , , 
4/13/22 04:38,82,"19""""",0, , , , , 
4/13/22 04:40,82,"27""""",0, , , , , 
4/13/22 04:42,82,"27""""",0, , , , , 
4/13/22 04:44,82,"19""""",0, , , , , 
4/13/22 04:46,82,"19""""",0, , , , , 
4/13/22 04:48,82,"19""""",0, , , , , 
4/13/22 04:50,82,"19""""",0, , , , , 
4/13/22 04:52,82,"27""""",0, , , , , 
4/13/22 04:54,82,"27""""",0, , , , , 
4/13/22 04:56,82,"27""""",0, , , , , 
4/13/22 04:58,82,"19""""",0, , , , , 
4/13/22 05:00,82,"11""""",0, , , , , 
4/13/22 05:02,82,"19""""",0, , , , , 
4/13/22 05:04,82,"27""""",0, , , , , 
4/13/22 05:06,82,"27""""",0, , , , , 
4/13/22 05:08,82,"19""""",0, , , , , 
4/13/22 05:10,82,"19""""",0, , , , , 
4/13/22 05:12,82,"19""""",0, , , , , 
4/13/22 05:14,82,"19""""",0, , , , , 
4/13/22 05:16,82,"19""""",0, , , , , 
4/13/22 05:18,82,"19""""",0, , , , , 
4/13/22 05:20,82,"19""""",0, , , , , 
4/13/22 05:22,82,"19""""",0, , , , , 
4/13/22 05:24,82,"27""""",0, , , , , 
4/13/22 05:26,82,"19""""",0, , , , , 
4/13/22 05:28,82,"27""""",0, , , , , 
4/13/22 05:30,82,"19""""",0, , , , , 
4/13/22 05:32,82,"11""""",0, , , , , 
4/13/22 05:34,82,"19""""",0, , , , , 
4/13/22 05:36,82,"19""""",0, , , , , 
4/13/22 05:38,82,"27""""",0, , , , , 
4/13/22 05:40,82,"19""""",0, , , , , 
4/13/22 05:42,82,"19""""",0, , , , , 
4/13/22 05:44,82,"11""""",0, , , , , 
4/13/22 05:46,82,"11""""",0, , , , , 
4/13/22 05:48,82,"11""""",0, , , , , 
4/13/22 05:50,82,"11""""",0, , , , , 
4/13/22 05:52,82,"19""""",0, , , , , 
4/13/22 05:54,82,"19""""",1, , , , , 
4/13/22 05:56,82,"19""""",1, , , , , 
4/13/22 05:58,82,"03""""",1, , , , , 
4/13/22 06:00,82,"19""""",2, , , , , 
4/13/22 06:02,82,"11""""",3, , , , , 
4/13/22 06:04,82,"11""""",4, , , , , 
4/13/22 06:06,82,"11""""",5, , , , , 
4/13/22 06:08,82,"11""""",5, , , , , 
4/13/22 06:10,82,"11""""",9, , , , , 
4/13/22 06:12,82,"11""""",9, , , , , 
4/13/22 06:14,82,"19""""",8, , , , , 
4/13/22 06:16,82,"11""""",18, , , , , 
4/13/22 06:18,82,"11""""",22, , , , , 
4/13/22 06:20,82,"19""""",22, , , , , 
4/13/22 06:22,82,"11""""",23, , , , , 
4/13/22 06:24,82,"11""""",24, , , , , 
4/13/22 06:26,82,"11""""",29, , , , , 
4/13/22 06:28,82,"11""""",33, , , , , 
4/13/22 06:30,82,"11""""",42, , , , , 
4/13/22 06:32,82,"11""""",44, , , , , 
4/13/22 06:34,82,"11""""",50, , , , , 
4/13/22 06:36,82,"11""""",50, , , , , 
4/13/22 06:38,82,"11""""",53, , , , , 
4/13/22 06:40,82,"11""""",57, , , , , 
4/13/22 06:42,82,"11""""",60, , , , , 
4/13/22 06:44,82,"19""""",74, , , , , 
4/13/22 06:46,82,"11""""",103, , , , , 
4/13/22 06:48,82,"11""""",129, , , , , 
4/13/22 06:50,82,"19""""",157, , , , , 
4/13/22 06:52,82,"19""""",182, , , , , 
4/13/22 06:54,82,"19""""",207, , , , , 
4/13/22 06:56,82,"19""""",206, , , , , 
4/13/22 06:58,82,"19""""",190, , , , , 
4/13/22 07:00,82,"27""""",206, , , , , 
4/13/22 07:02,82,"34""""",214, , , , , 
4/13/22 07:04,82,"27""""",207, , , , , 
4/13/22 07:06,82,"27""""",179, , , , , 
4/13/22 07:08,82,"34""""",180, , , , , 
4/13/22 07:10,82,"34""""",189, , , , , 
4/13/22 07:12,82,"34""""",147, , , , , 
4/13/22 07:14,82,"34""""",149, , , , , 
4/13/22 07:16,82,"34""""",156, , , , , 
4/13/22 07:18,82,"34""""",142, , , , , 
4/13/22 07:20,82,"34""""",156, , , , , 
4/13/22 07:22,82,"42""""",155, , , , , 
4/13/22 07:24,82,"34""""",148, , , , , 
4/13/22 07:26,82,"34""""",173, , , , , 
4/13/22 07:28,82,"42""""",196, , , , , 
4/13/22 07:30,82,"34""""",203, , , , , 
4/13/22 07:32,82,"42""""",178, , , , , 
4/13/22 07:34,82,"42""""",188, , , , , 
4/13/22 07:36,82,"42""""",186, , , , , 
4/13/22 07:38,82,"42""""",151, , , , , 
4/13/22 07:40,82,"42""""",201, , , , , 
4/13/22 07:42,82,"42""""",245, , , , , 
4/13/22 07:44,82,"50""""",274, , , , , 
4/13/22 07:46,82,"42""""",290, , , , , 
4/13/22 07:48,82,"50""""",314, , , , , 
4/13/22 07:50,82,"50""""",265, , , , , 
4/13/22 07:52,82,"50""""",231, , , , , 
4/13/22 07:54,82,"42""""",247, , , , , 
4/13/22 07:56,82,"50""""",283, , , , , 
4/13/22 07:58,82,"42""""",306, , , , , 
4/13/22 08:00,82,"50""""",296, , , , , 
4/13/22 08:02,82,"57""""",343, , , , , 
4/13/22 08:04,82,"57""""",379, , , , , 
4/13/22 08:06,82,"65""""",346, , , , , 
4/13/22 08:08,82,"65""""",337, , , , , 
4/13/22 08:10,82,"57""""",341, , , , , 
4/13/22 08:12,82,"65""""",346, , , , , 
4/13/22 08:14,82,"57""""",165, , , , , 
4/13/22 08:16,82,"50""""",169, , , , , 
4/13/22 08:18,82,"50""""",77, , , , , 
4/13/22 08:20,82,"50""""",75, , , , , 
4/13/22 08:22,82,"42""""",86, , , , , 
4/13/22 08:24,82,"50""""",87, , , , , 
4/13/22 08:26,82,"42""""",86, , , , , 
4/13/22 08:28,82,"34""""",88, , , , , 
4/13/22 08:30,82,"34""""",96, , , , , 
4/13/22 08:32,82,"42""""",105, , , , , 
4/13/22 08:34,82,"42""""",115, , , , , 
4/13/22 08:36,82,"34""""",137, , , , , 
4/13/22 08:38,82,"34""""",159, , , , , 
4/13/22 08:40,82,"27""""",188, , , , , 
4/13/22 08:42,82,"34""""",222, , , , , 
4/13/22 08:44,82,"27""""",263, , , , , 
4/13/22 08:46,82,"19""""",292, , , , , 
4/13/22 08:48,82,"27""""",305, , , , , 
4/13/22 08:50,82,"27""""",315, , , , , 
4/13/22 08:52,82,"34""""",326, , , , , 
4/13/22 08:54,82,"34""""",266, , , , , 
4/13/22 08:56,82,"27""""",284, , , , , 
4/13/22 08:58,82,"34""""",254, , , , , 
4/13/22 09:00,82,"27""""",275, , , , , 
4/13/22 09:02,82,"27""""",283, , , , , 
4/13/22 09:04,82,"34""""",313, , , , , 
4/13/22 09:06,82,"42""""",267, , , , , 
4/13/22 09:08,82,"34""""",339, , , , , 
4/13/22 09:10,82,"34""""",394, , , , , 
4/13/22 09:12,82,"42""""",427, , , , , 
4/13/22 09:14,82,"42""""",428, , , , , 
4/13/22 09:16,82,"57""""",373, , , , , 
4/13/22 09:18,82,"42""""",391, , , , , 
4/13/22 09:20,82,"42""""",289, , , , , 
4/13/22 09:22,82,"42""""",290, , , , , 
4/13/22 09:24,82,"42""""",284, , , , , 
4/13/22 09:26,82,"42""""",298, , , , , 
4/13/22 09:28,82,"50""""",304, , , , , 
4/13/22 09:30,82,"50""""",331, , , , , 
4/13/22 09:32,82,"50""""",319, , , , , 
4/13/22 09:34,82,"50""""",306, , , , , 
4/13/22 09:36,82,"50""""",348, , , , , 
4/13/22 09:38,82,"65""""",373, , , , , 
4/13/22 09:40,82,"73""""",344, , , , , 
4/13/22 09:42,82,"65""""",364, , , , , 
4/13/22 09:44,82,"65""""",359, , , , , 
4/13/22 09:46,82,"65""""",331, , , , , 
4/13/22 09:48,82,"57""""",333, , , , , 
4/13/22 09:50,82,"50""""",326, , , , , 
4/13/22 09:52,82,"65""""",359, , , , , 
4/13/22 09:54,82,"81""""",354, , , , , 
4/13/22 09:56,82,"73""""",359, , , , , 
4/13/22 09:58,82,"73""""",378, , , , , 
4/13/22 10:00,82,"73""""",382, , , , , 
4/13/22 10:02,82,"73""""",365, , , , , 
4/13/22 10:04,82,"73""""",358, , , , , 
4/13/22 10:06,82,"73""""",333, , , , , 
4/13/22 10:08,82,"65""""",307, , , , , 
4/13/22 10:10,82,"65""""",308, , , , , 
4/13/22 10:12,82,"65""""",299, , , , , 
4/13/22 10:14,82,"73""""",297, , , , , 
4/13/22 10:16,82,"73""""",284, , , , , 
4/13/22 10:18,82,"65""""",269, , , , , 
4/13/22 10:20,82,"65""""",264, , , , , 
4/13/22 10:22,82,"73""""",301, , , , , 
4/13/22 10:24,82,"65""""",373, , , , , 
4/13/22 10:26,82,"73""""",430, , , , , 
4/13/22 10:28,82,"73""""",461, , , , , 
4/13/22 10:30,82,"73""""",458, , , , , 
4/13/22 10:32,82,"73""""",387, , , , , 
4/13/22 10:34,82,"73""""",412, , , , , 
4/13/22 10:36,82,"81""""",414, , , , , 
4/13/22 10:38,82,"81""""",392, , , , , 
4/13/22 10:40,82,"73""""",473, , , , , 
4/13/22 10:42,82,"81""""",494, , , , , 
4/13/22 10:44,82,"88""""",497, , , , , 
4/13/22 10:46,82,"88""""",551, , , , , 
4/13/22 10:48,82,"96""""",590, , , , , 
4/13/22 10:50,82,"96""""",583, , , , , 
4/13/22 10:52,83,"04""""",613, , , , , 
4/13/22 10:54,83,"04""""",699, , , , , 
4/13/22 10:56,83,"12""""",686, , , , , 
4/13/22 10:58,83,"04""""",678, , , , , 
4/13/22 11:00,83,"04""""",543, , , , , 
4/13/22 11:02,82,"96""""",364, , , , , 
4/13/22 11:04,82,"88""""",263, , , , , 
4/13/22 11:06,82,"81""""",236, , , , , 
4/13/22 11:08,82,"81""""",224, , , , , 
4/13/22 11:10,82,"88""""",254, , , , , 
4/13/22 11:12,82,"88""""",270, , , , , 
4/13/22 11:14,82,"73""""",291, , , , , 
4/13/22 11:16,82,"81""""",310, , , , , 
4/13/22 11:18,82,"73""""",312, , , , , 
4/13/22 11:20,82,"81""""",371, , , , , 
4/13/22 11:22,82,"81""""",402, , , , , 
4/13/22 11:24,82,"81""""",546, , , , , 
4/13/22 11:26,82,"96""""",601, , , , , 
4/13/22 11:28,82,"96""""",237, , , , , 
4/13/22 11:30,82,"96""""",660, , , , , 
4/13/22 11:32,83,"04""""",741, , , , , 
4/13/22 11:34,83,"19""""",815, , , , , 
4/13/22 11:36,83,"12""""",769, , , , , 
4/13/22 11:38,83,"12""""",746, , , , , 
4/13/22 11:40,83,"12""""",705, , , , , 
4/13/22 11:42,83,"27""""",856, , , , , 
4/13/22 11:44,83,"35""""",784, , , , , 
4/13/22 11:46,83,"35""""",738, , , , , 
4/13/22 11:48,83,"27""""",657, , , , , 
4/13/22 11:50,83,"42""""",573, , , , , 
4/13/22 11:52,83,"35""""",704, , , , , 
4/13/22 11:54,83,"35""""",707, , , , , 
4/13/22 11:56,83,"42""""",746, , , , , 
4/13/22 11:58,83,"42""""",560, , , , , 
4/13/22 12:00,83,"35""""",564, , , , , 
4/13/22 12:02,83,"35""""",532, , , , , 
4/13/22 12:04,83,"42""""",481, , , , , 
4/13/22 12:06,83,"42""""",450, , , , , 
4/13/22 12:08,83,"42""""",641, , , , , 
4/13/22 12:10,83,"58""""",780, , , , , 
4/13/22 12:12,83,"58""""",826, , , , , 
4/13/22 12:14,83,"66""""",848, , , , , 
4/13/22 12:16,83,"73""""",848, , , , , 
4/13/22 12:18,83,"73""""",923, , , , , 
4/13/22 12:20,83,"73""""",764, , , , , 
4/13/22 12:22,83,"66""""",763, , , , , 
4/13/22 12:24,83,"66""""",755, , , , , 
4/13/22 12:26,83,"73""""",573, , , , , 
4/13/22 12:28,83,"50""""",455, , , , , 
4/13/22 12:30,83,"50""""",394, , , , , 
4/13/22 12:32,83,"50""""",491, , , , , 
4/13/22 12:34,83,"81""""",842, , , , , 
4/13/22 12:36,83,"89""""",1164, , , , , 
4/13/22 12:38,84,"12""""",1596, , , , , 
4/13/22 12:40,83,"89""""",785, , , , , 
4/13/22 12:42,83,"73""""",703, , , , , 
4/13/22 12:44,83,"73""""",659, , , , , 
4/13/22 12:46,83,"81""""",626, , , , , 
4/13/22 12:48,83,"73""""",624, , , , , 
4/13/22 12:50,83,"66""""",562, , , , , 
4/13/22 12:52,83,"58""""",616, , , , , 
4/13/22 12:54,83,"66""""",655, , , , , 
4/13/22 12:56,83,"73""""",717, , , , , 
4/13/22 12:58,83,"81""""",684, , , , , 
4/13/22 13:00,83,"81""""",695, , , , , 
4/13/22 13:02,83,"73""""",596, , , , , 
4/13/22 13:04,83,"73""""",596, , , , , 
4/13/22 13:06,83,"73""""",591, , , , , 
4/13/22 13:08,83,"73""""",554, , , , , 
4/13/22 13:10,83,"73""""",671, , , , , 
4/13/22 13:12,83,"73""""",659, , , , , 
4/13/22 13:14,83,"81""""",755, , , , , 
4/13/22 13:16,83,"81""""",869, , , , , 
4/13/22 13:18,83,"89""""",823, , , , , 
4/13/22 13:20,84,"04""""",891, , , , , 
4/13/22 13:22,83,"96""""",994, , , , , 
4/13/22 13:24,84,"12""""",892, , , , , 
4/13/22 13:26,84,"04""""",761, , , , , 
4/13/22 13:28,84,"04""""",991, , , , , 
4/13/22 13:30,84,"20""""",960, , , , , 
4/13/22 13:32,83,"96""""",571, , , , , 
4/13/22 13:34,83,"96""""",560, , , , , 
4/13/22 13:36,83,"96""""",561, , , , , 
4/13/22 13:38,83,"96""""",649, , , , , 
4/13/22 13:40,84,"12""""",905, , , , , 
4/13/22 13:42,84,"51""""",1884, , , , , 
4/13/22 13:44,84,"27""""",846, , , , , 
4/13/22 13:46,84,"04""""",593, , , , , 
4/13/22 13:48,83,"96""""",533, , , , , 
4/13/22 13:50,84,"04""""",524, , , , , 
4/13/22 13:52,83,"96""""",456, , , , , 
4/13/22 13:54,83,"96""""",472, , , , , 
4/13/22 13:56,84,"04""""",642, , , , , 
4/13/22 13:58,83,"96""""",605, , , , , 
4/13/22 14:00,84,"04""""",577, , , , , 
