#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C ),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,Stopped,End of File
1907,03/01/2023 06:08:00,28.14,609.28,,,,,
1908,03/01/2023 06:10:00,28.18,678.08,,,,,
1909,03/01/2023 06:12:00,28.18,765.12,,,,,
1910,03/01/2023 06:14:00,28.14,885.76,,,,,
1911,03/01/2023 06:16:00,28.18,1013.44,,,,,
1912,03/01/2023 06:18:00,28.14,1172.16,,,,,
1913,03/01/2023 06:20:00,28.14,1362.56,,,,,
1914,03/01/2023 06:22:00,28.18,1536.64,,,,,
1915,03/01/2023 06:24:00,28.18,1760.64,,,,,
1916,03/01/2023 06:26:00,28.18,1944.96,,,,,
1917,03/01/2023 06:28:00,28.18,2143.36,,,,,
1918,03/01/2023 06:30:00,28.18,2198.40,,,,,
1919,03/01/2023 06:32:00,28.23,2280.32,,,,,
1920,03/01/2023 06:34:00,28.27,2484.48,,,,,
1921,03/01/2023 06:36:00,28.18,2649.60,,,,,
1922,03/01/2023 06:38:00,28.23,2915.84,,,,,
1923,03/01/2023 06:40:00,28.23,3127.04,,,,,
1924,03/01/2023 06:42:00,28.23,3543.04,,,,,
1925,03/01/2023 06:44:00,28.27,3937.28,,,,,
1926,03/01/2023 06:46:00,28.23,4071.68,,,,,
1927,03/01/2023 06:48:00,28.27,4592.64,,,,,
1928,03/01/2023 06:50:00,28.31,4801.28,,,,,
1929,03/01/2023 06:52:00,28.31,5288.96,,,,,
1930,03/01/2023 06:54:00,28.31,5678.08,,,,,
1931,03/01/2023 06:56:00,28.31,5926.40,,,,,
1932,03/01/2023 06:58:00,28.40,6251.52,,,,,
1933,03/01/2023 07:00:00,28.40,6492.16,,,,,
1934,03/01/2023 07:02:00,28.44,6691.84,,,,,
1935,03/01/2023 07:04:00,28.35,6819.84,,,,,
1936,03/01/2023 07:06:00,28.40,6748.16,,,,,
1937,03/01/2023 07:08:00,28.44,6868.48,,,,,
1938,03/01/2023 07:10:00,28.40,6812.16,,,,,
1939,03/01/2023 07:12:00,28.40,6730.24,,,,,
1940,03/01/2023 07:14:00,28.40,6287.36,,,,,
1941,03/01/2023 07:16:00,28.44,5854.72,,,,,
1942,03/01/2023 07:18:00,28.44,5772.80,,,,,
1943,03/01/2023 07:20:00,28.44,5583.36,,,,,
1944,03/01/2023 07:22:00,28.40,5785.60,,,,,
1945,03/01/2023 07:24:00,28.44,5416.96,,,,,
1946,03/01/2023 07:26:00,28.44,5355.52,,,,,
1947,03/01/2023 07:28:00,28.40,5286.40,,,,,
1948,03/01/2023 07:30:00,28.48,5478.40,,,,,
1949,03/01/2023 07:32:00,28.48,5434.88,,,,,
1950,03/01/2023 07:34:00,28.44,5621.76,,,,,
1951,03/01/2023 07:36:00,28.53,5854.72,,,,,
1952,03/01/2023 07:38:00,28.48,6277.12,,,,,
1953,03/01/2023 07:40:00,28.57,7247.36,,,,,
1954,03/01/2023 07:42:00,28.61,8158.72,,,,,
1955,03/01/2023 07:44:00,28.70,9223.68,,,,,
1956,03/01/2023 07:46:00,28.65,9843.20,,,,,
1957,03/01/2023 07:48:00,28.74,9477.12,,,,,
1958,03/01/2023 07:50:00,28.70,9405.44,,,,,
1959,03/01/2023 07:52:00,28.70,8983.04,,,,,
1960,03/01/2023 07:54:00,28.74,8742.40,,,,,
1961,03/01/2023 07:56:00,28.74,8806.40,,,,,
1962,03/01/2023 07:58:00,28.78,8952.32,,,,,
1963,03/01/2023 08:00:00,28.78,9208.32,,,,,
1964,03/01/2023 08:02:00,28.83,9354.24,,,,,
1965,03/01/2023 08:04:00,28.91,9587.20,,,,,
1966,03/01/2023 08:06:00,28.91,9748.48,,,,,
1967,03/01/2023 08:08:00,28.95,10577.92,,,,,
1968,03/01/2023 08:10:00,29.04,11509.76,,,,,
1969,03/01/2023 08:12:00,29.04,11586.56,,,,,
1970,03/01/2023 08:14:00,29.08,12119.04,,,,,
1971,03/01/2023 08:16:00,29.13,12175.36,,,,,
1972,03/01/2023 08:18:00,29.13,11955.20,,,,,
1973,03/01/2023 08:20:00,29.17,12533.76,,,,,
1974,03/01/2023 08:22:00,29.17,12840.96,,,,,
1975,03/01/2023 08:24:00,29.21,13327.36,,,,,
1976,03/01/2023 08:26:00,29.21,12728.32,,,,,
1977,03/01/2023 08:28:00,29.21,12385.28,,,,,
1978,03/01/2023 08:30:00,29.26,11678.72,,,,,
1979,03/01/2023 08:32:00,29.21,10624.00,,,,,
1980,03/01/2023 08:34:00,29.17,9354.24,,,,,
1981,03/01/2023 08:36:00,29.17,9725.44,,,,,
1982,03/01/2023 08:38:00,29.17,10664.96,,,,,
1983,03/01/2023 08:40:00,29.21,10752.00,,,,,
1984,03/01/2023 08:42:00,29.21,11883.52,,,,,
1985,03/01/2023 08:44:00,29.30,13486.08,,,,,
1986,03/01/2023 08:46:00,29.47,20101.12,,,,,
1987,03/01/2023 08:48:00,29.47,19322.88,,,,,
1988,03/01/2023 08:50:00,29.51,18334.72,,,,,
1989,03/01/2023 08:52:00,29.51,18257.92,,,,,
1990,03/01/2023 08:54:00,29.51,18298.88,,,,,
1991,03/01/2023 08:56:00,29.60,19159.04,,,,,
1992,03/01/2023 08:58:00,29.60,19210.24,,,,,
1993,03/01/2023 09:00:00,29.64,19415.04,,,,,
1994,03/01/2023 09:02:00,29.77,27760.64,,,,,
1995,03/01/2023 09:04:00,30.20,48414.72,,,,,
1996,03/01/2023 09:06:00,30.07,24238.08,,,,,
1997,03/01/2023 09:08:00,29.86,17812.48,,,,,
1998,03/01/2023 09:10:00,29.90,19425.28,,,,,
1999,03/01/2023 09:12:00,29.77,14597.12,,,,,
2000,03/01/2023 09:14:00,29.77,15974.40,,,,,
2001,03/01/2023 09:16:00,29.77,16097.28,,,,,
2002,03/01/2023 09:18:00,29.77,15426.56,,,,,
2003,03/01/2023 09:20:00,29.86,24330.24,,,,,
2004,03/01/2023 09:22:00,30.07,28098.56,,,,,
2005,03/01/2023 09:24:00,30.07,24893.44,,,,,
2006,03/01/2023 09:26:00,30.24,36003.84,,,,,
2007,03/01/2023 09:28:00,30.03,22067.20,,,,,
2008,03/01/2023 09:30:00,30.03,22159.36,,,,,
2009,03/01/2023 09:32:00,30.07,25128.96,,,,,
2010,03/01/2023 09:34:00,30.11,25395.20,,,,,
2011,03/01/2023 09:36:00,29.98,22016.00,,,,,
2012,03/01/2023 09:38:00,30.03,21780.48,,,,,
2013,03/01/2023 09:40:00,29.98,21975.04,,,,,
2014,03/01/2023 09:42:00,29.94,19865.60,,,,,
2015,03/01/2023 09:44:00,29.94,19051.52,,,,,
2016,03/01/2023 09:46:00,29.90,18140.16,,,,,
2017,03/01/2023 09:48:00,29.90,16865.28,,,,,
2018,03/01/2023 09:50:00,29.98,24647.68,,,,,
2019,03/01/2023 09:52:00,30.20,33126.40,,,,,
2020,03/01/2023 09:54:00,30.84,50544.64,,,,,
2021,03/01/2023 09:56:00,30.71,34600.96,,,,,
2022,03/01/2023 09:58:00,30.67,39895.04,,,,,
2023,03/01/2023 10:00:00,30.71,27955.20,,,,,
2024,03/01/2023 10:02:00,31.06,40929.28,,,,,
2025,03/01/2023 10:04:00,31.06,48578.56,,,,,
2026,03/01/2023 10:06:00,31.23,65126.40,,,,,
2027,03/01/2023 10:08:00,31.31,48476.16,,,,,
2028,03/01/2023 10:10:00,31.40,56832.00,,,,,
2029,03/01/2023 10:12:00,31.44,62382.08,,,,,
2030,03/01/2023 10:14:00,31.49,68423.68,,,,,
2031,03/01/2023 10:16:00,31.57,55971.84,,,,,
2032,03/01/2023 10:18:00,31.70,58490.88,,,,,
2033,03/01/2023 10:20:00,31.57,56770.56,,,,,
2034,03/01/2023 10:22:00,31.10,36894.72,,,,,
2035,03/01/2023 10:24:00,31.57,82247.68,,,,,
2036,03/01/2023 10:26:00,31.79,64040.96,,,,,
2037,03/01/2023 10:28:00,31.79,67563.52,,,,,
2038,03/01/2023 10:30:00,31.92,52633.60,,,,,
2039,03/01/2023 10:32:00,31.92,49664.00,,,,,
2040,03/01/2023 10:34:00,31.79,53022.72,,,,,
2041,03/01/2023 10:36:00,31.70,51220.48,,,,,
2042,03/01/2023 10:38:00,31.74,70103.04,,,,,
2043,03/01/2023 10:40:00,31.79,73113.60,,,,,
2044,03/01/2023 10:42:00,31.83,41400.32,,,,,
2045,03/01/2023 10:44:00,31.92,47001.60,,,,,
2046,03/01/2023 10:46:00,32.09,74014.72,,,,,
2047,03/01/2023 10:48:00,32.22,60170.24,,,,,
2048,03/01/2023 10:50:00,32.13,61030.40,,,,,
2049,03/01/2023 10:52:00,32.13,39987.20,,,,,
2050,03/01/2023 10:54:00,32.13,52797.44,,,,,
2051,03/01/2023 10:56:00,32.13,70717.44,,,,,
2052,03/01/2023 10:58:00,32.09,50892.80,,,,,
2053,03/01/2023 11:00:00,32.00,48066.56,,,,,
2054,03/01/2023 11:02:00,32.13,58695.68,,,,,
2055,03/01/2023 11:04:00,32.17,62812.16,,,,,
2056,03/01/2023 11:06:00,32.04,47575.04,,,,,
2057,03/01/2023 11:08:00,32.00,50094.08,,,,,
2058,03/01/2023 11:10:00,31.92,46141.44,,,,,
2059,03/01/2023 11:12:00,32.04,56565.76,,,,,
2060,03/01/2023 11:14:00,32.00,51916.80,,,,,
2061,03/01/2023 11:16:00,32.00,51302.40,,,,,
2062,03/01/2023 11:18:00,31.96,46632.96,,,,,
2063,03/01/2023 11:20:00,32.00,41410.56,,,,,
2064,03/01/2023 11:22:00,31.87,43151.36,,,,,
2065,03/01/2023 11:24:00,31.87,37693.44,,,,,
2066,03/01/2023 11:26:00,31.79,37621.76,,,,,
2067,03/01/2023 11:28:00,31.74,33955.84,,,,,
2068,03/01/2023 11:30:00,31.66,31744.00,,,,,
2069,03/01/2023 11:32:00,31.53,31457.28,,,,,
2070,03/01/2023 11:34:00,31.44,30289.92,,,,,
2071,03/01/2023 11:36:00,31.40,28518.40,,,,,
2072,03/01/2023 11:38:00,31.40,27566.08,,,,,
2073,03/01/2023 11:40:00,31.36,26030.08,,,,,
2074,03/01/2023 11:42:00,31.27,23470.08,,,,,
2075,03/01/2023 11:44:00,31.23,23040.00,,,,,
2076,03/01/2023 11:46:00,31.14,20736.00,,,,,
2077,03/01/2023 11:48:00,31.14,21760.00,,,,,
2078,03/01/2023 11:50:00,31.06,20049.92,,,,,
2079,03/01/2023 11:52:00,31.06,19916.80,,,,,
2080,03/01/2023 11:54:00,31.06,20971.52,,,,,
2081,03/01/2023 11:56:00,30.97,19502.08,,,,,
2082,03/01/2023 11:58:00,30.93,18263.04,,,,,
2083,03/01/2023 12:00:00,30.97,20945.92,,,,,
2084,03/01/2023 12:02:00,30.93,19133.44,,,,,
2085,03/01/2023 12:04:00,30.84,17131.52,,,,,
2086,03/01/2023 12:06:00,30.84,17131.52,,,,,
2087,03/01/2023 12:08:00,30.84,17157.12,,,,,
2088,03/01/2023 12:10:00,30.84,18365.44,,,,,
2089,03/01/2023 12:12:00,30.80,17884.16,,,,,
2090,03/01/2023 12:14:00,30.84,19768.32,,,,,
2091,03/01/2023 12:16:00,30.76,18462.72,,,,,
2092,03/01/2023 12:18:00,30.76,17300.48,,,,,
2093,03/01/2023 12:20:00,30.71,18739.20,,,,,
2094,03/01/2023 12:22:00,30.76,17761.28,,,,,
2095,03/01/2023 12:24:00,30.71,19015.68,,,,,
2096,03/01/2023 12:26:00,30.76,18877.44,,,,,
2097,03/01/2023 12:28:00,30.76,18385.92,,,,,
2098,03/01/2023 12:30:00,30.63,15564.80,,,,,
2099,03/01/2023 12:32:00,30.54,12912.64,,,,,
2100,03/01/2023 12:34:00,30.54,13496.32,,,,,
2101,03/01/2023 12:36:00,30.54,14663.68,,,,,
2102,03/01/2023 12:38:00,30.54,16076.80,,,,,
2103,03/01/2023 12:40:00,30.54,15201.28,,,,,
2104,03/01/2023 12:42:00,30.50,13655.04,,,,,
2105,03/01/2023 12:44:00,30.46,13071.36,,,,,
2106,03/01/2023 12:46:00,30.37,11176.96,,,,,
2107,03/01/2023 12:48:00,30.33,11863.04,,,,,
2108,03/01/2023 12:50:00,30.37,12175.36,,,,,
2109,03/01/2023 12:52:00,30.41,13081.60,,,,,
2110,03/01/2023 12:54:00,30.46,14259.20,,,,,
2111,03/01/2023 12:56:00,30.41,14238.72,,,,,
2112,03/01/2023 12:58:00,30.41,14545.92,,,,,
2113,03/01/2023 13:00:00,30.37,14423.04,,,,,
2114,03/01/2023 13:02:00,30.41,14714.88,,,,,
2115,03/01/2023 13:04:00,30.37,14858.24,,,,,
2116,03/01/2023 13:06:00,30.41,14320.64,,,,,
2117,03/01/2023 13:08:00,30.33,14054.40,,,,,
2118,03/01/2023 13:10:00,30.37,13977.60,,,,,
2119,03/01/2023 13:12:00,30.33,13962.24,,,,,
2120,03/01/2023 13:14:00,30.33,14115.84,,,,,
2121,03/01/2023 13:16:00,30.33,14187.52,,,,,
2122,03/01/2023 13:18:00,30.33,13788.16,,,,,
2123,03/01/2023 13:20:00,30.28,13245.44,,,,,
2124,03/01/2023 13:22:00,30.28,13173.76,,,,,
2125,03/01/2023 13:24:00,30.24,11965.44,,,,,
2126,03/01/2023 13:26:00,30.24,12241.92,,,,,
2127,03/01/2023 13:28:00,30.20,13793.28,,,,,
2128,03/01/2023 13:30:00,30.24,12840.96,,,,,
2129,03/01/2023 13:32:00,30.20,12313.60,,,,,
2130,03/01/2023 13:34:00,30.24,12359.68,,,,,
2131,03/01/2023 13:36:00,30.20,12359.68,,,,,
2132,03/01/2023 13:38:00,30.11,11509.76,,,,,
2133,03/01/2023 13:40:00,30.16,11535.36,,,,,
2134,03/01/2023 13:42:00,30.11,11458.56,,,,,
2135,03/01/2023 13:44:00,30.11,10926.08,,,,,
2136,03/01/2023 13:46:00,30.11,10017.28,,,,,
2137,03/01/2023 13:48:00,30.07,10885.12,,,,,
2138,03/01/2023 13:50:00,30.07,10977.28,,,,,
2139,03/01/2023 13:52:00,30.11,11811.84,,,,,
2140,03/01/2023 13:54:00,30.07,11212.80,,,,,
2141,03/01/2023 13:56:00,30.07,10961.92,,,,,
2142,03/01/2023 13:58:00,30.03,10624.00,,,,,
2143,03/01/2023 14:00:00,30.03,10521.60,,,,,
2144,03/01/2023 14:02:00,30.03,10659.84,,,,,
2145,03/01/2023 14:04:00,30.03,10439.68,,,,,
2146,03/01/2023 14:06:00,30.07,10455.04,,,,,
2147,03/01/2023 14:08:00,30.03,10388.48,,,,,
2148,03/01/2023 14:10:00,30.07,10368.00,,,,,
2149,03/01/2023 14:12:00,30.03,10411.52,,,,,
2150,03/01/2023 14:14:00,30.07,10478.08,,,,,
2151,03/01/2023 14:16:00,29.98,10104.32,,,,,
2152,03/01/2023 14:18:00,29.94,9930.24,,,,,
2153,03/01/2023 14:20:00,30.03,9958.40,,,,,
2154,03/01/2023 14:22:00,29.98,10608.64,,,,,
2155,03/01/2023 14:24:00,30.03,10915.84,,,,,
2156,03/01/2023 14:26:00,29.98,11161.60,,,,,
2157,03/01/2023 14:28:00,29.98,11141.12,,,,,
2158,03/01/2023 14:30:00,30.03,11612.16,,,,,
2159,03/01/2023 14:32:00,30.03,11156.48,,,,,
2160,03/01/2023 14:34:00,29.98,10716.16,,,,,
2161,03/01/2023 14:36:00,29.94,10531.84,,,,,
2162,03/01/2023 14:38:00,29.98,9377.28,,,,,
2163,03/01/2023 14:40:00,29.98,9543.68,,,,,
2164,03/01/2023 14:42:00,29.90,9303.04,,,,,
2165,03/01/2023 14:44:00,29.90,9070.08,,,,,
2166,03/01/2023 14:46:00,29.94,9303.04,,,,,
2167,03/01/2023 14:48:00,29.90,9003.52,,,,,
2168,03/01/2023 14:50:00,29.90,9121.28,,,,,
2169,03/01/2023 14:52:00,29.86,8376.32,,,,,
2170,03/01/2023 14:54:00,29.81,7633.92,,,,,
2171,03/01/2023 14:56:00,29.81,7203.84,,,,,
2172,03/01/2023 14:58:00,29.81,6988.80,,,,,
2173,03/01/2023 15:00:00,29.81,5839.36,,,,,
2174,03/01/2023 15:02:00,29.81,5144.32,,,,,
2175,03/01/2023 15:04:00,29.77,5562.88,,,,,
2176,03/01/2023 15:06:00,29.64,5424.64,,,,,
2177,03/01/2023 15:08:00,29.73,5314.56,,,,,
2178,03/01/2023 15:10:00,29.64,5365.76,,,,,
2179,03/01/2023 15:12:00,29.68,5255.68,,,,,
2180,03/01/2023 15:14:00,29.64,4953.60,,,,,
2181,03/01/2023 15:16:00,29.64,4148.48,,,,,
2182,03/01/2023 15:18:00,29.68,4101.12,,,,,
2183,03/01/2023 15:20:00,29.60,4377.60,,,,,
2184,03/01/2023 15:22:00,29.60,4746.24,,,,,
2185,03/01/2023 15:24:00,29.60,4724.48,,,,,
2186,03/01/2023 15:26:00,29.64,4808.96,,,,,
2187,03/01/2023 15:28:00,29.64,4538.88,,,,,
2188,03/01/2023 15:30:00,29.60,4641.28,,,,,
2189,03/01/2023 15:32:00,29.60,4608.00,,,,,
2190,03/01/2023 15:34:00,29.60,4746.24,,,,,
2191,03/01/2023 15:36:00,29.60,4913.92,,,,,
2192,03/01/2023 15:38:00,29.56,5026.56,,,,,
2193,03/01/2023 15:40:00,29.56,4856.32,,,,,
2194,03/01/2023 15:42:00,29.56,4856.32,,,,,
2195,03/01/2023 15:44:00,29.60,4665.60,,,,,
2196,03/01/2023 15:46:00,29.51,4979.20,,,,,
2197,03/01/2023 15:48:00,29.51,5056.00,,,,,
2198,03/01/2023 15:50:00,29.51,4972.80,,,,,
2199,03/01/2023 15:52:00,29.47,4881.92,,,,,
2200,03/01/2023 15:54:00,29.47,4465.92,,,,,
2201,03/01/2023 15:56:00,29.47,4789.76,,,,,
2202,03/01/2023 15:58:00,29.51,4568.32,,,,,
2203,03/01/2023 16:00:00,29.47,4469.76,,,,,
2204,03/01/2023 16:02:00,29.47,4334.08,,,,,
2205,03/01/2023 16:04:00,29.43,4341.76,,,,,
2206,03/01/2023 16:06:00,29.43,4199.68,,,,,
2207,03/01/2023 16:08:00,29.43,4087.04,,,,,
2208,03/01/2023 16:10:00,29.38,4024.32,,,,,
2209,03/01/2023 16:12:00,29.38,3874.56,,,,,
2210,03/01/2023 16:14:00,29.43,3676.16,,,,,
2211,03/01/2023 16:16:00,29.38,3658.24,,,,,
2212,03/01/2023 16:18:00,29.38,3674.88,,,,,
2213,03/01/2023 16:20:00,29.38,3525.12,,,,,
2214,03/01/2023 16:22:00,29.30,3390.72,,,,,
2215,03/01/2023 16:24:00,29.34,3543.04,,,,,
2216,03/01/2023 16:26:00,29.34,3404.80,,,,,
2217,03/01/2023 16:28:00,29.34,3345.92,,,,,
2218,03/01/2023 16:30:00,29.30,3137.28,,,,,
2219,03/01/2023 16:32:00,29.34,3225.60,,,,,
2220,03/01/2023 16:34:00,29.30,3266.56,,,,,
2221,03/01/2023 16:36:00,29.26,3219.20,,,,,
2222,03/01/2023 16:38:00,29.30,3258.88,,,,,
2223,03/01/2023 16:40:00,29.30,3395.84,,,,,
2224,03/01/2023 16:42:00,29.30,3395.84,,,,,
2225,03/01/2023 16:44:00,29.21,3495.68,,,,,
2226,03/01/2023 16:46:00,29.26,3535.36,,,,,
2227,03/01/2023 16:48:00,29.30,3624.96,,,,,
2228,03/01/2023 16:50:00,29.30,3796.48,,,,,
2229,03/01/2023 16:52:00,29.30,3856.64,,,,,
2230,03/01/2023 16:54:00,29.30,3770.88,,,,,
2231,03/01/2023 16:56:00,29.26,3649.28,,,,,
2232,03/01/2023 16:58:00,29.26,3860.48,,,,,
2233,03/01/2023 17:00:00,29.30,4280.32,,,,,
2234,03/01/2023 17:02:00,29.30,4848.64,,,,,
2235,03/01/2023 17:04:00,29.30,4290.56,,,,,
2236,03/01/2023 17:06:00,29.26,4677.12,,,,,
2237,03/01/2023 17:08:00,29.30,5103.36,,,,,
2238,03/01/2023 17:10:00,29.26,5103.36,,,,,
2239,03/01/2023 17:12:00,29.26,4935.68,,,,,
2240,03/01/2023 17:14:00,29.21,4757.76,,,,,
2241,03/01/2023 17:16:00,29.26,5132.80,,,,,
2242,03/01/2023 17:18:00,29.21,5067.52,,,,,
2243,03/01/2023 17:20:00,29.26,4957.44,,,,,
2244,03/01/2023 17:22:00,29.26,4659.20,,,,,
2245,03/01/2023 17:24:00,29.21,4542.72,,,,,
2246,03/01/2023 17:26:00,29.21,3992.32,,,,,
2247,03/01/2023 17:28:00,29.21,3929.60,,,,,
2248,03/01/2023 17:30:00,29.21,3448.32,,,,,
2249,03/01/2023 17:32:00,29.26,3297.28,,,,,
2250,03/01/2023 17:34:00,29.17,3060.48,,,,,
2251,03/01/2023 17:36:00,29.17,2858.24,,,,,
2252,03/01/2023 17:38:00,29.13,2746.88,,,,,
2253,03/01/2023 17:40:00,29.17,2510.08,,,,,
2254,03/01/2023 17:42:00,29.17,2265.60,,,,,
2255,03/01/2023 17:44:00,29.13,2234.88,,,,,
2256,03/01/2023 17:46:00,29.13,2087.04,,,,,
2257,03/01/2023 17:48:00,29.08,1898.24,,,,,
2258,03/01/2023 17:50:00,29.13,1818.24,,,,,
2259,03/01/2023 17:52:00,29.08,1779.20,,,,,
2260,03/01/2023 17:54:00,29.04,1696.64,,,,,
2261,03/01/2023 17:56:00,29.04,1516.16,,,,,
2262,03/01/2023 17:58:00,29.04,1470.08,,,,,
2263,03/01/2023 18:00:00,29.04,1351.68,,,,,
2264,03/01/2023 18:02:00,29.08,1184.64,,,,,
2265,03/01/2023 18:04:00,29.00,1080.96,,,,,
2266,03/01/2023 18:06:00,29.00,963.84,,,,,
2267,03/01/2023 18:08:00,29.00,836.48,,,,,
2268,03/01/2023 18:10:00,28.95,717.76,,,,,
2269,03/01/2023 18:12:00,28.95,590.08,,,,,
2270,03/01/2023 18:14:00,28.95,495.84,,,,,
2271,03/01/2023 18:16:00,29.00,417.76,,,,,
2272,03/01/2023 18:18:00,29.00,335.36,,,,,
2273,03/01/2023 18:20:00,28.95,270.24,,,,,
2274,03/01/2023 18:22:00,29.00,206.96,,,,,
2275,03/01/2023 18:24:00,29.00,154.80,,,,,
2276,03/01/2023 18:26:00,28.95,123.64,,,,,
2277,03/01/2023 18:28:00,28.91,98.48,,,,,
2278,03/01/2023 18:30:00,28.95,81.12,,,,,
2279,03/01/2023 18:32:00,28.95,57.76,,,,,
2280,03/01/2023 18:34:00,28.91,35.51,,,,,
2281,03/01/2023 18:36:00,28.91,19.93,,,,,
2282,03/01/2023 18:38:00,29.00,10.96,,,,,
2283,03/01/2023 18:40:00,28.91,5.24,,,,,
2284,03/01/2023 18:42:00,28.91,2.73,,,,,
2285,03/01/2023 18:44:00,28.91,1.36,,,,,
2286,03/01/2023 18:46:00,28.91,0.68,,,,,
2287,03/01/2023 18:48:00,28.91,0.22,,,,,
2288,03/01/2023 18:50:00,28.87,0.00,,,,,
2289,03/01/2023 18:52:00,28.87,0.00,,,,,
2290,03/01/2023 18:54:00,28.83,0.00,,,,,
2291,03/01/2023 18:56:00,28.83,0.00,,,,,
2292,03/01/2023 18:58:00,28.78,0.00,,,,,
2293,03/01/2023 19:00:00,28.83,0.00,,,,,
2294,03/01/2023 19:02:00,28.87,0.00,,,,,
2295,03/01/2023 19:04:00,28.83,0.00,,,,,
2296,03/01/2023 19:06:00,28.83,0.00,,,,,
2297,03/01/2023 19:08:00,28.83,0.00,,,,,
2298,03/01/2023 19:10:00,28.83,0.00,,,,,
2299,03/01/2023 19:12:00,28.74,0.00,,,,,
2300,03/01/2023 19:14:00,28.91,0.00,,,,,
2301,03/01/2023 19:16:00,28.83,0.00,,,,,
2302,03/01/2023 19:18:00,28.87,0.00,,,,,
2303,03/01/2023 19:20:00,28.83,0.00,,,,,
2304,03/01/2023 19:22:00,28.83,0.00,,,,,
2305,03/01/2023 19:24:00,28.87,0.00,,,,,
2306,03/01/2023 19:26:00,28.87,0.00,,,,,
2307,03/01/2023 19:28:00,28.87,0.00,,,,,
2308,03/01/2023 19:30:00,28.83,0.00,,,,,
2309,03/01/2023 19:32:00,28.83,0.00,,,,,
2310,03/01/2023 19:34:00,28.83,0.00,,,,,
2311,03/01/2023 19:36:00,28.78,0.00,,,,,
2312,03/01/2023 19:38:00,28.83,0.00,,,,,
2313,03/01/2023 19:40:00,28.87,0.00,,,,,
2314,03/01/2023 19:42:00,28.83,0.00,,,,,
2315,03/01/2023 19:44:00,28.78,0.00,,,,,
2316,03/01/2023 19:46:00,28.78,0.00,,,,,
2317,03/01/2023 19:48:00,28.74,0.00,,,,,
2318,03/01/2023 19:50:00,28.78,0.00,,,,,
2319,03/01/2023 19:52:00,28.78,0.00,,,,,
2320,03/01/2023 19:54:00,28.74,0.00,,,,,
2321,03/01/2023 19:56:00,28.74,0.00,,,,,
2322,03/01/2023 19:58:00,28.74,0.00,,,,,
2323,03/01/2023 20:00:00,28.74,0.00,,,,,
2324,03/01/2023 20:02:00,28.74,0.00,,,,,
2325,03/01/2023 20:04:00,28.74,0.00,,,,,
2326,03/01/2023 20:06:00,28.78,0.00,,,,,
2327,03/01/2023 20:08:00,28.70,0.00,,,,,
2328,03/01/2023 20:10:00,28.74,0.00,,,,,
2329,03/01/2023 20:12:00,28.70,0.00,,,,,
2330,03/01/2023 20:14:00,28.74,0.00,,,,,
2331,03/01/2023 20:16:00,28.70,0.00,,,,,
2332,03/01/2023 20:18:00,28.70,0.00,,,,,
2333,03/01/2023 20:20:00,28.65,0.00,,,,,
2334,03/01/2023 20:22:00,28.65,0.00,,,,,
2335,03/01/2023 20:24:00,28.70,0.00,,,,,
2336,03/01/2023 20:26:00,28.70,0.00,,,,,
2337,03/01/2023 20:28:00,28.65,0.00,,,,,
2338,03/01/2023 20:30:00,28.65,0.00,,,,,
2339,03/01/2023 20:32:00,28.65,0.00,,,,,
2340,03/01/2023 20:34:00,28.65,0.00,,,,,
2341,03/01/2023 20:36:00,28.65,0.00,,,,,
2342,03/01/2023 20:38:00,28.70,0.00,,,,,
2343,03/01/2023 20:40:00,28.65,0.00,,,,,
2344,03/01/2023 20:42:00,28.65,0.00,,,,,
2345,03/01/2023 20:44:00,28.65,0.00,,,,,
2346,03/01/2023 20:46:00,28.70,0.00,,,,,
2347,03/01/2023 20:48:00,28.70,0.00,,,,,
2348,03/01/2023 20:50:00,28.65,0.00,,,,,
2349,03/01/2023 20:52:00,28.61,0.00,,,,,
2350,03/01/2023 20:54:00,28.53,0.00,,,,,
2351,03/01/2023 20:56:00,28.57,0.00,,,,,
2352,03/01/2023 20:58:00,28.70,0.00,,,,,
2353,03/01/2023 21:00:00,28.61,0.00,,,,,
2354,03/01/2023 21:02:00,28.65,0.00,,,,,
2355,03/01/2023 21:04:00,28.65,0.00,,,,,
2356,03/01/2023 21:06:00,28.61,0.00,,,,,
2357,03/01/2023 21:08:00,28.61,0.00,,,,,
2358,03/01/2023 21:10:00,28.53,0.00,,,,,
2359,03/01/2023 21:12:00,28.57,0.00,,,,,
2360,03/01/2023 21:14:00,28.57,0.00,,,,,
2361,03/01/2023 21:16:00,28.61,0.00,,,,,
2362,03/01/2023 21:18:00,28.57,0.00,,,,,
2363,03/01/2023 21:20:00,28.57,0.00,,,,,
2364,03/01/2023 21:22:00,28.57,0.00,,,,,
2365,03/01/2023 21:24:00,28.61,0.00,,,,,
2366,03/01/2023 21:26:00,28.57,0.00,,,,,
2367,03/01/2023 21:28:00,28.57,0.00,,,,,
2368,03/01/2023 21:30:00,28.57,0.00,,,,,
2369,03/01/2023 21:32:00,28.53,0.00,,,,,
2370,03/01/2023 21:34:00,28.61,0.00,,,,,
2371,03/01/2023 21:36:00,28.57,0.00,,,,,
2372,03/01/2023 21:38:00,28.57,0.00,,,,,
2373,03/01/2023 21:40:00,28.57,0.00,,,,,
